recording_name,subject_id,dataset_name,age_months,exp_to_target_lang,fre_exp,eng_exp,mean_prop_looking,sd_prop_looking,n_trials_prop_looking,mean_prop_looking_diff,sd_prop_looking_diff,n_trials_prop_looking_diff,mean_number_fixations,sd_number_fixations,n_trials_number_fixations,mean_prop_shift_target_initial,sd_prop_shift_target_initial,n_trials_prop_shift_target_initial,mean_prop_shift_distractor_initial,sd_prop_shift_distractor_initial,n_trials_prop_shift_distractor_initial,mean_RT,sd_RT,n_trials_RT,mean_aoi_switches,n_trials_mean_aoi_switches,mean_duration_of_look,sd_duration_of_look,n_trials_duration_of_look,mean_first_look_dur,sd_first_look_dur,n_trials_first_look_dur,mean_longest_look,sd_longest_look,mean_peak_pupil_size_difference,sd_peak_pupil_size_difference,n_trials_peak_pupil_size_difference,mean_mean_pupil_size_difference,sd_mean_pupil_size_difference,n_trials_mean_pupil_size_difference,mean_peak_pupil_latency,sd_peak_pupil_latency,n_trials_peak_pupil_latency,age_months_centred,data_split
CompMix36_S06_93168000_E1,93168000,CompMix-36,44.333333333333336,50,50,50,0.6458635703918723,0.2606750688263905,2,NA,NA,NA,1,0,2,NA,NA,NA,1,0,2,503,70.71067811865476,2,1.5,2,1675,742.4621202458749,2,1675,742.4621202458749,2,1675,742.4621202458749,0.17250000000000032,0.08131727983645312,2,0.13445833333333335,0.052738380763496434,2,499.5,0.7071067811865476,2,19.333333333333336,distractor
CompMix36_S26_83640000_E1,83640000,CompMix-36,44,40,60,40,0.7580645161290323,NA,1,NA,NA,NA,4,NA,1,NA,NA,NA,1,NA,1,504,NA,1,1,1,354.1666666666667,NA,1,683.3333333333334,NA,1,683.3333333333334,NA,0.1899999999999995,NA,1,0.12233333333333274,NA,1,599,NA,1,19,distractor
CompMix36_S29_98280000_E1,98280000,CompMix-36,40.43333333333333,20,80,20,0.8077780431494308,0.0915520780259858,4,NA,NA,NA,1,0,4,NA,NA,NA,1,0,4,511.75,243.30690495750423,4,1,4,2133.3333333333335,235.70226039551574,4,2133.3333333333335,235.70226039551574,4,2133.3333333333335,235.70226039551574,0.01625000000000021,0.1828193552845722,4,-0.03183928571428574,0.252552746356059,4,220.75,180.13397791643862,4,15.43333333333333,distractor
CompMix36_S07_535140000_E2,535140000,CompMix-36,41.266666666666666,50,50,50,0.7187452834934849,0.11095567995778242,2,NA,NA,NA,2,1.4142135623730951,2,NA,NA,NA,1,0,2,411.5,106.77312395916867,2,2,2,1113.888888888889,876.0267344700006,2,975.0000000000001,1072.4452847995972,2,1300,612.8258770283412,0.06500000000000017,0.04242640687119289,2,0.02675000000000005,1.1785113019758793e-4,2,574.5,82.73149339882606,2,16.266666666666666,distractor
CompMix36_S14_94020000_E2,94020000,CompMix-36,38,55,45,55,0.7762635191946649,0.15040764780209523,5,0.5723270440251573,0.017788849841171083,2,1.2,0.44721359549995793,5,NA,NA,NA,1,0,5,400,418.960618674357,5,0.8,5,1780.0000000000002,556.0775325637806,5,1696.6666666666667,704.2923950872804,5,1863.3333333333335,438.0195327963254,0.04599999999999982,0.14315201710070308,5,0.003499268547544432,0.13686110749338426,5,359.6,130.25283106328246,5,13,distractor
CompMix36_S20_85212000_E2,85212000,CompMix-36,48,20,80,20,0.8275481300110423,0.10157297466561764,2,NA,NA,NA,1.5,0.7071067811865476,2,NA,NA,NA,1,0,2,403.5,188.79751057680818,2,1,2,1579.1666666666667,1137.263406408364,2,1683.3333333333335,989.9494936611666,2,1683.3333333333335,989.9494936611666,0.07500000000000018,0.049497474683058526,2,0.023291666666666933,0.062284322309514875,2,374.5,224.15284963613556,2,23,distractor
Mix_20_S36,16464000,Mix-20,21.3,62,38,62,0.35611455383529095,0.16355482982650785,5,-0.35227389516957863,0.0515162960620077,4,1.4,0.5477225575051661,5,NA,NA,NA,0.6,0.5477225575051661,5,629.6666666666666,588.6258007710275,3,1.4,5,620,369.7596817153301,5,540,404.7633053197057,5,700,371.55828016013254,0.07800000000000011,0.11877499736897504,5,0.04351666666666665,0.0780691778346473,5,512.8,192.6167178621835,5,-3.6999999999999993,distractor
Mix_14_S23,55704000,Mix-14,14.3,77,23,77,0,NA,1,NA,NA,NA,NA,NA,NA,NA,NA,NA,0,NA,1,NA,NA,NA,0,1,NA,NA,NA,NA,NA,NA,NA,NA,0.1299999999999999,NA,1,0.13566666666666638,NA,1,167,NA,1,-10.7,distractor
Mix_20_S41,40632000,Mix-20,20.5,29,71,29,0.52,NA,1,NA,NA,NA,1,NA,1,NA,NA,NA,1,NA,1,836,NA,1,1,1,1083.3333333333335,NA,1,1083.3333333333335,NA,1,1083.3333333333335,NA,0.004999999999999893,NA,1,-0.06816666666666693,NA,1,67,NA,1,-4.5,distractor
Mix_20_S45,58560000,Mix-20,20.366666666666667,91,9,91,0.8333333333333334,NA,1,NA,NA,NA,2,NA,1,NA,NA,NA,1,NA,1,219,NA,1,1,1,291.6666666666667,NA,1,200,NA,1,383.33333333333337,NA,0.009999999999999787,NA,1,0.04408333333333303,NA,1,583,NA,1,-4.633333333333333,distractor
