recording_name,subject_id,dataset_name,age_months,exp_to_target_lang,fre_exp,eng_exp,mean_prop_looking,sd_prop_looking,n_trials_prop_looking,mean_prop_looking_diff,sd_prop_looking_diff,n_trials_prop_looking_diff,mean_number_fixations,sd_number_fixations,n_trials_number_fixations,mean_prop_shift_target_initial,sd_prop_shift_target_initial,n_trials_prop_shift_target_initial,mean_prop_shift_distractor_initial,sd_prop_shift_distractor_initial,n_trials_prop_shift_distractor_initial,mean_RT,sd_RT,n_trials_RT,mean_aoi_switches,n_trials_mean_aoi_switches,mean_duration_of_look,sd_duration_of_look,n_trials_duration_of_look,mean_first_look_dur,sd_first_look_dur,n_trials_first_look_dur,mean_longest_look,sd_longest_look,mean_peak_pupil_size_difference,sd_peak_pupil_size_difference,n_trials_peak_pupil_size_difference,mean_mean_pupil_size_difference,sd_mean_pupil_size_difference,n_trials_mean_pupil_size_difference,mean_peak_pupil_latency,sd_peak_pupil_latency,n_trials_peak_pupil_latency,age_months_centred,data_split
Mix_20_S45,58560000,Mix-20,20.366666666666667,91,9,91,0.5629279811097992,0.06879055344719189,2,NA,NA,NA,1.5,0.7071067811865476,2,0,0,2,NA,NA,NA,NA,NA,NA,1.5,2,479.1666666666667,182.66925180652478,2,458.33333333333337,153.20646925708536,2,500,212.13203435596427,0.125,0.1343502884254443,2,0.03283333333333327,0.036651701491502604,2,408,223.44574285494903,2,-4.633333333333333,target
Mix_14_S30,62880000,Mix-14,14.466666666666667,24.1,75.9,24.1,0.6309073127841431,0.2889003603352732,7,NA,NA,NA,1.2857142857142858,0.4879500364742666,7,0.2857142857142857,0.4879500364742666,7,NA,NA,NA,NA,NA,NA,0.8571428571428571,7,1217.857142857143,692.4264329727492,7,1245.2380952380954,691.9319628907465,7,1245.2380952380954,691.9319628907465,0.02071428571428578,0.04457470989142553,7,-0.06769047619047612,0.04417349827368735,7,235.14285714285714,154.13568543270415,7,-10.533333333333333,target
Mix_14_S32,72444000,Mix-14,14.133333333333333,69,28,69,0.6239902035610249,0.30945837353582706,9,0.2279052670272541,2.7755575615628914e-17,2,1.6666666666666667,0.7071067811865476,9,0.2222222222222222,0.44095855184409843,9,NA,NA,NA,NA,NA,NA,1.5555555555555556,9,904.0123456790124,583.3335170487659,9,866.6666666666667,642.9640563653444,9,1059.2592592592594,601.682312302989,0.03222222222222228,0.06661977517557723,9,7.777777777776921e-4,0.05451611637345823,9,366.22222222222223,230.01835675537822,9,-10.866666666666667,target
Mix_14_S34,70908000,Mix-14,14.8,57,43,57,0.6810719011628347,0.36418866163151564,9,0.3187028368419197,0.36468937437762233,4,1.1428571428571428,0.3779644730092272,7,0.6666666666666666,0.5,9,NA,NA,NA,NA,NA,NA,0.6666666666666666,9,1763.0952380952383,628.6349324583214,7,1790.4761904761906,567.7976575279083,7,1790.4761904761906,567.7976575279083,0.01722222222222225,0.10931923181418927,9,-0.04323148148148142,0.15584129757822288,9,388.6666666666667,197.4107393228646,9,-10.2,target
Mix_20_S47,61680000,Mix-20,20.2,80,20,80,0.7069953267437011,0.23110075826723353,7,NA,NA,NA,1.4285714285714286,0.5345224838248488,7,0.42857142857142855,0.5345224838248488,7,NA,NA,NA,NA,NA,NA,1.1428571428571428,7,1342.857142857143,765.8726046548777,7,1333.3333333333335,779.3634629666748,7,1404.7619047619048,707.3499242552552,0.03357142857142862,0.08508399211535453,7,-0.017119047619047607,0.0888454866757197,7,499.7142857142857,260.17155512322654,7,-4.800000000000001,target
Mix_14_S41,68436000,Mix-14,14.866666666666667,85,6,85,0.8295052252966666,0.22778831151449444,6,0.3722627737226277,0.061936360395902015,2,1.6666666666666667,0.816496580927726,6,0.6666666666666666,0.5163977794943222,6,NA,NA,NA,NA,NA,NA,0.6666666666666666,6,1354.6296296296298,806.3744241567664,6,1338.8888888888891,834.110748486519,6,1497.2222222222224,663.1085604657529,0.09250000000000003,0.05279678020485707,6,-9.039987789988638e-4,0.16050366320368573,6,388.6666666666667,206.9663418690746,6,-10.133333333333333,target
Mix_14_S43,68664000,Mix-14,14,48,52,48,0.8438215223097113,0.24298809589723286,6,0.5294384057971014,0.060550341926877624,4,1.3333333333333333,0.5163977794943222,6,0.6666666666666666,0.5163977794943222,6,NA,NA,NA,NA,NA,NA,0.5,6,1598.6111111111113,758.9908626786159,6,1491.6666666666667,866.8429307935012,6,1705.5555555555557,719.6964380646627,0.04250000000000006,0.09464407007309018,6,-0.010805555555555513,0.09642074561620621,6,358,211.11134502911017,6,-11,target
Mix_20_S51,49872000,Mix-20,21.7,40,60,40,0.8521739130434782,0.3305491792825776,5,0.9710144927536232,0.04099169746008974,2,1,0,5,0.8,0.44721359549995793,5,NA,NA,NA,NA,NA,NA,0.2,5,1923.3333333333335,741.5823922157568,5,1923.3333333333335,741.5823922157568,5,1923.3333333333335,741.5823922157568,0.052000000000000046,0.1501082942411911,5,-0.07084017543859647,0.28882750342135005,5,199.8,143.21731738864543,5,-3.3000000000000007,target
Mix_14_S46,51576000,Mix-14,14,29,71,29,0.728813559322034,0.38351554233846646,2,NA,NA,NA,1,0,2,0.5,0.7071067811865476,2,NA,NA,NA,NA,NA,NA,0.5,2,1533.3333333333335,1084.230397819373,2,1533.3333333333335,1084.230397819373,2,1533.3333333333335,1084.230397819373,0.09499999999999997,3.1401849173675503e-16,2,-0.006041666666666945,0.002062394778460772,2,374.5,388.2016228714146,2,-11,target
Mix_20_S53,64716000,Mix-20,21.133333333333333,25,73,25,0.5442638855202523,0.1766480680626107,2,NA,NA,NA,1.5,0.7071067811865476,2,0,0,2,NA,NA,NA,NA,NA,NA,1.5,2,708.3333333333334,35.35533905932738,2,708.3333333333334,35.35533905932738,2,708.3333333333334,35.35533905932738,0.10999999999999988,0.16263455967290624,2,0.025662878787878762,0.27081654032489344,2,291.5,294.8635277547903,2,-3.866666666666667,target
Mix_20_S54,68664000,Mix-20,20.3,47,53,47,0.7321822283414026,0.2345980330583373,5,NA,NA,NA,1.4,0.8944271909999159,5,0.4,0.5477225575051661,5,NA,NA,NA,NA,NA,NA,1,5,1327.7777777777778,691.3598159147872,5,1323.3333333333335,697.8737548996794,5,1333.3333333333335,683.3333333333334,-0.0030000000000000248,0.06648308055437882,5,-0.05221666666666671,0.1034237272636755,5,143.2,40.42523964060077,5,-4.699999999999999,target
Mix_14_S48,92556000,Mix-14,15.1,60,40,60,0.6551035326111294,0.2571109625949404,9,-0.04744525547445254,0.04645227029692648,2,1.6666666666666667,0.7071067811865476,9,0.4444444444444444,0.5270462766947299,9,NA,NA,NA,NA,NA,NA,1.2222222222222223,9,877.4691358024692,497.9034835625863,9,914.8148148148149,512.4454201590404,9,1011.1111111111112,484.2663408589213,0.03166666666666668,0.1087715495890355,9,-0.01522017797017794,0.09737932035794958,9,451.22222222222223,186.9797968884458,9,-9.9,target
Mix_20_S56,91668000,Mix-20,20.2,91.5,8.5,91.5,0.8900017120356103,0.15991044978105057,4,0.786231884057971,0.19983452511793737,2,1.25,0.5,4,0.75,0.5,4,NA,NA,NA,NA,NA,NA,0.25,4,1689.5833333333335,805.4034818142511,4,1754.1666666666667,708.5947230127257,4,1754.1666666666667,708.5947230127257,-0.05125000000000002,0.0672526331578673,4,-0.07093413299663287,0.08393879240551705,4,241.25,157.40473309275043,4,-4.800000000000001,target
Mix_20_S58,85728000,Mix-20,20.133333333333333,82,18,82,0.6421722057808809,0.18443066377046982,5,NA,NA,NA,1.2,0.44721359549995793,5,0.4,0.5477225575051661,5,NA,NA,NA,NA,NA,NA,1.4,5,1350,565.194165260439,5,1356.6666666666667,555.2276810262416,5,1356.6666666666667,555.2276810262416,0.041999999999999815,0.02659887215654089,5,0.0016833333333333479,0.03255899559944145,5,416.2,269.9031307710231,5,-4.866666666666667,target
Mix_20_S65,84744000,Mix-20,20.9,67,33,67,0.6998947295324605,0.30461965086759507,8,0.34782608695652173,0,2,1.5,0.7559289460184544,8,0.375,0.5175491695067657,8,NA,NA,NA,NA,NA,NA,1.125,8,1260.763888888889,763.529406756782,8,1162.5,831.0802876042992,8,1372.9166666666667,764.1229800048083,0.12499999999999989,0.09258200997725506,8,0.06397916666666675,0.08130973689228166,8,405.875,208.4078676195174,8,-4.100000000000001,target
