recording_name,trial_number,subject_id,dataset_name,age_months,target_word,media_name,initial_look,samples_target,samples_distractor,prop_looking,prop_looking_diff,number_fixations,correct_shift,remain_on_target,latency_to_switch,total_aoi_switches,duration_of_look,first_look_dur,longest_look_by_trial,age_months_centred,data_split
122_122_pomper_saffran_2016_44,4,122,pomper_saffran_2016,44,orange,orange,target,83,17,0.83,NA,1,NA,0,NA,1,2633.3333333333335,2633.3333333333335,2633.3333333333335,19,all
122_122_pomper_saffran_2016_44,5,122,pomper_saffran_2016,44,white,white,target,95,6,0.9405940594059405,0.679245283018868,1,NA,1,NA,0,3166.666666666667,3166.666666666667,3166.666666666667,19,all
122_122_pomper_saffran_2016_44,6,122,pomper_saffran_2016,44,orange,orange,distractor,38,64,0.37254901960784315,NA,1,1,NA,1040,2,1266.6666666666667,1266.6666666666667,1266.6666666666667,19,all
122_122_pomper_saffran_2016_44,7,122,pomper_saffran_2016,44,yellow,yellow,distractor,82,20,0.803921568627451,NA,1,1,NA,615,1,2733.3333333333335,2733.3333333333335,2733.3333333333335,19,all
122_122_pomper_saffran_2016_44,8,122,pomper_saffran_2016,44,red,red,target,106,0,1,0.5943396226415094,1,NA,1,NA,0,3533.3333333333335,3533.3333333333335,3533.3333333333335,19,all
123_123_pomper_saffran_2016_43,9,123,pomper_saffran_2016,43,black,black,distractor,83,20,0.8058252427184466,NA,1,1,NA,590,1,2766.666666666667,2766.666666666667,2766.666666666667,18,all
123_123_pomper_saffran_2016_43,10,123,pomper_saffran_2016,43,white,white,target,74,27,0.7326732673267327,0.5188679245283019,1,NA,0,NA,1,2166.666666666667,300,2166.666666666667,18,all
123_123_pomper_saffran_2016_43,11,123,pomper_saffran_2016,43,green,green,target,68,32,0.68,0.4150943396226415,1,NA,1,NA,1,2100,2100,2100,18,all
123_123_pomper_saffran_2016_43,12,123,pomper_saffran_2016,43,blue,blue,distractor,74,29,0.7184466019417476,NA,1,1,NA,815,1,2466.666666666667,2466.666666666667,2466.666666666667,18,all
123_123_pomper_saffran_2016_43,13,123,pomper_saffran_2016,43,brown,brown,target,82,19,0.8118811881188119,0.5188679245283019,2,NA,0,NA,2,1366.6666666666667,1566.6666666666667,1566.6666666666667,18,all
123_123_pomper_saffran_2016_43,14,123,pomper_saffran_2016,43,blue,blue,target,63,35,0.6428571428571429,NA,1,NA,0,NA,1,2100,2100,2100,18,all
123_123_pomper_saffran_2016_43,15,123,pomper_saffran_2016,43,red,red,distractor,79,24,0.7669902912621359,0.4433962264150943,1,1,NA,690,1,2633.3333333333335,2633.3333333333335,2633.3333333333335,18,all
123_123_pomper_saffran_2016_43,16,123,pomper_saffran_2016,43,black,black,target,106,0,1,NA,1,NA,1,NA,0,3533.3333333333335,3533.3333333333335,3533.3333333333335,18,all
124_124_pomper_saffran_2016_42,1,124,pomper_saffran_2016,42,yellow,yellow,neither,55,25,0.6875,NA,2,NA,NA,NA,2,916.6666666666667,800,1033.3333333333335,17,all
124_124_pomper_saffran_2016_42,2,124,pomper_saffran_2016,42,brown,brown,distractor,59,37,0.6145833333333334,NA,2,1,NA,190,2,983.3333333333335,1133.3333333333335,1133.3333333333335,17,all
124_124_pomper_saffran_2016_42,3,124,pomper_saffran_2016,42,red,red,distractor,62,7,0.8985507246376812,0.5849056603773585,2,1,NA,240,0,1033.3333333333335,1333.3333333333335,1333.3333333333335,17,all
124_124_pomper_saffran_2016_42,4,124,pomper_saffran_2016,42,orange,orange,target,48,42,0.5333333333333333,NA,2,NA,0,NA,3,766.6666666666667,533.3333333333334,1000.0000000000001,17,all
124_124_pomper_saffran_2016_42,7,124,pomper_saffran_2016,42,green,green,target,93,0,1,0.8113207547169812,2,NA,1,NA,0,1550,1600,1600,17,all
124_124_pomper_saffran_2016_42,8,124,pomper_saffran_2016,42,yellow,yellow,distractor,94,9,0.912621359223301,NA,1,1,NA,315,0,3133.3333333333335,3133.3333333333335,3133.3333333333335,17,all
125_125_pomper_saffran_2016_43,9,125,pomper_saffran_2016,43,white,white,target,106,0,1,1,1,NA,1,NA,0,3533.3333333333335,3533.3333333333335,3533.3333333333335,18,all
125_125_pomper_saffran_2016_43,10,125,pomper_saffran_2016,43,black,black,distractor,77,27,0.7403846153846154,NA,1,1,NA,740,1,2566.666666666667,2566.666666666667,2566.666666666667,18,all
125_125_pomper_saffran_2016_43,11,125,pomper_saffran_2016,43,red,red,target,106,0,1,0.9339622641509434,1,NA,1,NA,0,3533.3333333333335,3533.3333333333335,3533.3333333333335,18,all
125_125_pomper_saffran_2016_43,12,125,pomper_saffran_2016,43,blue,blue,distractor,101,3,0.9711538461538461,NA,1,1,NA,140,0,3366.666666666667,3366.666666666667,3366.666666666667,18,all
