recording_name,subject_id,dataset_name,age_months,exp_to_target_lang,fre_exp,eng_exp,mean_prop_looking,sd_prop_looking,n_trials_prop_looking,mean_prop_looking_diff,sd_prop_looking_diff,n_trials_prop_looking_diff,mean_number_fixations,sd_number_fixations,n_trials_number_fixations,mean_prop_shift_target_initial,sd_prop_shift_target_initial,n_trials_prop_shift_target_initial,mean_prop_shift_distractor_initial,sd_prop_shift_distractor_initial,n_trials_prop_shift_distractor_initial,mean_RT,sd_RT,n_trials_RT,mean_aoi_switches,n_trials_mean_aoi_switches,mean_duration_of_look,sd_duration_of_look,n_trials_duration_of_look,mean_first_look_dur,sd_first_look_dur,n_trials_first_look_dur,mean_longest_look,sd_longest_look,mean_peak_pupil_size_difference,sd_peak_pupil_size_difference,n_trials_peak_pupil_size_difference,mean_mean_pupil_size_difference,sd_mean_pupil_size_difference,n_trials_mean_pupil_size_difference,mean_peak_pupil_latency,sd_peak_pupil_latency,n_trials_peak_pupil_latency,age_months_centred,data_split
Mix_14_S23,55704000,Mix-14,14.3,77,23,77,0.4952691240567489,0.34932866828503295,7,-0.00940434577124083,0.33426467388388453,4,1.2,0.44721359549995793,5,0,0,3,0.5,0.7071067811865476,2,900,NA,1,0.7142857142857143,7,1251.6666666666667,418.0144867239784,5,1220,473.37441136307035,5,1283.3333333333335,367.9900360969936,0.24666666666666667,0.1653380375674838,6,0.12045863201911589,0.14096791913215606,6,1024.3333333333333,299.93177001889393,6,-10.7,all
Mix_14_S24,18348000,Mix-14,14,27,73,27,0.6747994852535651,0.41921621345395393,5,-0.29324024119327197,0.06014110357283234,2,1,0,4,NA,NA,NA,1,NA,1,2,NA,1,0.4,5,1541.6666666666667,491.50185561610465,4,1541.6666666666667,491.50185561610465,4,1541.6666666666667,491.50185561610465,-0.008999999999999897,0.14834082378091354,5,-0.14864410254103227,0.1675870279491238,5,809.2,747.4832439593546,5,-11,all
Mix_20_S41,40632000,Mix-20,20.5,29,71,29,0.18115942028985507,0.36231884057971014,4,NA,NA,NA,1,NA,1,1,NA,1,0,0,2,NA,NA,NA,0.25,4,1666.6666666666667,NA,1,1666.6666666666667,NA,1,1666.6666666666667,NA,-0.0025000000000000577,0.1567109866388866,4,-0.04764035087719298,0.13763545529456428,4,1090.75,706.254144530612,4,-4.5,all
Mix_20_S45,58560000,Mix-20,20.366666666666667,91,9,91,0.695018730712187,0.15540994091869506,6,0.3177651151056305,0.1250679578155205,4,1.3333333333333333,0.5163977794943222,6,0,NA,1,NA,NA,NA,NA,NA,NA,1.1666666666666667,6,945.8333333333334,413.71454195160004,6,877.7777777777778,504.0576098761669,6,1013.8888888888889,362.76969533279913,0.27999999999999986,0.12755391017134673,6,0.11915743746993741,0.07834068486145113,6,1254.6666666666667,160.02583124816653,6,-4.633333333333333,all
Mix_14_S30,62880000,Mix-14,14.466666666666667,24.1,75.9,24.1,0.3838898360428951,0.29881255354220143,11,-0.15372458901925173,0.2579231870453511,10,1.125,0.3535533905932738,8,0,0,4,0.3333333333333333,0.5163977794943222,6,527,224.8599564173221,2,0.8181818181818182,11,1022.9166666666667,602.5038694468383,8,1022.9166666666667,602.5038694468383,8,1022.9166666666667,602.5038694468383,0.12545454545454546,0.14752041461191964,11,-0.031667043018241685,0.16013660034617386,11,926.2727272727273,525.4308881116699,11,-10.533333333333333,all
Mix_14_S32,72444000,Mix-14,14.133333333333333,69,28,69,0.46557615591648127,0.3551304753556303,12,-0.0706983815253943,0.19124251816231239,12,1.6,0.699205898780101,10,0.3333333333333333,0.5163977794943222,6,0.5,0.5477225575051661,6,813.3333333333334,518.0215568230084,3,1.5,12,848.6111111111112,559.2228495629009,10,913.3333333333334,600.2468627958802,10,965,552.3490799963729,0.038333333333333296,0.05617882702638617,12,-0.028418096191803133,0.054074368592012825,12,695.6666666666666,339.58218534849647,12,-10.866666666666667,all
Mix_14_S34,70908000,Mix-14,14.8,57,43,57,0.4217605862173522,0.35159396045755376,11,-0.11968521768702824,0.30727154991353356,10,1.1428571428571428,0.3779644730092272,7,0.5,0.5477225575051661,6,0.25,0.5,4,1384,NA,1,0.7272727272727273,11,1225.0000000000002,635.1035202874265,7,1252.3809523809525,604.108508421368,7,1252.3809523809525,604.108508421368,0.02499999999999999,0.09785192895390456,11,-0.07604168027882295,0.14035081600410235,11,870.3636363636364,575.1179483770738,11,-10.2,all
Mix_20_S47,61680000,Mix-20,20.2,80,20,80,0.6347329301047756,0.27574187459467686,12,0.2672113383906532,0.17836003731208847,12,1.1818181818181819,0.40451991747794525,11,0.4,0.5477225575051661,5,0.8571428571428571,0.3779644730092272,7,812.8333333333334,409.6659208021417,6,0.8333333333333334,12,1434.848484848485,617.8571637097646,11,1412.1212121212122,648.3779294469696,11,1457.5757575757577,591.2493193025745,0.16333333333333333,0.12238785837977513,12,0.05375420875420881,0.11813673170161078,12,979.75,497.11826377816595,12,-4.800000000000001,all
Mix_14_S41,68436000,Mix-14,14.866666666666667,85,6,85,0.5599213796481717,0.37596014030960534,12,0.10030727354942824,0.40509428270882625,12,1.4444444444444444,0.5270462766947299,9,0.6,0.5477225575051661,5,0.4,0.5477225575051661,5,376.5,58.68986283848344,2,0.9166666666666666,12,1326.851851851852,706.1212736396064,9,1374.0740740740741,705.7851769833246,9,1442.5925925925928,614.9249678207764,0.20249999999999999,0.15170995053360567,12,0.06987986118557461,0.17822731438335543,12,903.4166666666666,542.0195330819954,12,-10.133333333333333,all
Mix_14_S43,68664000,Mix-14,14,48,52,48,0.4687228908577363,0.32328547226590204,10,-0.13328269819225919,0.4414359125522279,8,1.125,0.3535533905932738,8,0.3333333333333333,0.5773502691896257,3,0.5714285714285714,0.5345224838248488,7,772.5,487.69218434035486,4,0.9,10,1217.7083333333335,615.8365954549854,8,1212.5,622.1921052802068,8,1222.9166666666667,609.7708065395855,0.20099999999999998,0.16356785883676667,10,0.04948510841117271,0.10888535576422793,10,1107.4,332.12922518535197,10,-11,all
Mix_20_S51,49872000,Mix-20,21.7,40,60,40,0.6863179291282677,0.33499090613952415,10,0.34834082395255783,0.278543278096781,8,1.1111111111111112,0.3333333333333333,9,1,0,3,1,0,4,843.5,249.59233428399466,4,0.7,10,1612.0370370370372,731.4975971032997,9,1618.5185185185187,718.1401733937291,9,1618.5185185185187,718.1401733937291,0.231,0.11039826890752313,10,0.10660217380344897,0.09739664360306668,10,927.6,551.048535874009,10,-3.3000000000000007,all
Mix_14_S46,51576000,Mix-14,14,29,71,29,0.47208302402325597,0.2651029562324927,5,-0.26086956521739124,0.15371886547533642,2,1,0,4,0,NA,1,1,0,3,1268,133,3,0.8,5,945.8333333333334,192.14915117245843,4,945.8333333333334,192.14915117245843,4,945.8333333333334,192.14915117245843,0.16699999999999998,0.18369812192834184,5,0.021093181818181782,0.1421011479998714,5,812.6,453.00584985185344,5,-11,all
