recording_name,trial_number,subject_id,dataset_name,age_months,target_word,media_name,initial_look,samples_target,samples_distractor,prop_looking,prop_looking_diff,number_fixations,correct_shift,remain_on_target,latency_to_switch,total_aoi_switches,duration_of_look,first_look_dur,longest_look_by_trial,age_months_centred,data_split
153_pomper_saffran_2016_45,6,153,pomper_saffran_2016,45,blue,blue,target,37,62,0.37373737373737376,NA,1,NA,0,NA,1,1133.3333333333335,1133.3333333333335,1133.3333333333335,20,target
153_pomper_saffran_2016_45,8,153,pomper_saffran_2016,45,black,black,target,106,0,1,NA,1,NA,1,NA,0,3533.3333333333335,3533.3333333333335,3533.3333333333335,20,target
154_pomper_saffran_2016_41,10,154,pomper_saffran_2016,41,yellow,yellow,target,91,13,0.875,NA,1,NA,1,NA,1,3033.3333333333335,3033.3333333333335,3033.3333333333335,16,target
154_pomper_saffran_2016_41,11,154,pomper_saffran_2016,41,green,green,target,76,28,0.7307692307692307,0.49999999999999994,1,NA,0,NA,1,2433.3333333333335,2433.3333333333335,2433.3333333333335,16,target
154_pomper_saffran_2016_41,14,154,pomper_saffran_2016,41,orange,orange,target,82,18,0.82,NA,1,NA,0,NA,1,2733.3333333333335,2733.3333333333335,2733.3333333333335,16,target
154_pomper_saffran_2016_41,15,154,pomper_saffran_2016,41,yellow,yellow,target,106,0,1,NA,1,NA,1,NA,0,3533.3333333333335,3533.3333333333335,3533.3333333333335,16,target
154_pomper_saffran_2016_41,16,154,pomper_saffran_2016,41,red,red,target,79,23,0.7745098039215687,0.48113207547169806,1,NA,0,NA,1,2600,2600,2600,16,target
155_pomper_saffran_2016_44,1,155,pomper_saffran_2016,44,orange,orange,target,106,0,1,NA,1,NA,1,NA,0,3533.3333333333335,3533.3333333333335,3533.3333333333335,19,target
155_pomper_saffran_2016_44,2,155,pomper_saffran_2016,44,red,red,target,106,0,1,NA,1,NA,1,NA,0,3533.3333333333335,3533.3333333333335,3533.3333333333335,19,target
155_pomper_saffran_2016_44,4,155,pomper_saffran_2016,44,white,white,target,60,38,0.6122448979591837,NA,1,NA,1,NA,1,2000.0000000000002,2000.0000000000002,2000.0000000000002,19,target
155_pomper_saffran_2016_44,5,155,pomper_saffran_2016,44,red,red,target,106,0,1,NA,1,NA,1,NA,0,3533.3333333333335,3533.3333333333335,3533.3333333333335,19,target
156_pomper_saffran_2016_46,11,156,pomper_saffran_2016,46,black,black,target,78,0,1,NA,2,NA,1,NA,0,1300,1766.6666666666667,1766.6666666666667,21,target
156_pomper_saffran_2016_46,15,156,pomper_saffran_2016,46,white,white,target,77,26,0.7475728155339806,NA,1,NA,1,NA,1,2566.666666666667,2566.666666666667,2566.666666666667,21,target
156_pomper_saffran_2016_46,16,156,pomper_saffran_2016,46,blue,blue,target,62,36,0.6326530612244898,NA,2,NA,0,NA,2,1033.3333333333335,566.6666666666667,1500,21,target
157_pomper_saffran_2016_46,2,157,pomper_saffran_2016,46,green,green,target,106,0,1,NA,1,NA,1,NA,0,3533.3333333333335,3533.3333333333335,3533.3333333333335,21,target
157_pomper_saffran_2016_46,3,157,pomper_saffran_2016,46,black,black,target,106,0,1,NA,1,NA,1,NA,0,3533.3333333333335,3533.3333333333335,3533.3333333333335,21,target
157_pomper_saffran_2016_46,7,157,pomper_saffran_2016,46,blue,blue,target,70,32,0.6862745098039216,NA,2,NA,0,NA,2,1166.6666666666667,1466.6666666666667,1466.6666666666667,21,target
157_pomper_saffran_2016_46,8,157,pomper_saffran_2016,46,white,white,target,74,24,0.7551020408163265,NA,2,NA,0,NA,2,1233.3333333333335,1166.6666666666667,1300,21,target
158_pomper_saffran_2016_47,1,158,pomper_saffran_2016,47,blue,blue,target,36,67,0.34951456310679613,NA,1,NA,0,NA,1,1200,1200,1200,22,target
158_pomper_saffran_2016_47,3,158,pomper_saffran_2016,47,black,black,target,76,0,1,NA,1,NA,1,NA,0,2233.3333333333335,2233.3333333333335,2233.3333333333335,22,target
158_pomper_saffran_2016_47,7,158,pomper_saffran_2016,47,blue,blue,target,71,8,0.8987341772151899,NA,1,NA,1,NA,0,2366.666666666667,2366.666666666667,2366.666666666667,22,target
159_pomper_saffran_2016_47,11,159,pomper_saffran_2016,47,yellow,yellow,target,106,0,1,0.6981132075471699,1,NA,1,NA,0,3533.3333333333335,3533.3333333333335,3533.3333333333335,22,target
159_pomper_saffran_2016_47,12,159,pomper_saffran_2016,47,white,white,target,24,40,0.375,NA,1,NA,0,NA,1,633.3333333333334,633.3333333333334,633.3333333333334,22,target
159_pomper_saffran_2016_47,13,159,pomper_saffran_2016,47,black,black,target,66,32,0.673469387755102,0.6226415094339622,1,NA,0,NA,1,1966.6666666666667,233.33333333333334,1966.6666666666667,22,target
160_pomper_saffran_2016_43,1,160,pomper_saffran_2016,43,green,green,target,76,26,0.7450980392156863,NA,1,NA,0,NA,1,2433.3333333333335,2433.3333333333335,2433.3333333333335,18,target
160_pomper_saffran_2016_43,2,160,pomper_saffran_2016,43,blue,blue,target,24,73,0.24742268041237114,NA,1,NA,0,NA,1,666.6666666666667,666.6666666666667,666.6666666666667,18,target
160_pomper_saffran_2016_43,5,160,pomper_saffran_2016,43,yellow,yellow,target,106,0,1,NA,1,NA,1,NA,0,3533.3333333333335,3533.3333333333335,3533.3333333333335,18,target
160_pomper_saffran_2016_43,7,160,pomper_saffran_2016,43,white,white,target,106,0,1,NA,1,NA,1,NA,0,3533.3333333333335,3533.3333333333335,3533.3333333333335,18,target
161_pomper_saffran_2016_44,1,161,pomper_saffran_2016,44,orange,orange,target,39,33,0.5416666666666666,NA,1,NA,1,NA,1,1300,1300,1300,19,target
161_pomper_saffran_2016_44,2,161,pomper_saffran_2016,44,red,red,target,77,0,1,NA,1,NA,1,NA,0,2566.666666666667,2566.666666666667,2566.666666666667,19,target
161_pomper_saffran_2016_44,7,161,pomper_saffran_2016,44,orange,orange,target,23,71,0.24468085106382978,NA,1,NA,0,NA,1,533.3333333333334,233.33333333333334,533.3333333333334,19,target
162_pomper_saffran_2016_45,10,162,pomper_saffran_2016,45,blue,blue,target,63,34,0.6494845360824743,NA,2,NA,0,NA,2,1050,1200,1200,20,target
162_pomper_saffran_2016_45,12,162,pomper_saffran_2016,45,brown,brown,target,97,6,0.941747572815534,NA,1,NA,1,NA,0,3233.3333333333335,3233.3333333333335,3233.3333333333335,20,target
163_pomper_saffran_2016_46,1,163,pomper_saffran_2016,46,blue,blue,target,75,28,0.7281553398058253,NA,2,NA,0,NA,2,1250,1233.3333333333335,1266.6666666666667,21,target
163_pomper_saffran_2016_46,2,163,pomper_saffran_2016,46,green,green,target,91,9,0.91,NA,1,NA,0,NA,0,2766.666666666667,266.6666666666667,2766.666666666667,21,target
163_pomper_saffran_2016_46,4,163,pomper_saffran_2016,46,brown,brown,target,66,24,0.7333333333333333,0.6226415094339622,1,NA,0,NA,1,1966.6666666666667,233.33333333333334,1966.6666666666667,21,target
163_pomper_saffran_2016_46,6,163,pomper_saffran_2016,46,yellow,yellow,target,106,0,1,NA,1,NA,1,NA,0,3533.3333333333335,3533.3333333333335,3533.3333333333335,21,target
163_pomper_saffran_2016_46,7,163,pomper_saffran_2016,46,blue,blue,target,60,44,0.5769230769230769,NA,2,NA,0,NA,2,1000.0000000000001,1033.3333333333335,1033.3333333333335,21,target
163_pomper_saffran_2016_46,8,163,pomper_saffran_2016,46,white,white,target,106,0,1,0.7735849056603774,1,NA,1,NA,0,3533.3333333333335,3533.3333333333335,3533.3333333333335,21,target
165_pomper_saffran_2016_46,4,165,pomper_saffran_2016,46,blue,blue,target,59,32,0.6483516483516484,NA,2,NA,0,NA,2,883.3333333333334,933.3333333333334,933.3333333333334,21,target
165_pomper_saffran_2016_46,5,165,pomper_saffran_2016,46,brown,brown,target,63,0,1,NA,1,NA,1,NA,0,2100,2100,2100,21,target
165_pomper_saffran_2016_46,6,165,pomper_saffran_2016,46,blue,blue,target,57,23,0.7125,NA,1,NA,1,NA,1,1900.0000000000002,1900.0000000000002,1900.0000000000002,21,target
166_pomper_saffran_2016_47,9,166,pomper_saffran_2016,47,orange,orange,target,106,0,1,NA,1,NA,1,NA,0,3533.3333333333335,3533.3333333333335,3533.3333333333335,22,target
166_pomper_saffran_2016_47,12,166,pomper_saffran_2016,47,white,white,target,100,2,0.9803921568627451,NA,1,NA,1,NA,0,3333.3333333333335,3333.3333333333335,3333.3333333333335,22,target
166_pomper_saffran_2016_47,15,166,pomper_saffran_2016,47,orange,orange,target,95,0,1,NA,2,NA,1,NA,0,1583.3333333333335,2433.3333333333335,2433.3333333333335,22,target
167_pomper_saffran_2016_46,2,167,pomper_saffran_2016,46,blue,blue,target,106,0,1,NA,1,NA,1,NA,0,3533.3333333333335,3533.3333333333335,3533.3333333333335,21,target
167_pomper_saffran_2016_46,3,167,pomper_saffran_2016,46,black,black,target,106,0,1,NA,1,NA,1,NA,0,3533.3333333333335,3533.3333333333335,3533.3333333333335,21,target
167_pomper_saffran_2016_46,6,167,pomper_saffran_2016,46,green,green,target,97,8,0.9238095238095239,NA,1,NA,0,NA,0,3233.3333333333335,3233.3333333333335,3233.3333333333335,21,target
167_pomper_saffran_2016_46,7,167,pomper_saffran_2016,46,white,white,target,93,8,0.9207920792079208,NA,1,NA,0,NA,0,3100,3100,3100,21,target
439_swingley_aslin_2002_15,5,439,swingley_aslin_2002,15,tog,tog,target,60,45,0.5714285714285714,NA,1,NA,1,NA,1,2000.0000000000002,2000.0000000000002,2000.0000000000002,-10,target
439_swingley_aslin_2002_15,9,439,swingley_aslin_2002,15,cur,cur,target,44,58,0.43137254901960786,NA,2,NA,0,NA,2,733.3333333333334,966.6666666666667,966.6666666666667,-10,target
439_swingley_aslin_2002_15,10,439,swingley_aslin_2002,15,vaby,vaby,target,106,0,1,NA,1,NA,1,NA,0,3533.3333333333335,3533.3333333333335,3533.3333333333335,-10,target
439_swingley_aslin_2002_15,18,439,swingley_aslin_2002,15,vaby,vaby,target,106,0,1,NA,1,NA,1,NA,0,3533.3333333333335,3533.3333333333335,3533.3333333333335,-10,target
439_swingley_aslin_2002_15,23,439,swingley_aslin_2002,15,cur,cur,target,106,0,1,NA,1,NA,1,NA,0,3533.3333333333335,3533.3333333333335,3533.3333333333335,-10,target
439_swingley_aslin_2002_15,25,439,swingley_aslin_2002,15,pity,pity,target,86,16,0.8431372549019608,NA,2,NA,0,NA,2,1433.3333333333335,500.00000000000006,2366.666666666667,-10,target
440_swingley_aslin_2002_15,6,440,swingley_aslin_2002,15,tog,tog,target,83,0,1,NA,2,NA,1,NA,0,1383.3333333333335,1200,1566.6666666666667,-10,target
440_swingley_aslin_2002_15,9,440,swingley_aslin_2002,15,gall,gall,target,7,93,0.07,NA,NA,NA,0,NA,0,NA,233.33333333333334,NA,-10,target
441_swingley_aslin_2002_15,16,441,swingley_aslin_2002,15,gall,gall,target,51,54,0.4857142857142857,NA,1,NA,0,NA,1,1700.0000000000002,1700.0000000000002,1700.0000000000002,-10,target
441_swingley_aslin_2002_15,17,441,swingley_aslin_2002,15,vaby,vaby,target,106,0,1,NA,1,NA,1,NA,0,3533.3333333333335,3533.3333333333335,3533.3333333333335,-10,target
442_swingley_aslin_2002_15,1,442,swingley_aslin_2002,15,pity,pity,target,57,47,0.5480769230769231,NA,1,NA,0,NA,1,1733.3333333333335,1733.3333333333335,1733.3333333333335,-10,target
442_swingley_aslin_2002_15,8,442,swingley_aslin_2002,15,vaby,vaby,target,73,31,0.7019230769230769,NA,2,NA,0,NA,2,1216.6666666666667,1600,1600,-10,target
442_swingley_aslin_2002_15,12,442,swingley_aslin_2002,15,opple,opple,target,85,20,0.8095238095238095,NA,2,NA,0,NA,2,1416.6666666666667,1066.6666666666667,1766.6666666666667,-10,target
442_swingley_aslin_2002_15,17,442,swingley_aslin_2002,15,vaby,vaby,target,62,42,0.5961538461538461,NA,1,NA,0,NA,1,1833.3333333333335,233.33333333333334,1833.3333333333335,-10,target
443_swingley_aslin_2002_16,50,443,swingley_aslin_2002,16,mog,mog,target,12,93,0.11428571428571428,NA,1,NA,0,NA,1,400,400,400,-9,target
443_swingley_aslin_2002_16,51,443,swingley_aslin_2002,16,kier,kier,target,31,72,0.30097087378640774,NA,2,NA,0,NA,2,516.6666666666667,566.6666666666667,566.6666666666667,-9,target
443_swingley_aslin_2002_16,52,443,swingley_aslin_2002,16,raby,raby,target,61,41,0.5980392156862745,NA,1,NA,1,NA,1,2033.3333333333335,2033.3333333333335,2033.3333333333335,-9,target
443_swingley_aslin_2002_16,54,443,swingley_aslin_2002,16,opal,opal,target,93,10,0.9029126213592233,NA,2,NA,0,NA,0,1550,1633.3333333333335,1633.3333333333335,-9,target
443_swingley_aslin_2002_16,55,443,swingley_aslin_2002,16,shawl,shawl,target,76,28,0.7307692307692307,NA,2,NA,0,NA,2,1266.6666666666667,633.3333333333334,1900.0000000000002,-9,target
443_swingley_aslin_2002_16,56,443,swingley_aslin_2002,16,raby,raby,target,60,44,0.5769230769230769,NA,1,NA,0,NA,2,2000.0000000000002,2000.0000000000002,2000.0000000000002,-9,target
443_swingley_aslin_2002_16,59,443,swingley_aslin_2002,16,yitty,yitty,target,91,13,0.875,NA,1,NA,1,NA,1,3033.3333333333335,3033.3333333333335,3033.3333333333335,-9,target
444_swingley_aslin_2002_15,49,444,swingley_aslin_2002,15,yitty,yitty,target,95,11,0.8962264150943396,NA,2,NA,0,NA,0,1583.3333333333335,1633.3333333333335,1633.3333333333335,-10,target
445_swingley_aslin_2002_15,34,445,swingley_aslin_2002,15,yitty,yitty,target,73,22,0.7684210526315789,NA,1,NA,1,NA,1,2433.3333333333335,2433.3333333333335,2433.3333333333335,-10,target
445_swingley_aslin_2002_15,36,445,swingley_aslin_2002,15,mog,mog,target,106,0,1,NA,1,NA,1,NA,0,3533.3333333333335,3533.3333333333335,3533.3333333333335,-10,target
445_swingley_aslin_2002_15,40,445,swingley_aslin_2002,15,shawl,shawl,target,75,24,0.7575757575757576,NA,2,NA,0,NA,2,1150,1433.3333333333335,1433.3333333333335,-10,target
445_swingley_aslin_2002_15,41,445,swingley_aslin_2002,15,raby,raby,target,86,17,0.8349514563106796,NA,2,NA,0,NA,2,1433.3333333333335,500.00000000000006,2366.666666666667,-10,target
445_swingley_aslin_2002_15,43,445,swingley_aslin_2002,15,mog,mog,target,72,33,0.6857142857142857,NA,1,NA,1,NA,1,2400,2400,2400,-10,target
445_swingley_aslin_2002_15,44,445,swingley_aslin_2002,15,yitty,yitty,target,106,0,1,NA,1,NA,1,NA,0,3533.3333333333335,3533.3333333333335,3533.3333333333335,-10,target
446_swingley_aslin_2002_14,34,446,swingley_aslin_2002,14,yitty,yitty,target,68,34,0.6666666666666666,NA,2,NA,0,NA,2,1133.3333333333335,1500,1500,-11,target
446_swingley_aslin_2002_14,35,446,swingley_aslin_2002,14,kier,kier,target,68,37,0.6476190476190476,NA,1,NA,1,NA,1,2266.666666666667,2266.666666666667,2266.666666666667,-11,target
446_swingley_aslin_2002_14,37,446,swingley_aslin_2002,14,raby,raby,target,106,0,1,NA,1,NA,1,NA,0,3533.3333333333335,3533.3333333333335,3533.3333333333335,-11,target
446_swingley_aslin_2002_14,38,446,swingley_aslin_2002,14,shawl,shawl,target,92,13,0.8761904761904762,NA,1,NA,1,NA,1,3066.666666666667,3066.666666666667,3066.666666666667,-11,target
446_swingley_aslin_2002_14,39,446,swingley_aslin_2002,14,opal,opal,target,100,0,1,NA,2,NA,1,NA,0,1666.6666666666667,1966.6666666666667,1966.6666666666667,-11,target
446_swingley_aslin_2002_14,42,446,swingley_aslin_2002,14,kier,kier,target,106,0,1,NA,1,NA,1,NA,0,3533.3333333333335,3533.3333333333335,3533.3333333333335,-11,target
446_swingley_aslin_2002_14,43,446,swingley_aslin_2002,14,mog,mog,target,106,0,1,NA,1,NA,1,NA,0,3533.3333333333335,3533.3333333333335,3533.3333333333335,-11,target
447_swingley_aslin_2002_15,42,447,swingley_aslin_2002,15,yitty,yitty,target,33,71,0.3173076923076923,NA,1,NA,0,NA,1,966.6666666666667,966.6666666666667,966.6666666666667,-10,target
447_swingley_aslin_2002_15,47,447,swingley_aslin_2002,15,raby,raby,target,87,18,0.8285714285714286,NA,1,NA,1,NA,1,2900,2900,2900,-10,target
447_swingley_aslin_2002_15,55,447,swingley_aslin_2002,15,shawl,shawl,target,106,0,1,NA,1,NA,1,NA,0,3533.3333333333335,3533.3333333333335,3533.3333333333335,-10,target
448_swingley_aslin_2002_15,37,448,swingley_aslin_2002,15,kier,kier,target,68,12,0.85,NA,1,NA,0,NA,1,2100,2100,2100,-10,target
448_swingley_aslin_2002_15,76,448,swingley_aslin_2002,15,mog,mog,target,75,30,0.7142857142857143,NA,2,NA,1,NA,2,1250.0000000000002,2000.0000000000002,2000.0000000000002,-10,target
448_swingley_aslin_2002_15,87,448,swingley_aslin_2002,15,raby,raby,target,45,59,0.4326923076923077,NA,1,NA,0,NA,1,1466.6666666666667,1466.6666666666667,1466.6666666666667,-10,target
449_swingley_aslin_2002_14,92,449,swingley_aslin_2002,14,raby,raby,target,18,86,0.17307692307692307,NA,1,NA,0,NA,1,466.6666666666667,466.6666666666667,466.6666666666667,-11,target
449_swingley_aslin_2002_14,94,449,swingley_aslin_2002,14,mog,mog,target,106,0,1,NA,1,NA,1,NA,0,3533.3333333333335,3533.3333333333335,3533.3333333333335,-11,target
449_swingley_aslin_2002_14,97,449,swingley_aslin_2002,14,shawl,shawl,target,92,13,0.8761904761904762,NA,1,NA,1,NA,1,3066.666666666667,3066.666666666667,3066.666666666667,-11,target
449_swingley_aslin_2002_14,100,449,swingley_aslin_2002,14,mog,mog,target,106,0,1,NA,1,NA,1,NA,0,3533.3333333333335,3533.3333333333335,3533.3333333333335,-11,target
449_swingley_aslin_2002_14,108,449,swingley_aslin_2002,14,opal,opal,target,77,27,0.7403846153846154,NA,2,NA,0,NA,2,1283.3333333333335,533.3333333333334,2033.3333333333335,-11,target
450_swingley_aslin_2002_14,48,450,swingley_aslin_2002,14,opal,opal,target,69,35,0.6634615384615384,NA,2,NA,0,NA,2,1150,1200,1200,-11,target
450_swingley_aslin_2002_14,50,450,swingley_aslin_2002,14,mog,mog,target,53,51,0.5096153846153846,NA,1,NA,0,NA,1,1766.6666666666667,1766.6666666666667,1766.6666666666667,-11,target
450_swingley_aslin_2002_14,54,450,swingley_aslin_2002,14,opal,opal,target,48,55,0.46601941747572817,NA,2,NA,0,NA,2,800,500.00000000000006,1100,-11,target
450_swingley_aslin_2002_14,55,450,swingley_aslin_2002,14,shawl,shawl,target,43,60,0.4174757281553398,NA,1,NA,0,NA,2,1200,233.33333333333334,1200,-11,target
451_swingley_aslin_2002_15,46,451,swingley_aslin_2002,15,yitty,yitty,target,51,46,0.5257731958762887,NA,2,NA,0,NA,2,850,1100,1100,-10,target
451_swingley_aslin_2002_15,55,451,swingley_aslin_2002,15,kier,kier,target,74,0,1,NA,2,NA,1,NA,0,1233.3333333333335,666.6666666666667,1800.0000000000002,-10,target
451_swingley_aslin_2002_15,94,451,swingley_aslin_2002,15,mog,mog,target,55,50,0.5238095238095238,NA,1,NA,0,NA,1,1833.3333333333335,1833.3333333333335,1833.3333333333335,-10,target
451_swingley_aslin_2002_15,101,451,swingley_aslin_2002,15,yitty,yitty,target,106,0,1,NA,1,NA,1,NA,0,3533.3333333333335,3533.3333333333335,3533.3333333333335,-10,target
451_swingley_aslin_2002_15,105,451,swingley_aslin_2002,15,raby,raby,target,52,50,0.5098039215686274,NA,1,NA,0,NA,1,1733.3333333333335,1733.3333333333335,1733.3333333333335,-10,target
451_swingley_aslin_2002_15,108,451,swingley_aslin_2002,15,opal,opal,target,106,0,1,NA,1,NA,1,NA,0,3533.3333333333335,3533.3333333333335,3533.3333333333335,-10,target
452_swingley_aslin_2002_15,34,452,swingley_aslin_2002,15,yitty,yitty,target,56,47,0.5436893203883495,NA,1,NA,0,NA,1,1566.6666666666667,1566.6666666666667,1566.6666666666667,-10,target
452_swingley_aslin_2002_15,35,452,swingley_aslin_2002,15,kier,kier,target,72,30,0.7058823529411765,NA,2,NA,1,NA,2,1200.0000000000002,1900.0000000000002,1900.0000000000002,-10,target
453_swingley_aslin_2002_15,34,453,swingley_aslin_2002,15,yitty,yitty,target,62,39,0.6138613861386139,NA,2,NA,0,NA,2,1033.3333333333335,1100,1100,-10,target
453_swingley_aslin_2002_15,37,453,swingley_aslin_2002,15,raby,raby,target,64,41,0.6095238095238096,NA,1,NA,1,NA,1,2133.3333333333335,2133.3333333333335,2133.3333333333335,-10,target
453_swingley_aslin_2002_15,39,453,swingley_aslin_2002,15,opal,opal,target,49,33,0.5975609756097561,NA,1,NA,0,NA,1,1633.3333333333335,1633.3333333333335,1633.3333333333335,-10,target
453_swingley_aslin_2002_15,41,453,swingley_aslin_2002,15,raby,raby,target,106,0,1,NA,1,NA,1,NA,0,3533.3333333333335,3533.3333333333335,3533.3333333333335,-10,target
454_swingley_aslin_2002_15,47,454,swingley_aslin_2002,15,raby,raby,target,60,45,0.5714285714285714,NA,1,NA,1,NA,1,2000.0000000000002,2000.0000000000002,2000.0000000000002,-10,target
454_swingley_aslin_2002_15,55,454,swingley_aslin_2002,15,shawl,shawl,target,37,67,0.3557692307692308,NA,2,NA,0,NA,2,616.6666666666667,400,833.3333333333334,-10,target
454_swingley_aslin_2002_15,61,454,swingley_aslin_2002,15,raby,raby,target,44,61,0.41904761904761906,NA,1,NA,0,NA,1,1466.6666666666667,1466.6666666666667,1466.6666666666667,-10,target
455_swingley_aslin_2002_14,45,455,swingley_aslin_2002,14,opal,opal,target,39,65,0.375,NA,1,NA,0,NA,1,1300,1300,1300,-11,target
455_swingley_aslin_2002_14,46,455,swingley_aslin_2002,14,yitty,yitty,target,87,16,0.8446601941747572,NA,2,NA,0,NA,2,1450,700,2200,-11,target
455_swingley_aslin_2002_14,50,455,swingley_aslin_2002,14,shawl,shawl,target,62,41,0.6019417475728155,NA,2,NA,0,NA,2,1033.3333333333335,1033.3333333333335,1033.3333333333335,-11,target
455_swingley_aslin_2002_14,52,455,swingley_aslin_2002,14,shawl,shawl,target,68,33,0.6732673267326733,NA,2,NA,0,NA,2,1133.3333333333335,1233.3333333333335,1233.3333333333335,-11,target
455_swingley_aslin_2002_14,53,455,swingley_aslin_2002,14,raby,raby,target,68,34,0.6666666666666666,NA,1,NA,0,NA,1,2100,2100,2100,-11,target
455_swingley_aslin_2002_14,56,455,swingley_aslin_2002,14,yitty,yitty,target,91,0,1,NA,1,NA,1,NA,0,3033.3333333333335,3033.3333333333335,3033.3333333333335,-11,target
456_swingley_aslin_2002_15,35,456,swingley_aslin_2002,15,kier,kier,target,30,69,0.30303030303030304,NA,1,NA,0,NA,2,533.3333333333334,366.6666666666667,533.3333333333334,-10,target
456_swingley_aslin_2002_15,37,456,swingley_aslin_2002,15,raby,raby,target,28,76,0.2692307692307692,NA,1,NA,0,NA,1,933.3333333333334,933.3333333333334,933.3333333333334,-10,target
456_swingley_aslin_2002_15,38,456,swingley_aslin_2002,15,shawl,shawl,target,78,18,0.8125,NA,2,NA,0,NA,2,1300.0000000000002,533.3333333333334,2066.666666666667,-10,target
456_swingley_aslin_2002_15,39,456,swingley_aslin_2002,15,opal,opal,target,84,18,0.8235294117647058,NA,2,NA,0,NA,2,1400,700,2100,-10,target
456_swingley_aslin_2002_15,44,456,swingley_aslin_2002,15,yitty,yitty,target,50,51,0.49504950495049505,NA,2,NA,0,NA,2,833.3333333333334,1100,1100,-10,target
456_swingley_aslin_2002_15,45,456,swingley_aslin_2002,15,opal,opal,target,82,23,0.780952380952381,NA,1,NA,1,NA,1,2400,2400,2400,-10,target
457_swingley_aslin_2002_14,54,457,swingley_aslin_2002,14,opal,opal,target,82,21,0.7961165048543689,NA,2,NA,0,NA,2,1366.6666666666667,833.3333333333334,1900.0000000000002,-11,target
457_swingley_aslin_2002_14,55,457,swingley_aslin_2002,14,shawl,shawl,target,45,56,0.44554455445544555,NA,2,NA,0,NA,2,750,433.33333333333337,1066.6666666666667,-11,target
457_swingley_aslin_2002_14,56,457,swingley_aslin_2002,14,raby,raby,target,76,27,0.7378640776699029,NA,2,NA,0,NA,2,1266.6666666666667,900.0000000000001,1633.3333333333335,-11,target
457_swingley_aslin_2002_14,59,457,swingley_aslin_2002,14,yitty,yitty,target,56,30,0.6511627906976745,NA,2,NA,0,NA,2,833.3333333333335,1033.3333333333335,1033.3333333333335,-11,target
458_swingley_aslin_2002_15,50,458,swingley_aslin_2002,15,mog,mog,target,74,30,0.7115384615384616,NA,1,NA,1,NA,1,2400,2400,2400,-10,target
458_swingley_aslin_2002_15,51,458,swingley_aslin_2002,15,kier,kier,target,4,101,0.0380952380952381,NA,NA,NA,0,NA,0,NA,NA,NA,-10,target
458_swingley_aslin_2002_15,52,458,swingley_aslin_2002,15,raby,raby,target,68,34,0.6666666666666666,NA,1,NA,0,NA,1,2233.3333333333335,2233.3333333333335,2233.3333333333335,-10,target
458_swingley_aslin_2002_15,53,458,swingley_aslin_2002,15,shawl,shawl,target,106,0,1,NA,1,NA,1,NA,0,3533.3333333333335,3533.3333333333335,3533.3333333333335,-10,target
458_swingley_aslin_2002_15,54,458,swingley_aslin_2002,15,opal,opal,target,73,31,0.7019230769230769,NA,1,NA,1,NA,1,2433.3333333333335,2433.3333333333335,2433.3333333333335,-10,target
458_swingley_aslin_2002_15,55,458,swingley_aslin_2002,15,shawl,shawl,target,73,31,0.7019230769230769,NA,1,NA,1,NA,1,2433.3333333333335,2433.3333333333335,2433.3333333333335,-10,target
458_swingley_aslin_2002_15,56,458,swingley_aslin_2002,15,raby,raby,target,106,0,1,NA,1,NA,1,NA,0,3533.3333333333335,3533.3333333333335,3533.3333333333335,-10,target
459_swingley_aslin_2002_15,48,459,swingley_aslin_2002,15,kier,kier,target,61,42,0.5922330097087378,NA,2,NA,0,NA,2,1016.6666666666667,1200,1200,-10,target
459_swingley_aslin_2002_15,50,459,swingley_aslin_2002,15,shawl,shawl,target,66,35,0.6534653465346535,NA,2,NA,0,NA,2,1100,1233.3333333333335,1233.3333333333335,-10,target
460_swingley_aslin_2002_15,95,460,swingley_aslin_2002,15,gall,gall,target,64,41,0.6095238095238096,NA,1,NA,1,NA,1,2133.3333333333335,2133.3333333333335,2133.3333333333335,-10,target
460_swingley_aslin_2002_15,102,460,swingley_aslin_2002,15,tog,tog,target,77,25,0.7549019607843137,NA,2,NA,0,NA,2,1283.3333333333335,1166.6666666666667,1400,-10,target
461_swingley_aslin_2002_14,6,461,swingley_aslin_2002,14,tog,tog,target,41,62,0.39805825242718446,NA,1,NA,0,NA,1,1366.6666666666667,1366.6666666666667,1366.6666666666667,-11,target
461_swingley_aslin_2002_14,8,461,swingley_aslin_2002,14,vaby,vaby,target,106,0,1,NA,1,NA,1,NA,0,3533.3333333333335,3533.3333333333335,3533.3333333333335,-11,target
461_swingley_aslin_2002_14,9,461,swingley_aslin_2002,14,gall,gall,target,84,18,0.8235294117647058,NA,2,NA,0,NA,2,1400,1233.3333333333335,1566.6666666666667,-11,target
461_swingley_aslin_2002_14,12,461,swingley_aslin_2002,14,opple,opple,target,76,29,0.7238095238095238,NA,1,NA,1,NA,1,2533.3333333333335,2533.3333333333335,2533.3333333333335,-11,target
461_swingley_aslin_2002_14,14,461,swingley_aslin_2002,14,cur,cur,target,72,0,1,NA,1,NA,1,NA,0,2400,2400,2400,-11,target
461_swingley_aslin_2002_14,20,461,swingley_aslin_2002,14,tog,tog,target,83,22,0.7904761904761904,NA,1,NA,1,NA,1,2766.666666666667,2766.666666666667,2766.666666666667,-11,target
462_swingley_aslin_2002_14,3,462,swingley_aslin_2002,14,pity,pity,target,77,27,0.7403846153846154,NA,1,NA,1,NA,1,2400,2400,2400,-11,target
