recording_name,subject_id,dataset_name,age_months,mean_prop_looking,sd_prop_looking,n_trials_prop_looking,mean_prop_looking_diff,sd_prop_looking_diff,n_trials_prop_looking_diff,mean_number_fixations,sd_number_fixations,n_trials_number_fixations,mean_prop_shift_target_initial,sd_prop_shift_target_initial,n_trials_prop_shift_target_initial,mean_prop_shift_distractor_initial,sd_prop_shift_distractor_initial,n_trials_prop_shift_distractor_initial,mean_RT,sd_RT,n_trials_RT,mean_aoi_switches,n_trials_mean_aoi_switches,mean_duration_of_look,sd_duration_of_look,n_trials_duration_of_look,mean_first_look_dur,sd_first_look_dur,n_trials_first_look_dur,mean_longest_look,sd_longest_look,age_months_centred,data_split
27_27_ronfard_2021_19,27,ronfard_2021,19,0.618037518037518,0.38141931003953905,7,0.6939655172413792,0.0182872443410314,2,1,0,6,0.42857142857142855,0.5345224838248488,7,NA,NA,NA,NA,NA,NA,0.42857142857142855,7,1322.2222222222224,698.7820091389706,6,1171.4285714285716,752.3859754704736,7,1322.2222222222224,698.7820091389706,-6,target
28_28_ronfard_2021_18,28,ronfard_2021,18,0.8699300677484639,0.22675118580016934,8,0.9482758620689655,0.012191496227354213,2,1.125,0.3535533905932738,8,0.5,0.5345224838248488,8,NA,NA,NA,NA,NA,NA,0.25,8,1462.5000000000002,588.6323939761515,8,1470.8333333333335,573.3326411955956,8,1470.8333333333335,573.3326411955956,-7,target
29_29_ronfard_2021_22,29,ronfard_2021,22,0.4882367224278989,0.15705308178265595,6,0.10775862068965515,0.09891904872447418,4,1.1666666666666667,0.408248290463863,6,0,0,6,NA,NA,NA,NA,NA,NA,1.1666666666666667,6,625,84.1625411530173,6,616.6666666666667,91.28709291752767,6,633.3333333333334,81.64965809277258,-3,target
30_30_ronfard_2021_23,30,ronfard_2021,23,0.8170250368136556,0.1592802553828766,11,0.35344827586206895,0.012191496227354173,2,1,0,11,0.36363636363636365,0.504524979109513,11,NA,NA,NA,NA,NA,NA,0.5454545454545454,11,1312.1212121212122,362.176361972613,11,1118.1818181818182,605.2297334921925,11,1312.1212121212122,362.176361972613,-2,target
31_31_ronfard_2021_19,31,ronfard_2021,19,0.7812489979156646,0.20727981356705444,9,0.39870689655172414,0.22151146823326887,4,1,0,9,0.3333333333333333,0.5,9,NA,NA,NA,NA,NA,NA,0.4444444444444444,9,1462.962962962963,421.78339769116235,9,1462.962962962963,421.78339769116235,9,1462.962962962963,421.78339769116235,-6,target
32_32_ronfard_2021_20,32,ronfard_2021,20,0.8926948051948052,0.23712715183196964,6,NA,NA,NA,1,0,6,0.6666666666666666,0.5163977794943222,6,NA,NA,NA,NA,NA,NA,0.16666666666666666,6,1633.3333333333335,458.01504099513784,6,1633.3333333333335,458.01504099513784,6,1633.3333333333335,458.01504099513784,-5,target
34_34_ronfard_2021_20,34,ronfard_2021,20,0.6973394031052189,0.3127615512559754,16,0.4475574712643678,0.26000229617267123,6,1.1333333333333333,0.3518657752744984,15,0.375,0.5,16,NA,NA,NA,NA,NA,NA,0.625,16,1252.2222222222224,643.183632553865,15,1240,658.4252497617399,15,1264.4444444444446,629.9995800788053,-5,target
35_35_ronfard_2021_18,35,ronfard_2021,18,0.6083213015198309,0.3500486130590284,8,-0.03448275862068963,0.284961283363636,4,1.1666666666666667,0.408248290463863,6,0.25,0.4629100498862757,8,NA,NA,NA,NA,NA,NA,0.375,8,1197.2222222222224,516.2274118455362,6,1080.952380952381,565.3111705748611,7,1200,514.2416206847171,-7,target
36_36_ronfard_2021_18,36,ronfard_2021,18,0.8712298339957915,0.2312358065775377,7,0.8275862068965517,0.0365744886820628,2,1,0,7,0.7142857142857143,0.4879500364742666,7,NA,NA,NA,NA,NA,NA,0.2857142857142857,7,1619.0476190476193,570.2037137131564,7,1619.0476190476193,570.2037137131564,7,1619.0476190476193,570.2037137131564,-7,target
37_37_ronfard_2021_21,37,ronfard_2021,21,0.9232323232323232,0.23030303030303031,9,0.6594827586206896,0.3937620516372192,4,1.1111111111111112,0.3333333333333333,9,0.8888888888888888,0.3333333333333333,9,NA,NA,NA,NA,NA,NA,0.1111111111111111,9,1644.4444444444446,574.2144392317406,9,1625.925925925926,610.0495830890802,9,1662.962962962963,541.7165219221736,-4,target
38_38_ronfard_2021_18,38,ronfard_2021,18,0.6075004430267588,0.3153854363114335,8,-0.3620689655172414,0.012191496227354213,2,1,0,7,0.25,0.4629100498862757,8,NA,NA,NA,NA,NA,NA,0.5,8,1147.6190476190477,509.1231179256637,7,1052.3809523809525,614.5932538881856,7,1147.6190476190477,509.1231179256637,-7,target
39_39_ronfard_2021_23,39,ronfard_2021,23,0.8692429428314438,0.28395052519417113,12,0.6408045977011494,0.036574488682062874,2,1,0,11,0.6666666666666666,0.49236596391733095,12,NA,NA,NA,NA,NA,NA,0.16666666666666666,12,1718.1818181818182,436.4919844914137,11,1615.1515151515152,661.2048995522638,11,1718.1818181818182,436.4919844914137,-2,target
40_40_ronfard_2021_22,40,ronfard_2021,22,0.5765656565656566,0.3464977602928634,9,0.022988505747126433,0.26009160251033325,6,1,0,8,0.2222222222222222,0.44095855184409843,9,NA,NA,NA,NA,NA,NA,0.5555555555555556,9,1162.5,568.0480361981471,8,1162.5,568.0480361981471,8,1162.5,568.0480361981471,-3,target
41_41_ronfard_2021_24,41,ronfard_2021,24,0.7367055370948752,0.25052547672063263,9,0.290948275862069,0.03254238980720152,4,1,0,9,0.3333333333333333,0.5,9,NA,NA,NA,NA,NA,NA,0.6666666666666666,9,1296.2962962962963,523.4618856029657,9,1296.2962962962963,523.4618856029657,9,1296.2962962962963,523.4618856029657,-1,target
42_42_ronfard_2021_18,42,ronfard_2021,18,0.7579475573343498,0.27610182441295833,8,0.49209770114942525,0.3240837075240568,4,1,0,7,0.25,0.4629100498862757,8,NA,NA,NA,NA,NA,NA,0.375,8,1533.3333333333335,330.54388401430043,7,1379.1666666666667,532.7191403917102,8,1533.3333333333335,330.54388401430043,-7,target
43_43_ronfard_2021_18,43,ronfard_2021,18,0.7548639994718426,0.2988895980833449,12,0.5258620689655172,0.10881664499288211,4,1,0,11,0.5,0.5222329678670935,12,NA,NA,NA,NA,NA,NA,0.3333333333333333,12,1530.3030303030305,513.2585541755183,11,1427.7777777777778,604.6675910141834,12,1530.3030303030305,513.2585541755183,-7,target
45_45_ronfard_2021_18,45,ronfard_2021,18,0.869788679284552,0.23611451204094308,16,0.7724497126436781,0.23741011118849217,8,1.0666666666666667,0.2581988897471611,15,0.5625,0.51234753829798,16,NA,NA,NA,NA,NA,NA,0.3125,16,1677.7777777777778,385.38100435610284,15,1662.2222222222224,431.1053836962047,15,1693.3333333333335,344.1575866437415,-7,target
46_46_ronfard_2021_22,46,ronfard_2021,22,0.7527856253993879,0.2990994719826056,8,NA,NA,NA,1,0,8,0.5,0.5345224838248488,8,NA,NA,NA,NA,NA,NA,0.5,8,1325,587.9072381208797,8,1325,587.9072381208797,8,1325,587.9072381208797,-3,target
47_47_ronfard_2021_20,47,ronfard_2021,20,0.8267585064328762,0.24442643991656193,14,0.6192528735632183,0.17399385456748248,8,1.3076923076923077,0.4803844614152614,13,0.5,0.5188745216627708,14,NA,NA,NA,NA,NA,NA,0.42857142857142855,14,1328.2051282051282,537.2850395043712,13,1228.5714285714287,609.7298186659824,14,1366.6666666666667,499.81478050855486,-5,target
48_48_ronfard_2021_22,48,ronfard_2021,22,0.8263626438229613,0.29439337710906927,9,0.7758620689655172,0.016255328303139003,2,1,0,9,0.6666666666666666,0.5,9,NA,NA,NA,NA,NA,NA,0.2222222222222222,9,1462.962962962963,605.4026310473158,9,1462.962962962963,605.4026310473158,9,1462.962962962963,605.4026310473158,-3,target
49_49_ronfard_2021_19,49,ronfard_2021,19,1,0,5,1,0,4,1,0,5,1,0,5,NA,NA,NA,NA,NA,NA,0,5,1933.3333333333335,0,5,1933.3333333333335,0,5,1933.3333333333335,0,-6,target
50_50_ronfard_2021_18,50,ronfard_2021,18,0.5542746664774693,0.3626014538270638,13,-0.12571839080459768,0.16184692746454382,4,1,0,11,0.15384615384615385,0.3755338080994054,13,NA,NA,NA,NA,NA,NA,0.5384615384615384,13,1063.6363636363637,579.7421927900454,11,938.4615384615386,611.1383055332308,13,1063.6363636363637,579.7421927900454,-7,target
51_51_ronfard_2021_21,51,ronfard_2021,21,0.6579737955788376,0.3803271370465384,7,NA,NA,NA,1,0,6,0.42857142857142855,0.5345224838248488,7,NA,NA,NA,NA,NA,NA,0.42857142857142855,7,1361.1111111111113,691.6700133787841,6,1219.047619047619,734.8109212219766,7,1361.1111111111113,691.6700133787841,-4,target
53_53_ronfard_2021_23,53,ronfard_2021,23,0.6854320987654321,0.3694957574439659,6,0.15517241379310348,0.0487659849094171,2,1,0,5,0.5,0.5477225575051661,6,NA,NA,NA,NA,NA,NA,0.3333333333333333,6,1493.3333333333335,602.4948132556827,5,1283.3333333333335,744.9832212875671,6,1493.3333333333335,602.4948132556827,-2,target
