recording_name,subject_id,dataset_name,age_months,exp_to_target_lang,fre_exp,eng_exp,mean_prop_looking,sd_prop_looking,n_trials_prop_looking,mean_prop_looking_diff,sd_prop_looking_diff,n_trials_prop_looking_diff,mean_number_fixations,sd_number_fixations,n_trials_number_fixations,mean_prop_shift_target_initial,sd_prop_shift_target_initial,n_trials_prop_shift_target_initial,mean_prop_shift_distractor_initial,sd_prop_shift_distractor_initial,n_trials_prop_shift_distractor_initial,mean_RT,sd_RT,n_trials_RT,mean_aoi_switches,n_trials_mean_aoi_switches,mean_duration_of_look,sd_duration_of_look,n_trials_duration_of_look,mean_first_look_dur,sd_first_look_dur,n_trials_first_look_dur,mean_longest_look,sd_longest_look,mean_peak_pupil_size_difference,sd_peak_pupil_size_difference,n_trials_peak_pupil_size_difference,mean_mean_pupil_size_difference,sd_mean_pupil_size_difference,n_trials_mean_pupil_size_difference,mean_peak_pupil_latency,sd_peak_pupil_latency,n_trials_peak_pupil_latency,age_months_centred,data_split
Mix_14_S34,70908000,Mix-14,14.8,57,43,57,0.5727113683964384,0.40142614264820575,6,0.18253537971484657,0.5759375832835272,6,1,0,5,1,0,3,0,0,3,NA,NA,NA,0.5,6,1586.6666666666667,744.367740658697,5,1586.6666666666667,744.367740658697,5,1586.6666666666667,744.367740658697,0.11400000000000006,0.08488227141164428,5,0.06431111111111125,0.0727393330392,5,856,322.9852937828594,5,-10.2,all
Mix_20_S47,61680000,Mix-20,20.2,80,20,80,0.31533860502838607,0.34892826977061825,6,-0.3634952841157221,0.07431492230125505,6,1.3333333333333333,0.5773502691896257,3,0.5,0.7071067811865476,2,0.25,0.5,4,302,NA,1,0.8333333333333334,6,1244.4444444444446,515.4106597152878,3,1305.5555555555557,409.7198681664954,3,1305.5555555555557,409.7198681664954,0.19083333333333327,0.08907393932383735,6,0.08529745370370367,0.08493037276448331,6,1357.1666666666667,345.83604015004954,6,-4.800000000000001,all
Mix_14_S41,68436000,Mix-14,14.866666666666667,85,6,85,0.2792561469032057,0.4208891433362715,6,-0.40171493182208734,0.49796336724658286,6,2,1.4142135623730951,2,1,NA,1,0.25,0.5,4,934,NA,1,0.16666666666666666,6,1005.5555555555557,463.5477787778479,2,1025,436.0491817317044,2,1216.6666666666667,164.9915822768612,0.2958333333333334,0.12881834755447938,6,0.11302501134944969,0.08335407009865031,6,1457.1666666666667,88.48144814969218,6,-10.133333333333333,all
Mix_14_S43,68664000,Mix-14,14,48,52,48,0.6181077694235589,0.44283482950965514,6,0.24272177487659968,0.19206227134834153,6,1.2,0.44721359549995793,5,1,0,3,0.5,0.7071067811865476,2,1052,NA,1,0.5,6,1450,770.9121581318818,5,1330,863.8897820645616,5,1570,765.7059197600314,0.24750000000000005,0.18734326782673572,6,0.04392235762405979,0.08461250260774447,6,841,474.31550680954973,6,-11,all
Mix_20_S51,49872000,Mix-20,21.7,40,60,40,0.4179305695989215,0.4235520581784334,4,-0.17602877393420074,0.6502138138918225,4,1,0,3,0.5,0.7071067811865476,2,0,NA,1,NA,NA,NA,0.5,4,1211.1111111111113,838.20796500188,3,1211.1111111111113,838.20796500188,3,1211.1111111111113,838.20796500188,0.08250000000000013,0.21250490190424642,4,-0.1530417521659826,0.4541034848209857,4,820.5,621.82607428980225,4,-3.3000000000000007,all
Mix_14_S46,51576000,Mix-14,14,29,71,29,0.5137614678899083,0.6876451266584774,2,NA,NA,NA,1,NA,1,1,NA,1,0,NA,1,NA,NA,NA,0,2,2300,NA,1,2300,NA,1,2300,NA,0.08750000000000013,0.0106066017177983,2,-0.05627777777777787,0.001885618083163919,2,117,24.041630560342615,2,-11,all
Mix_20_S53,64716000,Mix-20,21.133333333333333,25,73,25,0.5351420831490491,0.359270887975304,4,0.5003702528297895,0.06657410718883185,2,1,0,3,NA,NA,NA,0.5,0.7071067811865476,2,1018,NA,1,1,4,1250,716.6666666666666,3,1250,716.6666666666666,3,1250,716.6666666666666,0.15749999999999997,0.07193747284969078,4,0.002195230100305756,0.09329661594733162,4,1490.25,206.55487567875676,4,-3.866666666666667,all
Mix_20_S54,68664000,Mix-20,20.3,47,53,47,0.44864465198027914,0.45334200840928174,6,-0.13321466539417914,0.10734118582627591,6,1.6666666666666667,1.1547005383792515,3,0.5,0.7071067811865476,2,0,0,3,NA,NA,NA,0.5,6,1401.851851851852,828.212662298621,3,1394.4444444444446,840.028659123097,3,1411.1111111111113,813.4858691208221,0.07500000000000002,0.10761040841851682,6,-0.020833656849620796,0.08605008075574119,6,1060.6666666666667,409.75342178762423,6,-4.699999999999999,all
Mix_14_S48,92556000,Mix-14,15.1,60,40,60,0.5798100626967765,0.216522908733615,6,0.14280065142104148,0.11935624777780275,6,1.5,0.8366600265340756,6,0.3333333333333333,0.5773502691896257,3,1,0,3,773.6666666666666,99.48534230394613,3,1.5,6,846.7592592592594,382.2788098722793,6,888.8888888888889,359.732410838122,6,888.8888888888889,359.732410838122,0.1633333333333334,0.13257702163899554,6,0.06313045412077652,0.10298598501268016,6,977,413.1876087203003,6,-9.9,all
Mix_20_S56,91668000,Mix-20,20.2,91.5,8.5,91.5,0.5967741935483871,0.5273478298152199,3,0.7627737226277372,0.06709772376222713,2,1.5,0.7071067811865476,2,1,NA,1,0.5,0.7071067811865476,2,268,NA,1,0.3333333333333333,3,1600,1107.8006238589244,2,1291.6666666666667,1543.8498055906289,2,1908.3333333333335,671.7514421272201,0.1775,0.2368807716974937,2,0.07753937845891867,0.18599632617819972,2,1108,176.7766952966369,2,-4.800000000000001,all
