recording_name,subject_id,dataset_name,age_months,exp_to_target_lang,fre_exp,eng_exp,mean_prop_looking,sd_prop_looking,n_trials_prop_looking,mean_prop_looking_diff,sd_prop_looking_diff,n_trials_prop_looking_diff,mean_number_fixations,sd_number_fixations,n_trials_number_fixations,mean_prop_shift_target_initial,sd_prop_shift_target_initial,n_trials_prop_shift_target_initial,mean_prop_shift_distractor_initial,sd_prop_shift_distractor_initial,n_trials_prop_shift_distractor_initial,mean_RT,sd_RT,n_trials_RT,mean_aoi_switches,n_trials_mean_aoi_switches,mean_duration_of_look,sd_duration_of_look,n_trials_duration_of_look,mean_first_look_dur,sd_first_look_dur,n_trials_first_look_dur,mean_longest_look,sd_longest_look,mean_peak_pupil_size_difference,sd_peak_pupil_size_difference,n_trials_peak_pupil_size_difference,mean_mean_pupil_size_difference,sd_mean_pupil_size_difference,n_trials_mean_pupil_size_difference,mean_peak_pupil_latency,sd_peak_pupil_latency,n_trials_peak_pupil_latency,age_months_centred,data_split
CompMix36_S05_96120000_E1,96120000,CompMix-36,46,40,60,40,0.8216283435432904,0.14253705688118462,7,0.550314465408805,0.05781376198380568,2,1.8571428571428572,1.2149857925879117,7,NA,NA,NA,1,0,7,261.2857142857143,251.98327608905205,7,1,7,1381.547619047619,758.7981525039359,7,1585.7142857142858,564.4096039741006,7,1585.7142857142858,564.4096039741006,0.11071428571428564,0.09369403091217408,7,0.06361904761904759,0.0894210484042053,7,994.7142857142857,372.0531836022525,7,21,distractor
CompMix36_S06_93168000_E1,93168000,CompMix-36,44.333333333333336,50,50,50,0.562440493498863,0.2746331387400311,7,-0.11635220125786168,0.04891933706322032,2,1.4285714285714286,0.5345224838248488,7,NA,NA,NA,0.8571428571428571,0.3779644730092272,7,515,338.2300991928424,6,1.2857142857142858,7,1052.3809523809525,690.1877476340238,7,1228.5714285714287,656.2882641905809,7,1228.5714285714287,656.2882641905809,0.212142857142857,0.09059328262704049,7,0.0333479748221127,0.11905760735606445,7,972.8571428571429,543.5081810397547,7,19.333333333333336,distractor
CompMix36_S26_83640000_E1,83640000,CompMix-36,44,40,60,40,0.7692790980918097,0.09220962981180433,5,NA,NA,NA,1.4,0.5477225575051661,5,NA,NA,NA,1,0,5,526.6,217.743656624022,5,1,5,1486.6666666666667,801.8338356542457,5,1456.6666666666667,820.6196845473953,5,1566.6666666666667,715.5999813676167,0.21099999999999994,0.2353029961560201,5,0.12141789085132251,0.18752305415821938,5,969.6,368.05543060794525,5,19,distractor
CompMix36_S29_98280000_E1,98280000,CompMix-36,40.43333333333333,20,80,20,0.7089274042542415,0.24113211717569788,8,0.35639412997903563,0.3486493554185453,6,1.25,0.4629100498862757,8,NA,NA,NA,1,0,8,486.75,441.3187218844384,8,1.375,8,1566.6666666666667,737.0172619718242,8,1504.1666666666667,832.416161944653,8,1714.5833333333335,684.0842273863141,0.13000000000000012,0.1106151630008938,8,-0.021240636704119797,0.09029545346830731,8,1007.625,394.2497169126622,8,15.43333333333333,distractor
CompMix36_S07_535140000_E2,535140000,CompMix-36,41.266666666666666,50,50,50,0.32710280373831774,NA,1,NA,NA,NA,2,NA,1,NA,NA,NA,1,NA,1,371,NA,1,3,1,216.66666666666669,NA,1,200,NA,1,233.33333333333334,NA,0.6699999999999995,NA,1,0.05759469696969699,NA,1,916,NA,1,16.266666666666666,distractor
CompMix36_S14_94020000_E2,94020000,CompMix-36,38,55,45,55,0.6034923629082243,0.27596270396043926,9,0.35534591194968557,0.08838659951292578,6,1.5,0.7559289460184544,8,NA,NA,NA,0.8888888888888888,0.3333333333333333,9,305.625,181.11790753145152,8,1.5555555555555556,9,1239.9305555555557,573.7572597166867,8,1183.3333333333335,640.4983179041889,8,1352.0833333333335,511.87776783754657,0.24055555555555572,0.1562738870629952,9,0.06397674192891624,0.11602259709710971,9,947.3333333333334,499.4927426900215,9,13,distractor
CompMix36_S20_85212000_E2,85212000,CompMix-36,48,20,80,20,0.5296204961715462,0.2588316207457376,5,-0.39308176100628933,0.013341637380878213,2,1.4,0.5477225575051661,5,NA,NA,NA,0.8,0.44721359549995793,5,308,119.1217864204529,4,1.8,5,1013.3333333333335,634.3631977555656,5,993.3333333333335,649.8504101372528,5,1040,612.8938642937201,0.1049999999999999,0.12129509470708218,5,-0.023914827562385187,0.11420283932612803,5,866,408.0306361046925,5,23,distractor
Mix_20_S29,17328000,Mix-20,21.033333333333335,42,58,42,0.16666666666666666,0.23570226039551584,2,NA,NA,NA,1,NA,1,NA,NA,NA,0,0,2,NA,NA,NA,0.5,2,700,NA,1,700,NA,1,700,NA,0.125,0.07778174593051983,2,0.03937499999999994,0.06460206120340423,2,857.5,365.57420587344507,2,-3.966666666666665,distractor
Mix_20_S36,16464000,Mix-20,21.3,62,38,62,0.43671995393376023,0.3804745115714469,4,NA,NA,NA,1.3333333333333333,0.5773502691896257,3,NA,NA,NA,0.75,0.5,4,207.66666666666666,214.23429541820175,3,0.75,4,883.3333333333335,125.83057392117917,3,755.5555555555557,340.47896546765696,3,1011.1111111111112,117.06281947614156,0.18625000000000003,0.13212210261723778,4,0.030004020467836234,0.05356397001937463,4,753.5,382.26387046994995,4,-3.6999999999999993,distractor
Mix_14_S23,55704000,Mix-14,14.3,77,23,77,0.3029197080291971,0.4283931594049887,2,NA,NA,NA,1,NA,1,NA,NA,NA,0.5,0.7071067811865476,2,900,NA,1,0.5,2,1383.3333333333335,NA,1,1383.3333333333335,NA,1,1383.3333333333335,NA,0.395,0.1767766952966369,2,0.25388888888888905,0.1552099384704472,2,1124,412.95036021294374,2,-10.7,distractor
Mix_14_S24,18348000,Mix-14,14,27,73,27,0.8448275862068966,NA,1,NA,NA,NA,1,NA,1,NA,NA,NA,1,NA,1,2,NA,1,1,1,1600,NA,1,1600,NA,1,1600,NA,-0.10000000000000009,NA,1,-0.3336904761904762,NA,1,149,NA,1,-11,distractor
Mix_20_S41,40632000,Mix-20,20.5,29,71,29,0,0,2,NA,NA,NA,NA,NA,NA,NA,NA,NA,0,0,2,NA,NA,NA,0,2,NA,NA,NA,NA,NA,NA,NA,NA,-0.07499999999999996,0.19091883092036785,2,-0.09004166666666658,0.12553109551564512,2,1349,70.71067811865476,2,-4.5,distractor
