recording_name,trial_number,subject_id,dataset_name,age_months,target_word,media_name,initial_look,samples_target,samples_distractor,prop_looking,prop_looking_diff,number_fixations,correct_shift,remain_on_target,latency_to_switch,total_aoi_switches,duration_of_look,first_look_dur,longest_look_by_trial,age_months_centred,data_split
2_casillas_tseltal_2015_45,10,2,casillas_tseltal_2015,45,mexa,table,target,82,16,0.8367346938775511,NA,1,NA,0,NA,0,3280,3280,3280,20,all
2_casillas_tseltal_2015_45,11,2,casillas_tseltal_2015,45,xawin,cat,target,46,50,0.4791666666666667,NA,2,NA,0,NA,2,920,1000,1000,20,all
2_casillas_tseltal_2015_45,12,2,casillas_tseltal_2015,45,ja',water,target,44,60,0.4230769230769231,NA,2,NA,0,NA,3,880,720,1040,20,all
2_casillas_tseltal_2015_45,13,2,casillas_tseltal_2015,45,ixim,corn,distractor,59,39,0.6020408163265306,NA,2,1,NA,415,3,1180,1800,1800,20,all
2_casillas_tseltal_2015_45,14,2,casillas_tseltal_2015,45,karo,car,target,75,24,0.7575757575757576,NA,1,NA,1,NA,1,2680,2680,2680,20,all
2_casillas_tseltal_2015_45,15,2,casillas_tseltal_2015,45,na,house,target,106,0,1,NA,1,NA,1,NA,0,4240,4240,4240,20,all
2_casillas_tseltal_2015_45,16,2,casillas_tseltal_2015,45,te,tree,distractor,61,31,0.6630434782608695,NA,1,1,NA,290,1,2440,2440,2440,20,all
2_casillas_tseltal_2015_45,17,2,casillas_tseltal_2015,45,waybal,bed,target,106,0,1,NA,1,NA,1,NA,0,4240,4240,4240,20,all
2_casillas_tseltal_2015_45,18,2,casillas_tseltal_2015,45,t'inel,doorway,target,78,24,0.7647058823529411,NA,2,NA,1,NA,2,1560,2640,2640,20,all
2_casillas_tseltal_2015_45,19,2,casillas_tseltal_2015,45,lo'bal,banana,distractor,63,10,0.863013698630137,NA,1,1,NA,765,0,2520,2520,2520,20,all
2_casillas_tseltal_2015_45,20,2,casillas_tseltal_2015,45,chenek',bean,target,91,13,0.875,NA,1,NA,0,NA,1,3200,440,3200,20,all
2_casillas_tseltal_2015_45,21,2,casillas_tseltal_2015,45,tz'i,dog,target,56,45,0.5544554455445545,NA,2,NA,0,NA,2,1120,880,1360,20,all
2_casillas_tseltal_2015_45,22,2,casillas_tseltal_2015,45,tomut,egg,distractor,37,53,0.4111111111111111,NA,1,1,NA,65,1,1080,1080,1080,20,all
2_casillas_tseltal_2015_45,23,2,casillas_tseltal_2015,45,p'in,pot-tseltal,target,94,10,0.9038461538461539,NA,1,NA,1,NA,0,3760,3760,3760,20,all
