recording_name,subject_id,dataset_name,age_months,mean_prop_looking,sd_prop_looking,n_trials_prop_looking,mean_prop_looking_diff,sd_prop_looking_diff,n_trials_prop_looking_diff,mean_number_fixations,sd_number_fixations,n_trials_number_fixations,mean_prop_shift_target_initial,sd_prop_shift_target_initial,n_trials_prop_shift_target_initial,mean_prop_shift_distractor_initial,sd_prop_shift_distractor_initial,n_trials_prop_shift_distractor_initial,mean_RT,sd_RT,n_trials_RT,mean_aoi_switches,n_trials_mean_aoi_switches,mean_duration_of_look,sd_duration_of_look,n_trials_duration_of_look,mean_first_look_dur,sd_first_look_dur,n_trials_first_look_dur,mean_longest_look,sd_longest_look,age_months_centred,data_split
10_10_casillas_tseltal_2015_46,10,casillas_tseltal_2015,46,0.7491831581105379,0.1994900118019716,17,NA,NA,NA,1,0,17,NA,NA,NA,0.9411764705882353,0.24253562503633297,17,625.9375,353.19597369354784,16,1,17,3072.9411764705883,857.115545783373,17,3072.9411764705883,857.115545783373,17,3072.9411764705883,857.115545783373,21,distractor
12_12_casillas_tseltal_2015_16,12,casillas_tseltal_2015,16,0.3238191489361702,0.37764526364761924,10,NA,NA,NA,1.2,0.44721359549995793,5,NA,NA,NA,0.5,0.5270462766947299,10,630,571.620503481112,5,0.5,10,1936,914.5928055697792,5,1620,1099.7454250870971,6,1968,881.0902337445353,-9,distractor
13_13_casillas_tseltal_2015_48,13,casillas_tseltal_2015,48,0.4471962297490567,0.3604745757721168,6,NA,NA,NA,1,0,4,NA,NA,NA,0.6666666666666666,0.5163977794943222,6,465,384.59935864047753,4,0.6666666666666666,6,2710,543.9362707768868,4,2140,1372.6859315468585,4,2710,543.9362707768868,23,distractor
14_14_casillas_tseltal_2015_29,14,casillas_tseltal_2015,29,0.6029959078262573,0.27868663408440797,12,NA,NA,NA,1.1666666666666667,0.3892494720807615,12,NA,NA,NA,1,0,12,442.0833333333333,216.232811543204,12,1.5833333333333333,12,2206.6666666666665,1226.683135594321,12,2323.3333333333335,1165.4989827485388,12,2323.3333333333335,1165.4989827485388,4,distractor
15_15_casillas_tseltal_2015_39,15,casillas_tseltal_2015,39,0.5346549744063608,0.29234921608022996,17,NA,NA,NA,1.2,0.4140393356054125,15,NA,NA,NA,0.8235294117647058,0.3929526239966879,17,282.85714285714283,165.95544218617476,14,1.5294117647058822,17,2242.6666666666665,1164.1027609688235,15,2125,1224.1895278101345,16,2309.3333333333335,1089.2164068505308,14,distractor
16_16_casillas_tseltal_2015_41,16,casillas_tseltal_2015,41,0.5733146299761296,0.293214765097166,9,NA,NA,NA,1.25,0.4629100498862757,8,NA,NA,NA,0.7777777777777778,0.44095855184409843,9,554.2857142857143,356.1533912448934,7,1.1111111111111112,9,2257.5,876.0585433797056,8,2240,885.9538846431487,8,2280,864.0105819457801,16,distractor
17_17_casillas_tseltal_2015_32,17,casillas_tseltal_2015,32,0.5431313784613786,0.3256224464446575,11,NA,NA,NA,1.1111111111111112,0.3333333333333333,9,NA,NA,NA,0.8181818181818182,0.40451991747794525,11,565,254.64435984329202,9,1.2727272727272727,11,2555.5555555555557,1010.4344500153277,9,2484.4444444444443,1112.9140927213464,9,2626.6666666666665,945.7272334029511,7,distractor
18_18_casillas_tseltal_2015_32,18,casillas_tseltal_2015,32,0.509107435056487,0.2781927884491921,16,NA,NA,NA,1.2142857142857142,0.4258153136263201,14,NA,NA,NA,0.6875,0.47871355387816905,16,521.8181818181819,418.9407638752329,11,1.3125,16,2068.5714285714284,963.2545565214527,14,2191.4285714285716,880.7239779151724,14,2191.4285714285716,880.7239779151724,7,distractor
19_19_casillas_tseltal_2015_35,19,casillas_tseltal_2015,35,0.36348932775819565,0.3869890913625388,12,NA,NA,NA,1,0,6,NA,NA,NA,0.5,0.5222329678670935,12,652.5,239.13908087136238,6,0.5833333333333334,12,3026.6666666666665,481.10982807116574,6,3026.6666666666665,481.10982807116574,6,3026.6666666666665,481.10982807116574,10,distractor
20_20_casillas_tseltal_2015_36,20,casillas_tseltal_2015,36,0.5504004294772428,0.26386714695499786,15,NA,NA,NA,1,0,15,NA,NA,NA,1,0,15,663.3333333333334,363.3262340940334,15,1.4666666666666666,15,2261.3333333333335,1104.470569139458,15,2261.3333333333335,1104.470569139458,15,2261.3333333333335,1104.470569139458,11,distractor
21_21_casillas_tseltal_2015_26,21,casillas_tseltal_2015,26,0.16025641025641027,0.29061935741088996,12,NA,NA,NA,1,0,3,NA,NA,NA,0.25,0.45226701686664544,12,815,402.33692348577705,3,0.3333333333333333,12,2640,174.35595774162695,3,2640,174.35595774162695,3,2640,174.35595774162695,1,distractor
22_22_casillas_tseltal_2015_36,22,casillas_tseltal_2015,36,0.24910938734468147,0.26698827543638226,12,NA,NA,NA,1,0,7,NA,NA,NA,0.4166666666666667,0.5149286505444373,12,735,464.4889664997437,5,0.6666666666666666,12,1771.4285714285713,897.9129239784997,7,1771.4285714285713,897.9129239784997,7,1771.4285714285713,897.9129239784997,11,distractor
23_23_ronfard_2021_22,23,ronfard_2021,22,0.5786551283221649,0.30225686928045353,13,0.15277777777777773,0.2573238023600242,6,1,0,11,NA,NA,NA,0.8461538461538461,0.3755338080994054,13,501.3636363636364,226.4849984998003,11,0.8461538461538461,13,1242.4242424242425,321.486446609395,11,1242.4242424242425,321.486446609395,11,1242.4242424242425,321.486446609395,-3,distractor
24_24_ronfard_2021_19,24,ronfard_2021,19,0.5458555333555334,0.3431903307941068,12,0.11781609195402298,0.30109129034378895,6,1,0,10,NA,NA,NA,0.9166666666666666,0.28867513459481287,12,528.6363636363636,468.28992573560083,11,0.8333333333333334,12,1190,486.3697724525606,10,1190,486.3697724525606,10,1190,486.3697724525606,-6,distractor
25_25_ronfard_2021_20,25,ronfard_2021,20,0.3722368853373805,0.4142285643389332,12,-0.0603448275862069,0.11020619370047831,8,1,0,6,NA,NA,NA,0.75,0.45226701686664544,12,687.2222222222222,604.3390558655335,9,0.3333333333333333,12,1238.888888888889,410.10387121458047,6,1238.888888888889,410.10387121458047,6,1238.888888888889,410.10387121458047,-5,distractor
27_27_ronfard_2021_19,27,ronfard_2021,19,0.568682500778089,0.1889418889259237,8,0.04885057471264364,0.16366702144710504,4,1,0,8,NA,NA,NA,1,0,8,552.5,205.72172605592382,8,1.125,8,1020.8333333333334,334.7292201073142,8,1020.8333333333334,334.7292201073142,8,1020.8333333333334,334.7292201073142,-6,distractor
28_28_ronfard_2021_18,28,ronfard_2021,18,0.41013435094317446,0.37337296760249955,12,-0.22629310344827588,0.18852523903990545,4,1,0,8,NA,NA,NA,0.6666666666666666,0.49236596391733095,12,546.25,395.45407896673487,8,0.6666666666666666,12,1079.1666666666667,521.882277061706,8,1079.1666666666667,521.882277061706,8,1079.1666666666667,521.882277061706,-7,distractor
29_29_ronfard_2021_22,29,ronfard_2021,22,0.5011836047550333,0.3129278371277908,7,-0.13362068965517238,0.19321374108062347,4,1,0,6,NA,NA,NA,0.8571428571428571,0.3779644730092272,7,660.8333333333334,334.81960316962727,6,0.8571428571428571,7,1072.2222222222224,446.42613755950305,6,1072.2222222222224,446.42613755950305,6,1072.2222222222224,446.42613755950305,-3,distractor
30_30_ronfard_2021_23,30,ronfard_2021,23,0.616828874887051,0.275272894392679,6,NA,NA,NA,1,0,6,NA,NA,NA,1,0,6,581.6666666666666,358.003724375413,6,1,6,1088.888888888889,494.7127861100224,6,1088.888888888889,494.7127861100224,6,1088.888888888889,494.7127861100224,-2,distractor
31_31_ronfard_2021_19,31,ronfard_2021,19,0.5694562033005429,0.32019768911037,8,0.3318965517241379,0.334170404905472,4,1,0,7,NA,NA,NA,0.875,0.3535533905932738,8,518.5714285714286,364.6998113256331,7,1,8,1176.1904761904761,424.1393401869012,7,1176.1904761904761,424.1393401869012,7,1176.1904761904761,424.1393401869012,-6,distractor
32_32_ronfard_2021_20,32,ronfard_2021,20,0.23990221088435373,0.2848234087565323,4,NA,NA,NA,1,0,2,NA,NA,NA,0.75,0.5,4,1006.6666666666666,448.1443219916251,3,0.5,4,683.3333333333334,542.1151989096865,2,533.3333333333334,463.0814663149935,3,683.3333333333334,542.1151989096865,-5,distractor
34_34_ronfard_2021_20,34,ronfard_2021,20,0.36695545982780026,0.33297641013464324,15,-0.1024904214559387,0.0767067367297428,6,1,0,10,NA,NA,NA,0.6666666666666666,0.4879500364742666,15,650,404.5230387615629,10,0.6666666666666666,15,996.6666666666667,457.43514685717685,10,996.6666666666667,457.43514685717685,10,996.6666666666667,457.43514685717685,-5,distractor
35_35_ronfard_2021_18,35,ronfard_2021,18,0.650452841900155,0.15029127314104002,11,0.23994252873563215,0.055794505284332184,4,1,0,11,NA,NA,NA,1,0,11,387.72727272727275,221.48773822001564,11,1.2727272727272727,11,1133.3333333333335,245.40216425741284,11,1133.3333333333335,245.40216425741284,11,1133.3333333333335,245.40216425741284,-7,distractor
36_36_ronfard_2021_18,36,ronfard_2021,18,0.70971516674583,0.16872353498352785,10,0.40086206896551724,0.061965111071401784,4,1,0,10,NA,NA,NA,1,0,10,350,155.54563460426797,10,1.2,10,1223.3333333333335,309.53968213270304,10,1223.3333333333335,309.53968213270304,10,1223.3333333333335,309.53968213270304,-7,distractor
37_37_ronfard_2021_21,37,ronfard_2021,21,0.549501930497121,0.26729204239647053,15,0.16906130268199235,0.0826301418635306,6,1,0,13,NA,NA,NA,0.9333333333333333,0.2581988897471611,15,582.8571428571429,348.26887427849306,14,0.9333333333333333,15,1151.2820512820513,328.1867649777375,13,1151.2820512820513,328.1867649777375,13,1151.2820512820513,328.1867649777375,-4,distractor
38_38_ronfard_2021_18,38,ronfard_2021,18,0.4815386120778278,0.3051227565146477,12,-0.045977011494252866,0.21731434643955344,6,1,0,10,NA,NA,NA,0.8333333333333334,0.3892494720807615,12,545,287.66299727285053,10,0.8333333333333334,12,1043.3333333333335,417.2366471836893,10,1043.3333333333335,417.2366471836893,10,1043.3333333333335,417.2366471836893,-7,distractor
39_39_ronfard_2021_23,39,ronfard_2021,23,0.8437249950485245,0.14395258554420579,8,0.47413793103448276,0.060957481136771345,2,1,0,8,NA,NA,NA,1,0,8,215,108.56202966836189,8,0.75,8,1516.6666666666667,308.09192608803454,8,1516.6666666666667,308.09192608803454,8,1516.6666666666667,308.09192608803454,-2,distractor
40_40_ronfard_2021_22,40,ronfard_2021,22,0.5258716532804352,0.3696124769946216,16,0.05244252873563217,0.4862318895689452,4,1,0,12,NA,NA,NA,0.8125,0.4031128874149275,16,570.7692307692307,417.97550842247404,13,0.5625,16,1261.111111111111,427.5448664112491,12,1261.111111111111,427.5448664112491,12,1261.111111111111,427.5448664112491,-3,distractor
41_41_ronfard_2021_24,41,ronfard_2021,24,0.8530064694958313,0.15437840733865255,16,0.6727729885057472,0.13300627229244344,8,1,0,16,NA,NA,NA,1,0,16,271.25,153.16113519210197,16,0.625,16,1529.1666666666667,299.5984967573424,16,1529.1666666666667,299.5984967573424,16,1529.1666666666667,299.5984967573424,-1,distractor
42_42_ronfard_2021_18,42,ronfard_2021,18,0.6633545706103178,0.24217212209527286,12,0.38936781609195403,0.28572959092124534,6,1,0,11,NA,NA,NA,1,0,12,558.75,331.16958715218016,12,0.9166666666666666,12,1315.1515151515152,252.7025640126864,11,1315.1515151515152,252.7025640126864,11,1315.1515151515152,252.7025640126864,-7,distractor
43_43_ronfard_2021_18,43,ronfard_2021,18,0.7019149831649831,0.2736395569269123,12,0.3227969348659004,0.4894098012735295,6,1,0,11,NA,NA,NA,0.9166666666666666,0.28867513459481287,12,412.72727272727275,229.52520162678908,11,0.6666666666666666,12,1403.0303030303032,306.03360216905213,11,1403.0303030303032,306.03360216905213,11,1403.0303030303032,306.03360216905213,-7,distractor
45_45_ronfard_2021_18,45,ronfard_2021,18,0.7726516639492574,0.14259179904952676,15,0.48659003831417624,0.13270346003706454,6,1,0,15,NA,NA,NA,1,0,15,380,175.20396277318778,15,0.9333333333333333,15,1368.888888888889,267.69642444637856,15,1368.888888888889,267.69642444637856,15,1368.888888888889,267.69642444637856,-7,distractor
46_46_ronfard_2021_22,46,ronfard_2021,22,0.6980701011951012,0.2785198092088489,8,0.2988505747126437,0.17056479817516823,6,1,0,7,NA,NA,NA,1,0,8,471.25,410.30258868999874,8,0.625,8,1366.6666666666667,330.5438840143004,7,1366.6666666666667,330.5438840143004,7,1366.6666666666667,330.5438840143004,-3,distractor
47_47_ronfard_2021_20,47,ronfard_2021,20,0.4126262626262626,0.4619316511677321,8,-0.09698275862068967,0.07293701233618999,4,1.25,0.5,4,NA,NA,NA,0.5,0.5345224838248488,8,321.25,308.47406698132664,4,0.25,8,1266.6666666666667,421.63702135578393,4,1375,330.4037933599835,4,1375,330.4037933599835,-5,distractor
48_48_ronfard_2021_22,48,ronfard_2021,22,0.6244706870660304,0.3866670749184934,8,0.10344827586206896,0.7621391760448395,6,1,0,6,NA,NA,NA,0.875,0.3535533905932738,8,457.85714285714283,453.6229816971463,7,0.625,8,1461.1111111111113,338.2416405580594,6,1461.1111111111113,338.2416405580594,6,1461.1111111111113,338.2416405580594,-3,distractor
49_49_ronfard_2021_19,49,ronfard_2021,19,0.7563381512646822,0.160364086053446,6,0.44612068965517243,0.22061499724972064,4,1,0,6,NA,NA,NA,1,0,6,323.3333333333333,228.9468642865996,6,1.1666666666666667,6,1233.3333333333335,224.10315085295483,6,1233.3333333333335,224.10315085295483,6,1233.3333333333335,224.10315085295483,-6,distractor
50_50_ronfard_2021_18,50,ronfard_2021,18,0.37915457998791335,0.30599496052691805,12,-0.25862068965517243,0.14982263702701484,6,1,0,9,NA,NA,NA,0.75,0.45226701686664544,12,751.1111111111111,327.42153428128563,9,0.75,12,903.7037037037037,433.7960492508882,9,903.7037037037037,433.7960492508882,9,903.7037037037037,433.7960492508882,-7,distractor
51_51_ronfard_2021_21,51,ronfard_2021,21,0.7205044492544492,0.14998479417670757,10,0.3625478927203065,0.2253021390489739,6,1,0,10,NA,NA,NA,1,0,10,497.5,185.984617046082,10,1,10,1290,247.97948939477598,10,1290,247.97948939477598,10,1290,247.97948939477598,-4,distractor
53_53_ronfard_2021_23,53,ronfard_2021,23,0.6488671187843764,0.3654403736937944,9,0.3635057471264368,0.37657385413477024,6,1,0,7,NA,NA,NA,1,0,9,592.7777777777778,488.6915637131916,9,0.5555555555555556,9,1395.2380952380954,405.25646723131297,7,1250,556.3486402641869,8,1395.2380952380954,405.25646723131297,-2,distractor
55_55_ronfard_2021_20,55,ronfard_2021,20,0.841849648135824,0.18025038698220625,14,0.7595785440613027,0.12289537061553583,6,1.0714285714285714,0.2672612419124244,14,NA,NA,NA,1,0,14,290,290.3909831191786,14,0.35714285714285715,14,1438.0952380952383,437.916032785341,14,1459.5238095238096,399.3966756467867,14,1459.5238095238096,399.3966756467867,-5,distractor
57_57_ronfard_2021_18,57,ronfard_2021,18,0.5993398268398269,0.21823964652174319,10,0.33666061705989114,0.15937068749649305,4,1,0,10,NA,NA,NA,1,0,10,600,344.2382895611701,10,1,10,1096.6666666666667,397.973260470327,10,1096.6666666666667,397.973260470327,10,1096.6666666666667,397.973260470327,-7,distractor
58_58_ronfard_2021_21,58,ronfard_2021,21,0.7391435185185186,0.1601257044701622,8,0.646551724137931,0.021116290886061817,4,1,0,8,NA,NA,NA,1,0,8,386.875,158.9235552980471,8,1.125,8,1308.3333333333335,336.06027426119255,8,1308.3333333333335,336.06027426119255,8,1308.3333333333335,336.06027426119255,-4,distractor
59_59_ronfard_2021_18,59,ronfard_2021,18,0.787087731644382,0.058094159351161925,7,0.5560344827586207,0.13158911657304956,4,1,0,7,NA,NA,NA,1,0,7,372.14285714285717,82.55589736945623,7,1,7,1433.3333333333333,145.2966314513558,7,1433.3333333333333,145.2966314513558,7,1433.3333333333333,145.2966314513558,-7,distractor
60_60_ronfard_2021_22,60,ronfard_2021,22,0.663946608946609,0.15627104282258952,5,0.1681034482758621,0.0060957481136771265,2,1,0,5,NA,NA,NA,1,0,5,540,231.8404623873926,5,1,5,1213.3333333333333,290.2106514623855,5,1213.3333333333333,290.2106514623855,5,1213.3333333333333,290.2106514623855,-3,distractor
61_61_ronfard_2021_18,61,ronfard_2021,18,0.673800617112942,0.13765313966576595,12,0.35344827586206895,0.1900813741229774,6,1,0,12,NA,NA,NA,1,0,12,465,198.86038958388508,12,1.0833333333333333,12,1197.2222222222222,263.0275682956098,12,1197.2222222222222,263.0275682956098,12,1197.2222222222222,263.0275682956098,-7,distractor
62_62_ronfard_2021_18,62,ronfard_2021,18,0.6987816414574562,0.14566010740115015,11,0.5193965517241379,0.004310344827586225,4,1,0,11,NA,NA,NA,1,0,11,496.8181818181818,199.7157070346838,11,1.0909090909090908,11,1251.5151515151517,264.30774838923253,11,1251.5151515151517,264.30774838923253,11,1251.5151515151517,264.30774838923253,-7,distractor
108_108_pomper_saffran_2016_46,108,pomper_saffran_2016,46,0.7811855710668634,0.17763533375329452,7,NA,NA,NA,1,0,7,NA,NA,NA,0.8571428571428571,0.3779644730092272,7,410.8333333333333,312.41665555259164,6,0.8571428571428571,7,2676.190476190476,618.7545093630777,7,2676.190476190476,618.7545093630777,7,2676.190476190476,618.7545093630777,21,distractor
109_109_pomper_saffran_2016_43,109,pomper_saffran_2016,43,0.7742231487114529,0.1975938769364253,7,0.3537735849056604,0.006670818690439126,2,1.1428571428571428,0.3779644730092272,7,NA,NA,NA,1,0,7,304.2857142857143,174.31840052589044,7,1.1428571428571428,7,2333.3333333333335,766.1834225804139,7,2266.666666666667,867.7343850297526,7,2400,695.221787153807,18,distractor
110_110_pomper_saffran_2016_47,110,pomper_saffran_2016,47,0.8595411146241365,0.1807035817174827,6,0.6603773584905661,1.1102230246251565e-16,2,1,0,6,NA,NA,NA,1,0,6,340,331.2853754695489,6,0.5,6,2955.5555555555557,642.4490180090097,6,2955.5555555555557,642.4490180090097,6,2955.5555555555557,642.4490180090097,22,distractor
111_111_pomper_saffran_2016_42,111,pomper_saffran_2016,42,0.8157995691563137,0.2468252687021187,7,NA,NA,NA,1.1428571428571428,0.3779644730092272,7,NA,NA,NA,1,0,7,282.85714285714283,138.2285891454545,7,0.7142857142857143,7,2690.476190476191,1056.3238640777297,7,2709.5238095238096,1009.7147168996844,7,2709.5238095238096,1009.7147168996844,17,distractor
112_112_pomper_saffran_2016_43,112,pomper_saffran_2016,43,0.8406286151503171,0.1783623672162198,8,0.5613207547169812,0.31046193720574217,4,1,0,8,NA,NA,NA,1,0,8,271.25,403.0575109619682,8,0.625,8,2604.166666666667,731.2605988921212,8,2604.166666666667,731.2605988921212,8,2604.166666666667,731.2605988921212,18,distractor
113_113_pomper_saffran_2016_42,113,pomper_saffran_2016,42,0.7238074770127882,0.2560285399270097,7,NA,NA,NA,1.1428571428571428,0.3779644730092272,7,NA,NA,NA,1,0,7,486.42857142857144,313.0590237973542,7,1,7,2023.8095238095239,894.1609528064897,7,2100,843.4936167402107,7,2100,843.4936167402107,17,distractor
114_114_pomper_saffran_2016_42,114,pomper_saffran_2016,42,0.778166957098996,0.17221176037804267,9,NA,NA,NA,1,0,9,NA,NA,NA,0.8888888888888888,0.3333333333333333,9,505.625,232.58542977335694,8,0.8888888888888888,9,2674.0740740740744,592.9628472945037,9,2674.0740740740744,592.9628472945037,9,2674.0740740740744,592.9628472945037,17,distractor
115_115_pomper_saffran_2016_42,115,pomper_saffran_2016,42,0.703639216188123,0.22475766161736752,9,0.3113207547169812,0.040024912142634796,2,1,0,9,NA,NA,NA,1,0,9,542.7777777777778,281.85890875479606,9,1.3333333333333333,9,2377.777777777778,814.4527815247078,9,2377.777777777778,814.4527815247078,9,2377.777777777778,814.4527815247078,17,distractor
116_116_pomper_saffran_2016_45,116,pomper_saffran_2016,45,0.8067417372442358,0.21067598686498692,9,0.4929245283018868,0.13614028009114917,4,1.1111111111111112,0.3333333333333333,9,NA,NA,NA,1,0,9,362.22222222222223,359.56667593708465,9,0.7777777777777778,9,2605.5555555555557,898.3781683307611,9,2662.962962962963,794.6775104902695,9,2662.962962962963,794.6775104902695,20,distractor
117_117_pomper_saffran_2016_43,117,pomper_saffran_2016,43,0.7634316800670138,0.21280049316763713,10,NA,NA,NA,1.1,0.31622776601683794,10,NA,NA,NA,1,0,10,445,272.02941017470886,10,1.1,10,2371.666666666667,1040.4192531005096,10,2403.3333333333335,989.132304623291,10,2403.3333333333335,989.132304623291,18,distractor
118_118_pomper_saffran_2016_42,118,pomper_saffran_2016,42,0.842469608471626,0.1594771935334639,9,NA,NA,NA,1.2222222222222223,0.44095855184409843,9,NA,NA,NA,1,0,9,251.11111111111111,352.0278555897404,9,0.8888888888888888,9,2412.962962962963,1019.8644305936566,9,2459.2592592592596,953.4699461816324,9,2459.2592592592596,953.4699461816324,17,distractor
119_119_pomper_saffran_2016_43,119,pomper_saffran_2016,43,0.7803956763301424,0.15206466448064127,8,0.42452830188679247,0.026683274761756505,2,1,0,8,NA,NA,NA,1,0,8,393.125,184.89258464617464,8,1,8,2666.666666666667,552.0524474738834,8,2666.666666666667,552.0524474738834,8,2666.666666666667,552.0524474738834,18,distractor
120_120_pomper_saffran_2016_42,120,pomper_saffran_2016,42,0.5802106299670424,0.24286903233675478,8,0.13679245283018868,0.04669573083307392,2,1.125,0.3535533905932738,8,NA,NA,NA,0.875,0.3535533905932738,8,554.2857142857143,348.1669687021417,7,1.25,8,1635.4166666666667,789.0338425960605,8,1579.1666666666667,840.2451456342397,8,1691.6666666666667,767.9595723486392,17,distractor
121_121_pomper_saffran_2016_42,121,pomper_saffran_2016,42,0.8102023467133982,0.19534034512438395,7,NA,NA,NA,1.1428571428571428,0.3779644730092272,7,NA,NA,NA,1,0,7,404.2857142857143,293.6328287083004,7,1,7,2671.4285714285716,952.6626567500889,7,2700,884.2238697591532,7,2700,884.2238697591532,17,distractor
122_122_pomper_saffran_2016_44,122,pomper_saffran_2016,44,0.7274670814701512,0.18092349790016912,8,NA,NA,NA,1.125,0.3535533905932738,8,NA,NA,NA,1,0,8,590,279.66817072074133,8,1.125,8,2302.0833333333335,785.101221863416,8,2241.666666666667,897.0409910826481,8,2362.5,697.4869857123466,19,distractor
123_123_pomper_saffran_2016_43,123,pomper_saffran_2016,43,0.6913559434366708,0.17512012288101422,8,NA,NA,NA,1.125,0.3535533905932738,8,NA,NA,NA,1,0,8,630.625,263.5396080288502,8,1.375,8,2131.25,740.5723601613288,8,2233.3333333333335,658.7626689242903,8,2233.3333333333335,658.7626689242903,18,distractor
124_124_pomper_saffran_2016_42,124,pomper_saffran_2016,42,0.8172749065648709,0.14580636660965374,9,NA,NA,NA,1.4444444444444444,0.5270462766947299,9,NA,NA,NA,1,0,9,381.6666666666667,250.93574874855915,9,1.3333333333333333,9,2194.444444444445,1127.158423253409,9,2107.4074074074074,1262.2486303966712,9,2381.4814814814818,928.4262537444616,17,distractor
125_125_pomper_saffran_2016_43,125,pomper_saffran_2016,43,0.8452805415692982,0.18626529909065298,10,NA,NA,NA,1.1,0.31622776601683794,10,NA,NA,NA,0.9,0.31622776601683794,10,276.1111111111111,230.8649196199178,9,0.6,10,2795,869.867664122779,10,2750,978.8188901697221,10,2840,771.8504300832857,18,distractor
126_126_pomper_saffran_2016_44,126,pomper_saffran_2016,44,0.7442554734562329,0.206599755732609,10,NA,NA,NA,1.1,0.31622776601683794,10,NA,NA,NA,1,0,10,372.5,204.48105046678532,10,1.1,10,2448.3333333333335,877.5826084009991,10,2496.666666666667,793.0952023559341,10,2496.666666666667,793.0952023559341,19,distractor
