recording_name,age_months,exp_to_target_lang,initial_look,samples_target,samples_distractor,mean_prop_looking,mean_prop_looking_diff,sd_prop_looking_diff,mean_number_fixations,total_aoi_switches,mean_duration_of_look,mean_peak_pupil_size_difference,mean_mean_pupil_size_difference,mean_peak_pupil_latency,mean_first_look_dur,exp_to_target_lang_centred,age_months_centred
Mix_14_S31,15.033333333333333,82,target,26,108,0.19402985074626866,NA,NA,1,1,433.33333333333337,-0.010000000000000231,-0.05366666666666653,550,216.66666666666669,0.31999999999999995,-9.966666666666667
Mix_14_S31,15.033333333333333,82,neither,66,124,0.3473684210526316,NA,NA,1.5,2,316.6666666666667,-0.07750000000000012,-0.0744362031646515,483,233.33333333333334,0.31999999999999995,-9.966666666666667
Mix_14_S31,15.033333333333333,82,distractor,34,89,0.2764227642276423,NA,NA,1,1,566.6666666666667,0.04499999999999993,0.030583333333332963,34,300,0.31999999999999995,-9.966666666666667
Mix_14_S35,15,42,distractor,78,180,0.3023255813953488,NA,NA,1,2,1050,0.05249999999999999,0.026291666666666602,583,916.6666666666667,-0.08000000000000002,-10
Mix_14_S35,15,42,target,226,49,0.8218181818181818,NA,NA,1,1,1883.3333333333335,0.10250000000000004,0.05020114942528764,516,1883.3333333333335,-0.08000000000000002,-10
Mix_14_S35,15,42,neither,4,133,0.029197080291970802,NA,NA,NA,0,NA,0.06500000000000039,0.018833333333333258,351,NA,-0.08000000000000002,-10
Mix_14_S40,15.233333333333333,40,target,263,0,1,NA,NA,1,0,2108.3333333333335,0.04249999999999998,-0.06895833333333345,366.5,2108.3333333333335,-0.09999999999999998,-9.766666666666667
Mix_14_S40,15.233333333333333,40,neither,45,49,0.4787234042553192,NA,NA,1,1,533.3333333333334,NA,NA,NA,533.3333333333334,-0.09999999999999998,-9.766666666666667
Mix_14_S40,15.233333333333333,40,distractor,52,55,0.48598130841121495,NA,NA,1,1,700,0.010000000000000231,0.002083333333333659,667,700,-0.09999999999999998,-9.766666666666667
Mix_14_S45,14,41,target,277,0,1,NA,NA,1,0,2308.3333333333335,0.050000000000000044,0.016416666666666524,350,2308.3333333333335,-0.09000000000000002,-11
Mix_14_S45,14,41,distractor,76,197,0.2783882783882784,NA,NA,1,1,1233.3333333333335,0.03500000000000014,-0.04860119047619027,466,1233.3333333333335,-0.09000000000000002,-11
Mix_14_S47,14.333333333333334,26,target,110,257,0.2997275204359673,NA,NA,1,2,866.6666666666667,0.011666666666666714,-0.13394444444444442,389,866.6666666666667,-0.24,-10.666666666666666
Mix_14_S47,14.333333333333334,26,neither,163,44,0.7874396135265701,NA,NA,1.5,1,995.8333333333334,NA,NA,NA,991.6666666666667,-0.24,-10.666666666666666
Mix_14_S47,14.333333333333334,26,distractor,0,138,0,NA,NA,NA,0,NA,0.19999999999999973,0.17775000000000007,499,NA,-0.24,-10.666666666666666
Mix_20_S60,20.633333333333333,86.33,distractor,235,168,0.5831265508684863,0.4416058394160584,0.0464522702969265,1.3333333333333333,5,1063.888888888889,0.051666666666666604,0.028357279693486632,516.3333333333334,950,0.36329999999999996,-4.366666666666667
Mix_20_S60,20.633333333333333,86.33,target,137,0,1,NA,NA,1,0,2283.3333333333335,0.10500000000000043,0.025333333333333652,666,2283.3333333333335,0.36329999999999996,-4.366666666666667
Mix_20_S62,21.5,90.24,target,146,130,0.5289855072463768,NA,NA,1,3,1191.6666666666667,-0.08250000000000002,-0.1313749999999998,141.5,1191.6666666666667,0.4024,-3.5
Mix_20_S62,21.5,90.24,distractor,296,252,0.5401459854014599,0.4057971014492753,5.551115123125783e-17,1,5,1233.3333333333335,0.1412500000000001,0.0777916666666667,536.75,1233.3333333333335,0.4024,-3.5
Mix_20_S67,20.666666666666668,37,distractor,184,73,0.7159533073929961,0.40363913248962874,0.07615795873620802,1,2,1416.6666666666667,0.0800000000000003,0.018561781609195416,250,1416.6666666666667,-0.13,-4.333333333333332
Mix_20_S06,20.666666666666668,34,target,40,93,0.3007518796992481,NA,NA,1,1,633.3333333333334,-0.05999999999999961,-0.09633333333333338,666,633.3333333333334,-0.15999999999999998,-4.333333333333332
Mix_20_S06,20.666666666666668,34,distractor,120,152,0.4411764705882353,NA,NA,1,1,1966.6666666666667,-0.06500000000000017,-0.05137500000000017,158.5,1850.0000000000002,-0.15999999999999998,-4.333333333333332
Mix_20_S06,20.666666666666668,34,neither,236,171,0.5798525798525799,NA,NA,1,1,1933.3333333333335,-0.025000000000000355,-0.02628030303030308,138.66666666666666,1883.3333333333335,-0.15999999999999998,-4.333333333333332
Mix_20_S07,21.066666666666666,45.5,target,321,94,0.7734939759036145,0.3079710144927536,0.01537188654753363,1,1,1783.3333333333335,0.07500000000000002,0.010382183908045869,266.3333333333333,1783.3333333333335,-0.044999999999999984,-3.9333333333333336
Mix_20_S07,21.066666666666666,45.5,distractor,213,178,0.5447570332480819,0.2644167426776122,0.072093789588899,1,5,1116.6666666666667,0.006666666666666525,-0.09516666666666662,238.66666666666666,1061.111111111111,-0.044999999999999984,-3.9333333333333336
Mix_20_S16,21.333333333333332,36.5,target,389,169,0.6971326164874552,0.3957564278303005,0.3075112306442553,1,3,1566.6666666666667,0.05875000000000019,-0.010729166666666567,387.5,1566.6666666666667,-0.135,-3.666666666666668
Mix_20_S16,21.333333333333332,36.5,distractor,131,7,0.9492753623188406,NA,NA,1,0,2183.3333333333335,-0.10500000000000043,-0.10424999999999995,200,2183.3333333333335,-0.135,-3.666666666666668
Mix_20_S16,21.333333333333332,36.5,neither,70,65,0.5185185185185185,NA,NA,1,2,1166.6666666666667,0.057499999999999885,0.004041666666666943,192,1166.6666666666667,-0.135,-3.666666666666668
Mix_14_S05,14,51.5,distractor,0,139,0,NA,NA,NA,0,NA,-0.040000000000000036,-0.11950000000000038,100,NA,0.015000000000000013,-11
Mix_14_S05,14,51.5,target,121,0,1,NA,NA,2,0,1008.3333333333334,0.08499999999999996,0.03916666666666657,533,1150,0.015000000000000013,-11
Mix_14_S10,15.7,50,target,543,150,0.7835497835497836,0.6898570559610706,0.05469726546610961,1.2,5,1611.6666666666667,0.03499999999999996,-0.004874242424242415,299.4,1500,0,-9.3
Mix_14_S10,15.7,50,distractor,108,29,0.7883211678832117,NA,NA,1,1,1800.0000000000002,0.14499999999999957,0.06966666666666654,666,1800.0000000000002,0,-9.3
Mix_14_S10,15.7,50,neither,0,0,NA,NA,NA,NA,NA,NA,0.14000000000000012,0.025416666666666643,616,NA,0,-9.3
Mix_20_S22,19.966666666666665,56.5,neither,150,64,0.7009345794392523,NA,NA,1,1,1216.6666666666667,0.016666666666666757,-0.06920402298850566,366.3333333333333,1141.6666666666667,0.06499999999999995,-5.033333333333335
Mix_20_S22,19.966666666666665,56.5,target,129,0,1,NA,NA,1,0,2150,-0.015000000000000568,-0.05983333333333363,149,2150,0.06499999999999995,-5.033333333333335
Mix_20_S22,19.966666666666665,56.5,distractor,71,341,0.17233009708737865,-0.5103448275862069,0,1,1,1183.3333333333335,0.011666666666666417,-0.02766666666666658,377.6666666666667,1183.3333333333335,0.06499999999999995,-5.033333333333335
Mix_20_S17,20.7,27,target,80,38,0.6779661016949152,NA,NA,2,3,641.6666666666667,-0.13000000000000034,-0.1785833333333331,133,283.33333333333337,-0.22999999999999998,-4.300000000000001
Mix_20_S17,20.7,27,distractor,303,328,0.48019017432646594,-0.04676258992805757,0.1678742717924897,1.25,4,1058.3333333333333,0.008999999999999897,0.00884999999999998,456.6,1000,-0.22999999999999998,-4.300000000000001
Mix_20_S17,20.7,27,neither,0,0,NA,NA,NA,NA,NA,NA,-0.06000000000000005,-0.09925000000000006,441.5,NA,-0.22999999999999998,-4.300000000000001
Mix_20_S20,19.933333333333334,40,target,131,100,0.5670995670995671,NA,NA,2,1,841.6666666666667,0.030000000000000027,-0.04483333333333328,649.5,1366.6666666666667,-0.09999999999999998,-5.066666666666666
Mix_20_S20,19.933333333333334,40,neither,123,0,1,0.4392857142857143,0.6212438148996096,2,0,908.3333333333335,0.14249999999999985,0.08046022727272728,358,283.33333333333337,-0.09999999999999998,-5.066666666666666
Mix_20_S20,19.933333333333334,40,distractor,107,164,0.3948339483394834,NA,NA,1,1,1783.3333333333335,2.220446049250313e-16,0.03808333333333325,499.5,1366.6666666666667,-0.09999999999999998,-5.066666666666666
Mix_20_S23,20.4,38,target,295,75,0.7972972972972973,0.46232876712328763,0.04358877418273236,1,2,1616.6666666666667,-0.03999999999999989,-0.08143434343434341,427.6666666666667,1600,-0.12,-4.600000000000001
Mix_20_S23,20.4,38,distractor,93,315,0.22794117647058823,NA,NA,1,4,775,0.07999999999999992,-0.004444444444444547,299.3333333333333,641.6666666666667,-0.12,-4.600000000000001
Mix_20_S23,20.4,38,neither,0,0,NA,NA,NA,NA,NA,NA,0.08999999999999964,0.0402083333333334,541,NA,-0.12,-4.600000000000001
Mix_14_S13,14.833333333333334,59,distractor,117,297,0.2826086956521739,NA,NA,1.5,3,670.8333333333334,0.08000000000000022,0.05586111111111084,360.3333333333333,691.6666666666667,0.08999999999999997,-10.166666666666666
Mix_14_S13,14.833333333333334,59,neither,0,0,NA,NA,NA,NA,NA,NA,0.05500000000000016,0.022499999999999964,333,NA,0.08999999999999997,-10.166666666666666
Mix_14_S13,14.833333333333334,59,target,91,46,0.6642335766423357,NA,NA,2,2,758.3333333333334,0.22999999999999998,0.14741666666666653,483,650,0.08999999999999997,-10.166666666666666
Mix_20_S27,21.9,52,target,278,145,0.6572104018912529,NA,NA,1.3333333333333333,4,1366.6666666666667,0.08666666666666674,0.041214285714285794,577.3333333333334,1350,0.020000000000000018,-3.1000000000000014
Mix_20_S27,21.9,52,distractor,160,124,0.5633802816901409,NA,NA,1,3,1333.3333333333335,0.12499999999999978,0.04585119047619046,207.5,1333.3333333333335,0.020000000000000018,-3.1000000000000014
Mix_20_S27,21.9,52,neither,0,0,NA,NA,NA,NA,NA,NA,0.012500000000000178,-0.15712500000000018,241,NA,0.020000000000000018,-3.1000000000000014
Mix_14_S15,14.066666666666666,10.7,target,135,0,1,NA,NA,1,0,2250,0.025000000000000355,0.014333333333333087,300,2250,-0.393,-10.933333333333334
Mix_14_S15,14.066666666666666,10.7,neither,0,0,NA,NA,NA,NA,NA,NA,0.1349999999999998,0.07849999999999957,483,NA,-0.393,-10.933333333333334
Mix_14_S15,14.066666666666666,10.7,distractor,0,139,0,NA,NA,NA,0,NA,-0.06999999999999984,-0.20774999999999988,184,NA,-0.393,-10.933333333333334
Mix_14_S27,15.333333333333334,63,distractor,137,228,0.37534246575342467,-0.20592868770676886,0.07630648717840441,1.3333333333333333,4,641.6666666666667,0.04166666666666637,0.026103174603174423,449.6666666666667,511.11111111111114,0.13,-9.666666666666666
Mix_14_S27,15.333333333333334,63,neither,73,20,0.7849462365591398,0.1920289855072464,0.4765284829735429,2,1,558.3333333333334,0.007499999999999396,-0.07384803921568683,416,816.6666666666667,0.13,-9.666666666666666
Mix_20_S44,20.333333333333332,31,distractor,143,133,0.5181159420289855,NA,NA,1,3,1191.6666666666667,0.03249999999999997,-0.0035000000000000586,241.5,1191.6666666666667,-0.19,-4.666666666666668
Mix_20_S44,20.333333333333332,31,target,437,108,0.8018348623853211,NA,NA,1,2,1820.8333333333335,-0.010000000000000009,-0.09910416666666677,266.75,1820.8333333333335,-0.19,-4.666666666666668
Mix_20_S44,20.333333333333332,31,neither,0,0,NA,NA,NA,NA,NA,NA,0.14500000000000002,0.06829166666666664,483,NA,-0.19,-4.666666666666668
Mix_14_S36,14,51,target,233,33,0.8759398496240601,NA,NA,1,1,1925,-0.03249999999999975,-0.05886925287356326,549.5,1650,0.010000000000000009,-11
Mix_14_S36,14,51,distractor,0,129,0,NA,NA,NA,0,NA,0.18999999999999995,0.152166666666667,249,NA,0.010000000000000009,-11
Mix_14_S38,15.033333333333333,32,distractor,165,82,0.6680161943319838,NA,NA,1.5,4,1008.3333333333335,-0.012499999999999956,-0.05945833333333339,191.5,833.3333333333334,-0.18,-9.966666666666667
Mix_14_S38,15.033333333333333,32,target,103,131,0.44017094017094016,NA,NA,2,1,333.3333333333333,0.057499999999999885,0.06474999999999986,324.5,516.6666666666666,-0.18,-9.966666666666667
Mix_14_S38,15.033333333333333,32,neither,0,0,NA,NA,NA,NA,NA,NA,-0.0024999999999999467,0.006333333333333302,358.5,NA,-0.18,-9.966666666666667
Mix_14_S42,14.266666666666667,24,target,35,98,0.2631578947368421,NA,NA,1,1,466.6666666666667,-0.10499999999999954,-0.27353448275862036,167,433.33333333333337,-0.26,-10.733333333333333
Mix_14_S42,14.266666666666667,24,distractor,16,60,0.21052631578947367,NA,NA,1,1,216.66666666666669,-0.1349999999999998,-0.06125000000000025,483,216.66666666666669,-0.26,-10.733333333333333
Mix_14_S49,14.433333333333334,47,distractor,171,237,0.41911764705882354,-0.21022971232288534,2.7755575615628914e-17,1.3333333333333333,7,775,-0.47500000000000026,-0.541027777777778,172.33333333333334,816.6666666666667,-0.030000000000000027,-10.566666666666666
Mix_14_S49,14.433333333333334,47,target,220,53,0.8058608058608059,NA,NA,1,1,1833.3333333333335,0.06750000000000012,-0.04037500000000005,341.5,1525,-0.030000000000000027,-10.566666666666666
Mix_14_S49,14.433333333333334,47,neither,0,0,NA,NA,NA,NA,NA,NA,0.022499999999999742,-0.01637500000000025,283,NA,-0.030000000000000027,-10.566666666666666
Mix_20_S57,20.333333333333332,12,neither,110,80,0.5789473684210527,-0.010869565217391297,0.45603263424349805,1.5,2,420.83333333333337,0.09375,0.057958333333333334,275.25,283.33333333333337,-0.38,-4.666666666666668
Mix_20_S57,20.333333333333332,12,distractor,64,195,0.2471042471042471,NA,NA,2,2,508.33333333333337,0.10499999999999998,0.08020012315270963,391.5,233.33333333333334,-0.38,-4.666666666666668
Mix_20_S57,20.333333333333332,12,target,64,36,0.64,NA,NA,2,3,333.33333333333337,-0.2599999999999998,-0.09508333333333319,33,300,-0.38,-4.666666666666668
Mix_20_S66,21.366666666666667,80.15,distractor,235,307,0.43357933579335795,-0.10882788532740928,0.035867735277578576,1.25,9,841.6666666666667,0.06625000000000025,-0.062000000000000055,316.5,858.3333333333334,0.3015000000000001,-3.633333333333333
Mix_20_S66,21.366666666666667,80.15,neither,0,0,NA,NA,NA,NA,NA,NA,-0.1299999999999999,-0.133,216.5,NA,0.3015000000000001,-3.633333333333333
Mix_20_S66,21.366666666666667,80.15,target,180,83,0.6844106463878327,0.352639373743785,2.2440710288368547e-4,2.5,4,623.6111111111112,0.04500000000000037,0.031625000000000014,383,616.6666666666667,0.3015000000000001,-3.633333333333333
CogMisp24_S03_557712000,25,61,target,625,221,0.7387706855791962,0.44654088050314467,0.08004982428526951,1.5,6,1294.4444444444446,0.4066666666666668,0.2881262626262626,482.6666666666667,1044.4444444444446,0.10999999999999999,0
CogMisp24_S03_557712000,25,61,neither,171,120,0.5876288659793815,NA,NA,1.5,1,887.5,0.46999999999999975,0.29938936781609216,391.5,525,0.10999999999999999,0
CogMisp24_S03_557712000,25,61,distractor,21,431,0.046460176991150445,NA,NA,1,2,350,0.15833333333333335,0.14786111111111108,410.6666666666667,350,0.10999999999999999,0
CogMisp24_S05_529728000,31,75,distractor,227,189,0.5456730769230769,NA,NA,1.6666666666666667,5,644.4444444444445,0.24333333333333332,0.1605,505.3333333333333,694.4444444444445,0.25,6
CogMisp24_S05_529728000,31,75,target,487,196,0.7130307467057101,0.1572327044025157,0.08894424920585502,2.6,4,782.5,0.08500000000000005,0.0633115384615385,469.6,720,0.25,6
CogMisp24_S05_529728000,31,75,neither,272,84,0.7640449438202247,0.5754716981132075,0.14675801118966078,2.3333333333333335,4,768.5185185185185,0.18333333333333357,0.08900533661740558,438.3333333333333,783.3333333333334,0.25,6
CogMisp24_S06_548532000,28,100,target,614,349,0.6375908618899273,0.2578616352201258,0.10049781814848538,2,13,847.6190476190477,0.14642857142857155,0.10334848484848491,471.2857142857143,778.5714285714287,0.5,3
CogMisp24_S06_548532000,28,100,distractor,371,208,0.6407599309153713,0.04088050314465408,0.048919337063220256,1.75,5,1132.638888888889,0.04500000000000004,-0.02506628787878784,329,725,0.5,3
CogMisp24_S06_548532000,28,100,neither,42,85,0.33070866141732286,NA,NA,1,2,316.6666666666667,0.08500000000000041,-0.007385057471264389,467,283.33333333333337,0.5,3
CogMisp24_S18_554724000,29,95,distractor,688,165,0.8065650644783119,0.44339622641509435,0.022236062301463716,2.3333333333333335,5,896.6666666666667,0.019166666666666925,-0.001680555555555537,516.3333333333334,986.1111111111112,0.44999999999999996,4
CogMisp24_S18_554724000,29,95,target,438,191,0.6963434022257552,0.39937106918238996,0.004447212460292751,1.6,3,1011.1111111111112,0.06799999999999998,0.03281625874125869,382.8,1070,0.44999999999999996,4
CogMisp24_S18_554724000,29,95,neither,118,21,0.8489208633093526,NA,NA,1,1,1750.0000000000002,0.04499999999999993,0.0778409090909089,550,1750.0000000000002,0.44999999999999996,4
CogMisp24_S23_529692000,31,99,distractor,497,419,0.5425764192139738,0.0849056603773585,0.12026674640891798,1.5,8,950,0.13333333333333322,0.11373611111111104,383.3333333333333,900,0.49,6
CogMisp24_S23_529692000,31,99,target,290,28,0.9119496855345912,NA,NA,1,1,2416.666666666667,0.1449999999999998,0.08408333333333329,566.5,2416.666666666667,0.49,6
CogMisp24_S23_529692000,31,99,neither,166,279,0.37303370786516854,NA,NA,1.3333333333333333,7,700,0.17333333333333334,0.001777777777777582,294.3333333333333,427.77777777777777,0.49,6
CogMisp24_S24_536832000,27,74,target,593,246,0.7067938021454112,0.1839622641509434,0.5307017221256899,1.6666666666666667,7,1033.7962962962963,0.22333333333333338,0.13083333333333344,427.5,780.5555555555557,0.24,2
CogMisp24_S24_536832000,27,74,distractor,266,264,0.5018867924528302,NA,NA,2,5,862.962962962963,0.15124999999999988,0.10141964285714289,558,988.8888888888889,0.24,2
CogMisp24_S32_554952000,30,76,neither,80,173,0.31620553359683795,NA,NA,1,1,1066.6666666666667,0.3125,0.2520890804597702,299.5,1066.6666666666667,0.26,5
CogMisp24_S32_554952000,30,76,target,272,157,0.634032634032634,NA,NA,1.6666666666666667,6,900.0000000000001,0.19333333333333305,0.09221717171717166,560.6666666666666,550,0.26,5
CogMisp24_S32_554952000,30,76,distractor,228,116,0.6627906976744186,NA,NA,1.3333333333333333,4,883.3333333333334,0.13166666666666668,0.0862555555555556,327.6666666666667,1077.7777777777778,0.26,5
CogMisp24_S35_563376000,28,100,distractor,220,54,0.8029197080291971,NA,NA,2.5,3,1145.8333333333335,0.5125000000000004,0.16266666666666652,441.5,708.3333333333334,0.5,3
CogMisp24_S35_563376000,28,100,neither,710,438,0.6184668989547039,0.07651991614255767,0.34065570035615966,1.7142857142857142,9,1301.1904761904764,0.32388888888888884,0.08079228844202617,368.22222222222223,502.3809523809524,0.5,3
CogMisp24_S38_562800000,28,35,neither,146,209,0.4112676056338028,-0.04402515723270441,0.15120522364995354,1,4,761.1111111111111,0.3250000000000002,0.2654242424242421,499.5,638.8888888888889,-0.15000000000000002,3
CogMisp24_S52_522864000,31,36,target,589,281,0.6770114942528735,0.33805031446540884,0.30347133940918847,1.5,6,1143.0555555555557,0.23416666666666677,0.17998611111111104,363.5,1075,-0.14,6
CogMisp24_S52_522864000,31,36,distractor,614,155,0.7984395318595578,0.5566037735849056,0.013341637380878173,1.2,5,1910.0000000000002,0.22899999999999981,0.2219166666666667,290,1983.3333333333335,-0.14,6
CogMisp24_S52_522864000,31,36,neither,131,26,0.8343949044585988,NA,NA,1,1,2183.3333333333335,0.17999999999999972,0.1552976190476194,500,2183.3333333333335,-0.14,6
CogMisp24_S56_542736000,29,92,target,717,235,0.7531512605042017,0.6603773584905661,0,1.6666666666666667,10,1474.0740740740741,0.28916666666666657,0.14151388888888886,374.6666666666667,1183.3333333333335,0.42000000000000004,4
CogMisp24_S56_542736000,29,92,distractor,522,109,0.8272583201267829,0.578616352201258,1.1102230246251565e-16,1.25,5,1943.75,0.4212500000000001,0.24139583333333337,549.25,1670.8333333333335,0.42000000000000004,4
CogMisp24_S68_585456000,25,35,distractor,478,285,0.6264744429882044,0.16823899371069181,0.11669166864955642,1.6666666666666667,6,836.1111111111112,0.11916666666666664,0.07573717948717958,363.5,902.7777777777778,-0.15000000000000002,0
CogMisp24_S68_585456000,25,35,target,276,90,0.7540983606557377,0.5691823899371069,0.031130487222049336,1.6666666666666667,3,994.4444444444445,0.26499999999999985,0.18552777777777774,466.6666666666667,1277.7777777777778,-0.15000000000000002,0
CogMisp24_S72_592776000,25,99,distractor,138,282,0.32857142857142857,NA,NA,1.3333333333333333,6,600,0.06666666666666658,0.00802777777777767,188.66666666666666,605.5555555555555,0.49,0
CogMisp24_S72_592776000,25,99,target,502,310,0.6182266009852216,0.028301886792452838,0.14675801118966078,1.5,8,1047.2222222222222,0.009999999999999934,-0.005241168091168221,447,980.5555555555555,0.49,0
CogMisp24_S72_592776000,25,99,neither,298,1,0.9966555183946488,NA,NA,1.5,0,1862.5,0.07499999999999996,0.05125000000000002,275,1933.3333333333335,0.49,0
CogMisp24_S75_549624000,24,100,distractor,566,187,0.751660026560425,NA,NA,1.2,5,1685,0.14200000000000018,0.06866385281385279,382.8,1586.6666666666667,0.5,-1
CogMisp24_S75_549624000,24,100,target,399,31,0.9279069767441861,NA,NA,1.3333333333333333,1,1955.5555555555557,0.27333333333333326,0.2007103174603174,433,1833.3333333333333,0.5,-1
CogMisp24_S75_549624000,24,100,neither,0,93,0,NA,NA,NA,0,NA,0.17000000000000037,0.09277777777777807,317,NA,0.5,-1
CogMisp24_S76_602136000,25,98,distractor,715,238,0.7502623294858342,0.5723270440251572,0,1.1666666666666667,7,1850.0000000000002,0.1891666666666668,0.11262499999999998,480.1666666666667,1794.4444444444446,0.48,0
CogMisp24_S76_602136000,25,98,target,455,181,0.7154088050314465,0.11320754716981132,3.925231146709438e-17,1.5,6,1395.8333333333335,0.17625000000000013,0.13007532051282056,537,1095.8333333333335,0.48,0
CogMisp24_S76_602136000,25,98,neither,87,49,0.6397058823529411,NA,NA,1,1,1433.3333333333335,NA,NA,NA,1433.3333333333335,0.48,0
CogMisp24_S01_540060000,25,48,target,769,369,0.6757469244288224,0.27253668763102723,0.20701921287191663,1.375,11,1349.6527777777778,0.070625,0.054570075757575776,354.125,1300,-0.020000000000000018,0
CogMisp24_S01_540060000,25,48,distractor,341,293,0.5378548895899053,0,0,1,6,1420.8333333333335,0.24249999999999994,0.17049999999999976,491.75,1420.8333333333335,-0.020000000000000018,0
CogMisp24_S02_587580000,25,38,distractor,238,156,0.6040609137055838,NA,NA,1.3333333333333333,4,1022.2222222222223,0.22666666666666643,0.13774521072796939,510.6666666666667,461.11111111111114,-0.12,0
CogMisp24_S02_587580000,25,38,target,261,77,0.772189349112426,NA,NA,2.3333333333333335,2,578.7037037037037,0.13333333333333316,0.06758333333333333,521.6666666666666,511.11111111111114,-0.12,0
CogMisp24_S07_563760000,27,100,distractor,368,223,0.622673434856176,NA,NA,1.25,5,1343.75,0.22124999999999995,0.20154166666666673,429,1441.6666666666667,0.5,2
CogMisp24_S07_563760000,27,100,target,407,188,0.6840336134453782,0.2452830188679245,3.925231146709438e-17,1.5,4,1250,0.2200000000000002,0.20099999999999985,366.5,1329.1666666666667,0.5,2
CogMisp24_S07_563760000,27,100,neither,87,158,0.3551020408163265,NA,NA,1.5,4,504.1666666666667,0.29500000000000015,0.20513957307060737,358,516.6666666666667,0.5,2
CogMisp24_S09_547320000,28,59,target,914,381,0.7057915057915058,0.45518867924528306,0.2448550070344007,1.5555555555555556,7,1206.4814814814815,0.16999999999999993,0.1254629629629629,494,1190.7407407407409,0.08999999999999997,3
CogMisp24_S09_547320000,28,59,neither,148,152,0.49333333333333335,-0.012578616352201255,0.06226097444409851,1.5,2,700,0.15000000000000013,0.1349999999999998,391.5,591.6666666666667,0.08999999999999997,3
CogMisp24_S09_547320000,28,59,distractor,135,23,0.8544303797468354,NA,NA,1,1,2250,0.20999999999999996,0.15249999999999986,433,916.6666666666667,0.08999999999999997,3
CogMisp24_S12_536196000,30,71,target,431,21,0.9535398230088495,NA,NA,2,1,1482.4074074074074,0.2916666666666667,0.2647651515151515,494,272.22222222222223,0.20999999999999996,5
CogMisp24_S12_536196000,30,71,distractor,409,194,0.6782752902155887,NA,NA,1.5,5,1231.25,0.2762500000000001,0.2303333333333335,316.25,1283.3333333333333,0.20999999999999996,5
CogMisp24_S12_536196000,30,71,neither,207,85,0.708904109589041,NA,NA,2.5,2,633.3333333333334,0.4800000000000002,0.25206653978205695,416.5,733.3333333333334,0.20999999999999996,5
CogMisp24_S15_533280000,26,96,target,340,369,0.4795486600846262,NA,NA,1.4,6,868.3333333333334,0.38599999999999995,0.14697619047619045,429.4,936.6666666666667,0.45999999999999996,1
CogMisp24_S15_533280000,26,96,distractor,195,56,0.7768924302788844,NA,NA,1,3,1625.0000000000002,0.30749999999999966,0.2565833333333334,500,1625.0000000000002,0.45999999999999996,1
CogMisp24_S15_533280000,26,96,neither,272,24,0.918918918918919,NA,NA,2,1,1516.6666666666667,0.7724999999999995,0.15022619047619057,583.5,1283.3333333333335,0.45999999999999996,1
CogMisp24_S33_544764000,25,65,target,408,269,0.6026587887740029,NA,NA,1.6,9,873.3333333333334,0.09599999999999972,0.056135128205128206,363,553.3333333333334,0.15000000000000002,0
CogMisp24_S33_544764000,25,65,distractor,330,329,0.5007587253414264,-0.0062893081761006275,0.08894424920585502,1.2,8,925.0000000000001,0.1120000000000001,0.08581666666666665,306.4,583.3333333333334,0.15000000000000002,0
CogMisp24_S33_544764000,25,65,neither,16,69,0.18823529411764706,NA,NA,1,1,266.6666666666667,0.41500000000000004,0.3200833333333333,433,NA,0.15000000000000002,0
CogMisp24_S37_582792000,24,100,distractor,326,419,0.4375838926174497,0.0628930817610063,0.01778884984117104,1.2,8,930.0000000000001,0.2429999999999998,0.20984999999999995,420,906.6666666666667,0.5,-1
CogMisp24_S37_582792000,24,100,neither,187,103,0.6448275862068965,NA,NA,1,3,938.8888888888889,0.24666666666666673,0.13993650793650803,444,650,0.5,-1
CogMisp24_S37_582792000,24,100,target,275,34,0.889967637540453,NA,NA,1.5,2,1808.3333333333335,0.1399999999999999,0.14641666666666664,241.5,1508.3333333333333,0.5,-1
CogMisp24_S51_574128000,24,71,target,470,218,0.6831395348837209,0.3490566037735849,0.07560261182497684,1.8,5,1090,0.26800000000000007,0.16466666666666674,440,1060,0.20999999999999996,-1
CogMisp24_S51_574128000,24,71,distractor,265,106,0.7142857142857143,NA,NA,1,4,1472.2222222222222,0.46166666666666706,0.21351190476190496,405,1472.2222222222222,0.20999999999999996,-1
CogMisp24_S54_607272000,30,45,distractor,297,174,0.6305732484076433,NA,NA,1.5,5,888.8888888888889,0.1733333333333332,0.109357142857143,511,937.5000000000001,-0.04999999999999999,5
CogMisp24_S54_607272000,30,45,target,106,38,0.7361111111111112,NA,NA,2,2,883.3333333333334,0.3099999999999996,0.20058333333333334,500,1016.6666666666667,-0.04999999999999999,5
CogMisp24_S54_607272000,30,45,neither,47,62,0.43119266055045874,NA,NA,1,1,733.3333333333334,0.29499999999999993,0.13316666666666643,499,733.3333333333334,-0.04999999999999999,5
CogMisp24_S55_562620000,31,26,target,107,146,0.42292490118577075,NA,NA,1.5,2,712.5,0.09499999999999997,0.14157823928944624,333.5,683.3333333333334,-0.24,6
CogMisp24_S55_562620000,31,26,neither,364,145,0.7151277013752456,0.3459119496855346,0.03557769968234201,1.25,4,1264.5833333333335,0.24,0.1649877873563218,408,725,-0.24,6
CogMisp24_S55_562620000,31,26,distractor,215,147,0.5939226519337016,NA,NA,1.3333333333333333,5,783.3333333333334,0.08833333333333337,0.08414393939393931,416,683.3333333333334,-0.24,6
