recording_name,age_months,mean_prop_looking,sd_prop_looking,n_trials_prop_looking,mean_prop_looking_diff,sd_prop_looking_diff,n_trials_prop_looking_diff,mean_number_fixations,sd_number_fixations,n_trials_number_fixations,mean_prop_shift_target_initial,sd_prop_shift_target_initial,n_trials_prop_shift_target_initial,mean_prop_shift_distractor_initial,sd_prop_shift_distractor_initial,n_trials_prop_shift_distractor_initial,mean_RT,sd_RT,n_trials_RT,total_aoi_switches,n_trials_total_aoi_switches,mean_duration_of_look,sd_duration_of_look,n_trials_duration_of_look,mean_first_look_dur,sd_first_look_dur,n_trials_first_look_dur,mean_longest_look,sd_longest_look,age_months_centred
1935_frank_tablet_2016_27,27,0.5605919534958881,0.37573459951507543,10,-0.048742138364779884,0.4233491660972862,6,1.6666666666666667,1.2110601416389966,6,0.5,0.7071067811865476,2,0.6,0.5477225575051661,5,815,330.7189138830738,3,4,10,520.1388888888889,297.8209830803783,6,472.22222222222223,318.0961885738105,6,301.3888888888889,147.89416886809698,2
1936_frank_tablet_2016_28,28,0.721431803810397,0.2274860514464875,15,0.4110512129380054,0.3104446106068146,14,1.0666666666666667,0.2581988897471611,15,0.7142857142857143,0.4879500364742666,7,1,0,6,406.6666666666667,130.06408676751116,6,16,15,1117.7777777777778,421.7530810505851,15,1086.6666666666667,394.6165508721374,15,562.2222222222223,205.40481388258058,3
1940_frank_tablet_2016_32,32,0.5062825957562473,0.25963149980373573,13,-0.07452830188679246,0.22934210411502776,10,1.3,0.48304589153964794,10,0.4,0.5477225575051661,5,0.7142857142857143,0.4879500364742666,7,505,431.05974063927613,5,14,13,401.6666666666667,240.94080006466834,10,409.2592592592593,252.64037779782385,9,208.33333333333334,117.06281947614156,7
1941_frank_tablet_2016_34,34,0.6425808661392637,0.19755268978635993,11,0.2169811320754717,0.2211310635377893,8,1.8,0.7888106377466155,10,0.25,0.5,4,1,0,4,527.5,445.580146176495,4,14,11,460.5555555555556,218.56088729241253,10,433.33333333333337,183.58568490953675,10,271.6666666666667,144.77526219354564,9
1943_frank_tablet_2016_36,36,0.8250211732890996,0.21818885087969997,16,0.6220518867924528,0.20918362141632915,16,1.3125,0.47871355387816905,16,1,0,8,0.8571428571428571,0.3779644730092272,7,610.8333333333334,325.73634532650277,6,7,16,1100,437.69175691812393,16,1194.7916666666667,407.69082103421897,16,597.3958333333334,203.84541051710949,11
1944_frank_tablet_2016_38,38,0.5136677253043264,0.20560944312190457,12,0.04127358490566036,0.21178817553716384,8,1.1666666666666667,0.3892494720807615,12,0.5,0.5477225575051661,6,0.5,0.5773502691896257,4,1227.5,229.80970388562795,2,12,12,655.5555555555557,264.7977437929658,12,663.8888888888889,340.59019877513146,12,359.7222222222223,155.57133758324855,13
1945_frank_tablet_2016_38,38,0.6471395824322524,0.16759717670056812,16,0.26002358490566035,0.19902362688480923,16,1.75,0.5773502691896257,16,0.625,0.5175491695067657,8,1,0,8,474.375,354.2944447369004,8,26,16,568.9236111111112,281.7789949697686,16,568.75,339.5462658705978,16,336.9791666666667,151.47328177798417,13
1946_frank_tablet_2016_38,38,0.6861044232315023,0.29234194308979655,13,0.5009433962264151,0.2722787442461362,10,1.3333333333333333,0.49236596391733095,12,0.8333333333333334,0.408248290463863,6,1,0,3,423.3333333333333,226.84429314693665,3,11,13,732.6388888888889,400.0545785576211,12,829.1666666666667,426.8823436891427,12,414.58333333333337,213.44117184457136,13
1950_frank_tablet_2016_43,43,0.6976607639420508,0.2128867373452719,13,0.24150943396226415,0.22581156459139964,10,1.5555555555555556,0.5270462766947299,9,0.25,0.4629100498862757,8,1,0,2,290,70.71067811865476,2,13,12,416.6666666666667,300.2024779674175,9,427.77777777777783,317.65197587576534,9,225.92592592592595,153.85353585090974,18
1951_frank_tablet_2016_44,44,0.8028081350896857,0.19066229691504513,14,0.46776729559748426,0.29515046244959875,12,1.3571428571428572,0.6333236937766509,14,0.6666666666666666,0.5163977794943222,6,1,0,7,797.1428571428571,380.7104886793588,7,10,14,834.1269841269842,420.50148204831544,14,845.2380952380953,417.3291436787205,14,435.7142857142857,203.82109874358025,19
1953_frank_tablet_2016_46,46,0.7160326908517922,0.20592119165720496,15,0.35983827493261455,0.22086996429929479,14,1.6,0.9102589898327995,15,0.3,0.48304589153964794,10,1,0,4,371.25,207.5401567568712,4,16,15,752.4074074074075,314.58671319300487,15,718.8888888888889,331.2953572820087,15,409.44444444444446,142.98638333808512,21
1954_frank_tablet_2016_47,47,0.6672355146819157,0.21321096213894533,16,0.2529481132075472,0.29693699075790597,16,1.5625,0.6291528696058958,16,0.3333333333333333,0.5,9,0.8571428571428571,0.3779644730092272,7,377.5,166.39561292293737,6,28,16,715.2777777777778,369.5927020817629,16,719.7916666666667,377.67410750736076,16,401.5625,172.99696930550226,22
1956_frank_tablet_2016_51,51,0.8951077544606989,0.15416619136424922,13,0.6641509433962264,0.2976710358227984,10,1.1666666666666667,0.3892494720807615,12,0.8571428571428571,0.3779644730092272,7,1,0,3,398.3333333333333,80.36375634160795,3,9,13,1151.388888888889,500.9187686587645,12,1176.388888888889,469.33535281360747,12,588.1944444444445,234.66767640680374,26
1957_frank_tablet_2016_51,51,0.7862151477320016,0.2202137568441954,8,0.6839622641509433,0.060037368213952134,2,1.5714285714285714,0.7867957924694432,7,0.5,0.5773502691896257,4,1,0,2,477.5,477.29707730091957,2,8,7,362.30158730158735,149.5694880182176,7,340.4761904761905,157.7788955918373,7,204.76190476190476,94.38606972816571,26
1958_frank_tablet_2016_53,53,0.8000521135639671,0.1677112550230127,16,0.5560141509433962,0.23516804194157606,16,1.25,0.5773502691896257,16,0.7142857142857143,0.4879500364742666,7,1,0,8,471.25,359.25269657999786,8,14,16,1142.7083333333335,419.7428114664715,16,1186.4583333333335,362.30837847213957,16,593.2291666666667,181.15418923606978,28
1959_frank_tablet_2016_54,54,0.6113445808652029,0.27976396711214924,16,0.19162735849056606,0.2445736901253016,16,1.375,0.5,16,0.25,0.4629100498862757,8,0.75,0.5,4,473.3333333333333,260.2082499332666,3,19,16,661.4583333333334,268.80867145955665,16,703.125,285.59351779654844,16,365.625,145.80158384548454,29
1960_frank_tablet_2016_56,56,0.8197118836104647,0.15457052350695408,13,0.47547169811320755,0.24885322996910753,10,1.7692307692307692,0.9268086959962983,13,0.6666666666666666,0.5163977794943222,6,1,0,5,355,384.3013140752969,5,11,13,488.7820512820513,247.214719467445,13,489.7435897435898,258.1575084038796,13,276.28205128205127,116.26150649177868,31
1961_frank_tablet_2016_58,58,0.8435358807826361,0.15883822149821414,13,0.6518867924528302,0.13411498071687517,10,2,0.816496580927726,13,0.8,0.44721359549995793,5,1,0,7,354.2857142857143,190.3161530066171,7,11,13,630.1282051282052,430.909123276533,13,615.3846153846155,452.38368355964957,13,376.2820512820513,223.2401897871043,33
1962_frank_tablet_2016_59,59,0.8003999509211555,0.16449832720167987,15,0.5539083557951483,0.15692207895793986,14,1.3333333333333333,0.4879500364742666,15,0.3333333333333333,0.5163977794943222,6,1,0,6,515,217.3706511928416,6,15,15,1060,473.5692738584896,15,1057.7777777777778,419.5550679308439,15,541.6666666666667,224.38186696393768,34
1963_frank_tablet_2016_60,60,0.8280437950881122,0.17049836360478646,14,0.4803459119496855,0.15742198441229738,12,1.7857142857142858,0.6992932067530679,14,0.7142857142857143,0.4879500364742666,7,1,0,6,410.8333333333333,299.7568459045876,6,12,14,721.2301587301588,461.6560562498315,14,689.2857142857143,474.9092195238652,14,418.45238095238096,211.50606089971464,35
1965_frank_tablet_2016_12,12,0.5144291018947504,0.20581543523436005,12,0.07924528301886792,0.20883912732156096,10,1.2727272727272727,0.46709936649691375,11,0.5,0.5477225575051661,6,0.6,0.5477225575051661,5,798.3333333333334,676.5414498264931,3,13,12,703.030303030303,221.9945171768115,11,663.6363636363636,263.1875315581587,11,371.21212121212125,108.29253310950266,-13
1971_frank_tablet_2016_17,17,0.4467718251650213,0.351414281031121,5,NA,NA,NA,1.25,0.5,4,0,NA,1,0.3333333333333333,0.5773502691896257,3,415,NA,1,4,5,708.3333333333334,464.7779238717331,4,745.8333333333334,451.822441362222,4,372.9166666666667,225.911220681111,-8
1973_frank_tablet_2016_17,17,0.48121958655998814,0.2899227368122165,16,-0.048938679245283015,0.2936821141471335,16,1.4166666666666667,0.6685579234215214,12,0,0,5,0.2857142857142857,0.4879500364742666,7,865,601.0407640085654,2,12,16,392.1296296296297,372.4272639938648,12,379.1666666666667,376.5288699409249,12,202.7777777777778,184.8536594738536,-8
1975_frank_tablet_2016_19,19,0.338743661667342,0.2974799308453373,11,-0.20636792452830188,0.4241968607340993,8,1.2,0.44721359549995793,5,0.5,0.7071067811865476,2,0.2857142857142857,0.4879500364742666,7,727.5,512.652416360247,2,8,11,330,156.96779570628138,5,353.33333333333337,163.0439613519413,5,176.66666666666669,81.52198067597065,-6
1978_frank_tablet_2016_19,19,0.48300946970456154,0.3537854415710773,16,-0.04481132075471698,0.25740487233978326,16,1.0833333333333333,0.28867513459481287,12,0.5,0.5477225575051661,6,0.25,0.4629100498862757,8,1165,70.71067811865476,2,10,16,982.6388888888889,413.96790141347117,12,970.8333333333334,425.400880453848,12,497.22222222222223,203.1734758265982,-6
1981_frank_tablet_2016_23,23,0.5847172377441199,0.3538323479893964,16,0.14976415094339623,0.3452688418576275,16,1.5,0.5222329678670935,12,0.7142857142857143,0.4879500364742666,7,0.5,0.5345224838248488,8,383.75,146.30874888399532,4,16,16,863.8888888888889,509.62123652160017,12,888.8888888888889,519.3883997205846,12,466.6666666666667,236.3709206336772,-2
1983_frank_tablet_2016_24,24,0.48678501924888606,0.43329137096189335,13,-0.009433962264150955,0.7237898053240654,10,1.1111111111111112,0.3333333333333333,9,0.8,0.44721359549995793,5,0.42857142857142855,0.5345224838248488,7,640,132.28756555322954,3,7,13,1136.111111111111,639.9327221582664,9,1027.7777777777778,604.4395935262863,9,568.5185185185186,319.60744633547955,-1
1985_frank_tablet_2016_28,28,0.6334771590687646,0.2448311148024452,16,0.21757075471698115,0.30929335565200977,16,1.4666666666666666,0.6399404734221844,15,0.2857142857142857,0.4879500364742666,7,0.875,0.3535533905932738,8,400.7142857142857,172.51638983558857,7,23,16,693.3333333333334,363.5855393775232,15,692.2222222222223,386.57360675446205,15,380.5555555555556,171.95960519873796,3
1986_frank_tablet_2016_28,28,0.5053008684285585,0.24941620627253458,13,0.0018867924528301883,0.2482803480045349,10,1.1666666666666667,0.3892494720807615,12,0.25,0.5,4,0.8571428571428571,0.3779644730092272,7,727.5,176.59983012449362,6,18,13,756.9444444444445,277.63506434928024,12,756.9444444444445,273.626813372946,12,402.77777777777783,144.0895017403576,3
1987_frank_tablet_2016_30,30,0.7621428867074226,0.19866432329215677,8,0.3632075471698113,0.14877570857890124,6,1.25,0.4629100498862757,8,0,0,2,1,0,3,298.3333333333333,144.33756729740642,3,5,8,832.2916666666667,292.513651153431,8,895.8333333333334,290.8321394435858,8,448.95833333333337,145.05318537454318,5
1988_frank_tablet_2016_31,31,0.7167147555530997,0.20227341954088807,12,0.2818396226415094,0.25704919621401556,8,1.1666666666666667,0.3892494720807615,12,0.42857142857142855,0.5345224838248488,7,1,0,5,820,203.40845606807991,5,10,12,1025,434.11933377770214,12,1045.8333333333335,451.0439630076613,12,538.1944444444445,209.1184700397947,6
1990_frank_tablet_2016_31,31,0.4375812216824795,0.2777378645508932,12,-0.02358490566037736,0.29064668487934214,10,1.1,0.31622776601683794,10,0.75,0.5,4,0.6666666666666666,0.5163977794943222,6,1127.5,123.32207155790618,4,12,12,583.3333333333334,497.896811164624,10,603.3333333333334,494.46317068159266,10,301.6666666666667,247.23158534079633,6
1993_frank_tablet_2016_33,33,0.7462519936204146,0.3342102023172989,10,0.1804245283018868,0.18964962729221344,8,1.1428571428571428,0.3779644730092272,7,1,NA,1,0.5,0.7071067811865476,2,90,NA,1,4,9,304.76190476190476,123.87055882620109,7,316.6666666666667,125.46210878484683,7,158.33333333333334,62.73105439242342,8
1995_frank_tablet_2016_34,34,0.5282444897356814,0.3743139591738734,13,0.2622641509433962,0.44157035183315135,10,1.5555555555555556,0.8819171036881969,9,0.4,0.5477225575051661,5,1,0,5,440,317.70662567847086,5,9,13,803.3950617283951,587.3173766884644,9,785.1851851851852,605.6702235978639,9,426.8518518518519,275.4975857481993,9
1996_frank_tablet_2016_35,35,0.7212100032711014,0.20803202734302276,16,0.3956367924528302,0.25606372948701484,16,1.9333333333333333,0.7037315505489968,15,0.3,0.48304589153964794,10,1,0,5,415,270.993542358485,5,20,16,618.3333333333334,285.8601920217575,15,648.8888888888889,310.81476815914027,15,359.44444444444446,143.60946086061756,10
1998_frank_tablet_2016_38,38,0.7848430634781045,0.2813346868805929,12,0.41745283018867924,0.4373985013873713,8,1.8181818181818181,0.7507571935295483,11,0.5,0.5345224838248488,8,0.5,0.7071067811865476,2,440,NA,1,13,12,741.6666666666667,472.85741593261406,11,725.7575757575759,487.7023019768672,11,425.00000000000006,222.11108331943578,13
1999_frank_tablet_2016_38,38,0.7965996425727471,0.18805101711428562,16,0.5395047169811321,0.23029224265832005,16,1.5,0.816496580927726,16,0.5,0.5270462766947299,10,1,0,5,310,136.24426593438713,5,12,16,973.9583333333334,484.0404310477472,16,923.9583333333334,531.3842422983231,16,515.625,234.22201797376715,13
2005_frank_tablet_2016_43,43,0.7170755645007588,0.25457179634842225,14,0.38522012578616355,0.24382178990820752,12,1.3571428571428572,0.6333236937766509,14,0.5,0.5477225575051661,6,0.8,0.44721359549995793,5,671.25,443.1774475308959,4,13,14,662.8968253968254,345.8641941107436,14,641.6666666666667,355.16638691346117,14,368.45238095238096,184.50032344922693,18
2006_frank_tablet_2016_44,44,0.6803219349739315,0.2442598901590076,11,0.28773584905660377,0.23879294778471236,6,1.2727272727272727,0.46709936649691375,11,0.3333333333333333,0.5163977794943222,6,1,0,2,90,70.71067811865476,2,10,11,802.2727272727274,446.99755948083003,11,768.1818181818182,478.56582883157523,11,425.00000000000006,218.54951129867322,19
2007_frank_tablet_2016_44,44,0.6417757893758957,0.27818620419354867,15,0.3308625336927224,0.33471834508409687,14,1.2142857142857142,0.4258153136263201,14,0.14285714285714285,0.3779644730092272,7,1,0,6,281.6666666666667,140.23789311975088,6,14,15,873.2142857142858,486.27726970123024,14,815.4761904761905,529.0478580824575,14,465.4761904761905,238.71667984381241,19
2008_frank_tablet_2016_44,44,0.6634288269679723,0.24740654991271685,15,0.307277628032345,0.3241668229693363,14,1.2142857142857142,0.4258153136263201,14,0.5454545454545454,0.5222329678670935,11,1,0,3,623.3333333333334,200.5201569252661,3,15,15,1032.142857142857,450.4847477290524,14,1000.0000000000001,496.39727679577015,14,539.8809523809524,205.7189439083914,19
2009_frank_tablet_2016_45,45,0.7380982993323587,0.23821616946572904,13,0.5320754716981132,0.27205165677051885,10,1.3076923076923077,0.4803844614152614,13,0.6666666666666666,0.5773502691896257,3,1,0,6,606.6666666666666,174.40374613713624,6,12,13,893.5897435897436,449.01066459837784,13,860.2564102564103,490.77312692145455,13,483.33333333333337,218.7136213136899,20
2011_frank_tablet_2016_47,47,0.6833706804209799,0.17976468606779686,14,0.27437106918238996,0.29909889624530317,12,1.1428571428571428,0.36313651960128146,14,0.5,0.5477225575051661,6,1,0,5,510,129.18010682763813,5,18,14,970.8333333333334,413.6396455977793,14,964.2857142857143,427.46805462974396,14,493.45238095238096,195.3568554640481,22
2012_frank_tablet_2016_47,47,0.7147718703860786,0.2568619061994484,16,0.3319575471698113,0.30459124204420984,16,1.5714285714285714,0.8516306272526402,14,0.4444444444444444,0.5270462766947299,9,1,0,2,815,353.5533905932738,2,14,16,716.0714285714287,411.65530304198506,14,733.3333333333334,403.6161331091498,14,375,194.50243335546367,22
2014_frank_tablet_2016_49,49,0.7504925062915057,0.19609365688331598,15,0.408355795148248,0.3395506408807794,14,1.5333333333333334,0.9154754164341269,15,0.2857142857142857,0.4879500364742666,7,1,0,3,273.3333333333333,251.66114784235833,3,14,15,833.9814814814815,486.9049263053672,15,854.4444444444445,477.5294666660808,15,438.8888888888889,224.9265018109943,24
2015_frank_tablet_2016_50,50,0.7941407795582038,0.18571095383030176,14,0.4166666666666667,0.21315643725250596,12,1.6428571428571428,0.744946343668492,14,0.5,0.5773502691896257,4,0.875,0.3535533905932738,8,400.7142857142857,428.6259885905638,7,16,14,692.6587301587302,363.58391856502567,14,680.952380952381,400.15259604568377,14,410.11904761904765,171.4125132385314,25
2016_frank_tablet_2016_51,51,0.8426490715295046,0.11706088127877828,15,0.6314016172506739,0.1554772765617089,14,1.7333333333333334,0.5936168397046637,15,0.75,0.5,4,1,0,11,326.3636363636364,116.38494123147782,11,15,15,890.925925925926,398.8926839512324,15,930.0000000000001,402.23581490669227,15,493.8888888888889,172.15564509352035,26
2018_frank_tablet_2016_54,54,0.4934420088158784,0.409396218714251,7,0.17924528301886794,0.2534911102366869,2,1.4,0.5477225575051661,5,0.5,0.7071067811865476,2,0.6666666666666666,0.5773502691896257,3,215,35.35533905932738,2,4,7,823.3333333333334,676.2437101781838,5,793.3333333333334,700.7535626420714,5,436.6666666666667,321.86522369187736,29
2021_frank_tablet_2016_56,56,0.45986596864437856,0.232293427454089,9,-0.3089622641509434,0.198543258902514,4,1.2857142857142858,0.4879500364742666,7,0,0,5,1,0,3,1140,238.4848003542364,3,9,9,525,143.7751588289726,7,523.8095238095239,143.9705290242181,7,263.09523809523813,71.82430061427789,31
2022_frank_tablet_2016_58,58,0.6712599384761629,0.2565462125942524,14,0.3333333333333333,0.3209144323712993,12,1.4285714285714286,0.646206172658864,14,0.3333333333333333,0.5163977794943222,6,0.8333333333333334,0.408248290463863,6,485,284.71476955015874,5,17,14,704.563492063492,448.0126623335315,14,705.952380952381,452.8450963836103,14,375.59523809523813,214.34815431356355,33
2023_frank_tablet_2016_60,60,0.7778755626393747,0.26516035602750915,13,0.49245283018867925,0.22443226810125272,10,1.4615384615384615,0.6602252917735247,13,0.5,0.5477225575051661,6,1,0,3,573.3333333333334,493.9213837579148,3,10,13,808.974358974359,432.3635186399429,13,802.5641025641027,451.686456815627,13,453.20512820512823,215.15332768970697,35
2024_frank_tablet_2016_28,28,0.43739478114478114,0.4150220599887384,4,0.2452830188679245,0.3468825719028346,2,1,0,3,1,NA,1,0.5,0.7071067811865476,2,915,NA,1,2,4,683.3333333333334,523.8744548500571,3,683.3333333333334,523.8744548500571,3,341.6666666666667,261.93722742502854,3
