recording_name,age_months,mean_prop_looking,sd_prop_looking,n_trials_prop_looking,mean_prop_looking_diff,sd_prop_looking_diff,n_trials_prop_looking_diff,mean_number_fixations,sd_number_fixations,n_trials_number_fixations,mean_prop_shift_target_initial,sd_prop_shift_target_initial,n_trials_prop_shift_target_initial,mean_prop_shift_distractor_initial,sd_prop_shift_distractor_initial,n_trials_prop_shift_distractor_initial,mean_RT,sd_RT,n_trials_RT,total_aoi_switches,n_trials_total_aoi_switches,mean_duration_of_look,sd_duration_of_look,n_trials_duration_of_look,mean_first_look_dur,sd_first_look_dur,n_trials_first_look_dur,mean_longest_look,sd_longest_look,age_months_centred
572_fmw_2013_17,17,0.4568649246167896,0.3562205416286889,27,-0.07095125786163523,0.23970299461259698,8,1.0952380952380953,0.30079260375911915,21,0.5,0.5270462766947299,10,0.5882352941176471,0.5072996561958923,17,747.5,405.35478287544606,10,20,27,850.7936507936508,439.36431954700794,21,837.3015873015873,447.98638254058454,21,1728.5714285714287,870.3310809549379,-8
573_fmw_2013_18,18,0.5123838816215219,0.35306917357966916,26,0.03115172955974842,0.07004855948052936,8,1.1818181818181819,0.39477101697586137,22,0.4666666666666667,0.5163977794943222,15,0.7272727272727273,0.46709936649691375,11,718.125,298.33990083220755,8,23,26,853.409090909091,567.7316037369013,22,849.2424242424242,573.3378846424941,22,1757.5757575757577,1114.0840458346315,-7
574_fmw_2013_25,25,0.6593650196661566,0.2927990143047988,28,0.2449685534591195,0.19996534482134037,10,1.1428571428571428,0.3563483225498992,28,0.3333333333333333,0.49236596391733095,12,0.8666666666666667,0.3518657752744984,15,493.84615384615387,189.25461075574273,13,23,28,929.7619047619048,537.5528903608762,28,925.5952380952382,539.1748409489142,28,1884.5238095238096,1058.941242452888,0
575_fmw_2013_21,21,0.9031417461308944,0.1914629491274641,30,0.7769261006289309,0.12850123880464998,8,1,0,29,0.9285714285714286,0.2672612419124244,14,1,0,16,343.125,182.31726010812397,16,4,30,1590.2298850574714,223.8957577642497,29,1590.2298850574714,223.8957577642497,29,3180.459770114943,447.7915155284994,-4
576_fmw_2013_21,21,0.79461009626725565,0.270124057496661,29,0.5539504716981132,0.09283954263699885,8,1,0,28,0.8666666666666667,0.3518657752744984,15,0.9,0.31622776601683794,10,434.44444444444446,310.4376391125564,9,12,29,1334.5238095238096,455.87000374828386,28,1334.5238095238096,455.87000374828386,28,2669.0476190476193,911.7400074965677,-4
577_fmw_2013_19,19,0.6486671819882069,0.3502268054143811,30,0.28626179245283023,0.12602069716134875,8,1,0,26,0.7692307692307693,0.4385290096535146,13,0.6875,0.47871355387816905,16,828.6363636363636,419.87552267958483,11,15,30,1238.4615384615386,464.89590784196537,26,1238.4615384615386,464.89590784196537,26,2476.923076923077,929.7918156839307,-6
578_fmw_2013_20,20,0.6148847031229094,0.33174501260665523,31,0.24223663522012578,0.11104398240840617,8,1,0,27,0.5384615384615384,0.5188745216627708,13,0.8333333333333334,0.3834824944236852,18,476.6666666666667,246.3785318415161,15,19,31,1154.9382716049383,477.45798613248064,27,1154.9382716049383,477.45798613248064,27,2309.8765432098767,954.9159722649613,-5
579_fmw_2013_23,23,0.6774160268808588,0.30750960145908407,36,0.3828616352201258,0.2117927234268952,12,1,0,34,0.7,0.47016234598162726,20,0.9333333333333333,0.2581988897471611,15,588.2142857142857,281.9001947147603,14,26,36,1174.0196078431372,513.1304724519526,34,1174.0196078431372,513.1304724519526,34,2348.0392156862745,1026.2609449039053,-2
580_fmw_2013_20,20,0.6238892382387885,0.34969037423889676,29,0.29068396226415094,0.1355330212040325,8,1,0,24,1,0,13,0.5333333333333333,0.5163977794943222,15,933.75,228.2503324985843,8,16,29,1286.8055555555557,405.60621912385477,24,1286.8055555555557,405.60621912385477,24,2573.6111111111113,811.2124382477095,-5
581_fmw_2013_20,20,0.5361048845614766,0.30105194366285587,30,0.06564465408805031,0.28025032270937533,8,1.0769230769230769,0.271746488194703,26,0.3333333333333333,0.49236596391733095,12,0.6666666666666666,0.48507125007266594,18,548.3333333333334,276.6137225720219,12,27,30,984.2948717948718,419.6183909424062,26,982.6923076923077,423.49027981054905,26,1989.7435897435898,816.7017260920351,-5
582_fmw_2013_18,18,0.6278365595344838,0.26808248271875607,25,0.20892295597484278,0.18780060372915353,8,1.2083333333333333,0.4148511169990534,24,0.5714285714285714,0.5135525910130955,14,0.9,0.31622776601683794,10,484.44444444444446,310.1858761739125,9,25,25,868.4027777777778,467.0933554411393,24,887.5,467.6555258106719,24,1819.4444444444446,896.6344300366868,-7
583_fmw_2013_18,18,0.6291075973827033,0.23554311533176603,25,0.21137971698113206,0.08588524859627476,8,1.2916666666666667,0.4643056214875365,24,0.3,0.48304589153964794,10,0.8333333333333334,0.3892494720807615,12,500,484.9398588141283,10,29,25,855.9027777777778,362.52168989471846,24,842.3611111111112,400.45201412899377,24,1851.3888888888891,655.7054810955971,-7
584_fmw_2013_24,24,0.6791628195721447,0.30415707590578267,30,0.372772536687631,0.3396037534276466,12,1.1724137931034482,0.3844258722192448,29,0.4166666666666667,0.5149286505444373,12,0.7692307692307693,0.4385290096535146,13,332.5,187.84228017733977,10,24,30,1049.1379310344828,565.296596664378,29,1049.4252873563219,568.213623033806,29,2124.137931034483,1108.3341049665821,-1
585_fmw_2013_18,18,0.572436687353455,0.4118147477707677,26,0.0092374213836478,0.35284688199727704,8,1.105263157894737,0.3153017676423058,19,0.8333333333333334,0.3892494720807615,12,0.42857142857142855,0.5135525910130955,14,590,92.19544457292888,6,12,26,1139.9122807017545,517.7451329969605,19,1153.5087719298247,508.91978761630054,19,2317.543859649123,1001.9344512364065,-7
586_fmw_2013_18,18,0.6835025708826435,0.2616792097890108,25,0.3694968553459119,0.15300643079316978,8,1.2,0.408248290463863,25,0.4666666666666667,0.5163977794943222,15,0.9,0.31622776601683794,10,440,157.61900266148115,9,25,25,1025.6666666666667,560.556932054251,25,1026,563.8221087988395,25,2094.666666666667,1083.1487022154952,-7
587_fmw_2013_25,25,0.5583231349107862,0.392140366592013,34,0.15821540880503146,0.20389531262659985,12,1.1153846153846154,0.3258125936084211,26,0.9285714285714286,0.2672612419124244,14,0.5263157894736842,0.512989176042577,19,650,363.08860259354515,10,18,34,1091.9871794871794,558.9498127402792,26,1109.6153846153848,554.8407795019132,26,2223.0769230769233,1103.9633339631541,0
