recording_name,age_months,mean_prop_looking,sd_prop_looking,n_trials_prop_looking,mean_prop_looking_diff,sd_prop_looking_diff,n_trials_prop_looking_diff,mean_number_fixations,sd_number_fixations,n_trials_number_fixations,mean_prop_shift_target_initial,sd_prop_shift_target_initial,n_trials_prop_shift_target_initial,mean_prop_shift_distractor_initial,sd_prop_shift_distractor_initial,n_trials_prop_shift_distractor_initial,mean_RT,sd_RT,n_trials_RT,total_aoi_switches,n_trials_total_aoi_switches,mean_duration_of_look,sd_duration_of_look,n_trials_duration_of_look,mean_first_look_dur,sd_first_look_dur,n_trials_first_look_dur,mean_longest_look,sd_longest_look,age_months_centred
1443_hurtado_2008_20,20,0.8951612903225806,0.2096774193548387,4,NA,NA,NA,1,0,4,0.75,0.5,4,NA,NA,NA,NA,NA,NA,1,4,1550,433.3333333333333,4,1550,433.3333333333333,4,3100,866.6666666666666,-5
1444_hurtado_2008_24,24,0.8903053976689254,0.21448701524222477,19,NA,NA,NA,1,0,19,0.8421052631578947,0.3746343246326776,19,NA,NA,NA,NA,NA,NA,5,19,1543.859649122807,406.32387367516145,19,1543.859649122807,406.32387367516145,19,3087.719298245614,812.6477473503229,-1
1445_hurtado_2008_18,18,0.8731017447832733,0.2761008302697576,14,NA,NA,NA,1,0,14,0.8571428571428571,0.36313651960128146,14,NA,NA,NA,NA,NA,NA,3,14,1536.904761904762,495.0687844563636,14,1536.904761904762,495.0687844563636,14,3073.809523809524,990.1375689127271,-7
1446_hurtado_2008_18,18,0.7244577355360905,0.2239226167995475,18,NA,NA,NA,1.2222222222222223,0.4277926319464986,18,0.5,0.5144957554275266,18,NA,NA,NA,NA,NA,NA,17,18,1095.8333333333335,508.8533983828266,18,1089.8148148148148,527.1745779005322,18,2283.3333333333335,929.2100798791517,-7
1447_hurtado_2008_24,24,0.5624047621594352,0.30493407301135306,11,NA,NA,NA,1.0909090909090908,0.30151134457776363,11,0.2727272727272727,0.46709936649691375,11,NA,NA,NA,NA,NA,NA,9,11,863.6363636363637,594.7370185318224,11,848.4848484848485,606.4676663294016,11,1757.5757575757577,1174.1749736248294,-1
1448_hurtado_2008_18,18,0.7731116985944548,0.3007687002247153,14,NA,NA,NA,1.1538461538461537,0.3755338080994054,13,0.6428571428571429,0.4972451580988469,14,NA,NA,NA,NA,NA,NA,7,14,1331.4102564102566,526.8942221808105,13,1292.3076923076924,592.8046718079902,13,2741.025641025641,969.1685866183186,-7
1449_hurtado_2008_24,24,0.8528680017732634,0.23561262277597955,15,NA,NA,NA,1,0,15,0.8,0.4140393356054125,15,NA,NA,NA,NA,NA,NA,5,15,1467.7777777777778,481.00699045619376,15,1467.7777777777778,481.00699045619376,15,2935.5555555555557,962.0139809123875,-1
1450_hurtado_2008_18,18,0.7463647463647464,0.3940848572938547,13,NA,NA,NA,1,0,11,0.7692307692307693,0.4385290096535146,13,NA,NA,NA,NA,NA,NA,3,13,1522.7272727272727,495.4387913351113,11,1522.7272727272727,495.4387913351113,11,3045.4545454545455,990.8775826702226,-7
1451_hurtado_2008_18,18,0.9283246631986127,0.14380656398341987,18,NA,NA,NA,1.1111111111111112,0.3233808333817773,18,1,0,18,NA,NA,NA,NA,NA,NA,3,18,1484.7222222222224,389.5515479326607,18,1512.0370370370372,338.72143082169157,18,3024.0740740740744,677.4428616433831,-7
1452_hurtado_2008_27,27,0.7587905994273287,0.2459639649679556,15,NA,NA,NA,1.2666666666666666,0.45773770821706344,15,0.5333333333333333,0.5163977794943222,15,NA,NA,NA,NA,NA,NA,14,15,1142.2222222222222,527.6526585191513,15,1070,610.4643041707408,15,2428.888888888889,951.095163788572,2
1453_hurtado_2008_18,18,0.673422138795833,0.24085868197154173,8,NA,NA,NA,1.125,0.3535533905932738,8,0.5,0.5345224838248488,8,NA,NA,NA,NA,NA,NA,7,8,998.9583333333334,428.2308914926286,8,991.6666666666667,435.61669476950124,8,2012.5,843.4504906387394,-7
1454_hurtado_2008_24,24,0.5679779386624685,0.28508395721036134,15,NA,NA,NA,1.0714285714285714,0.2672612419124244,14,0.5333333333333333,0.5163977794943222,15,NA,NA,NA,NA,NA,NA,12,15,990.4761904761906,503.81935635100785,14,992.8571428571429,500.2868530022904,14,1985.7142857142858,1000.5737060045808,-1
1455_hurtado_2008_18,18,0.8473793158072654,0.2155520280365829,11,NA,NA,NA,1.0909090909090908,0.30151134457776363,11,0.8181818181818182,0.40451991747794525,11,NA,NA,NA,NA,NA,NA,6,11,1378.030303030303,459.8652086220593,11,1393.939393939394,428.0623479557315,11,2787.878787878788,856.124695911463,-7
1456_hurtado_2008_24,24,0.8854624678154089,0.27040980933849634,15,NA,NA,NA,1,0,15,0.8666666666666667,0.3518657752744984,15,NA,NA,NA,NA,NA,NA,3,15,1542.2222222222224,482.75279859392276,15,1542.2222222222224,482.75279859392276,15,3084.444444444445,965.5055971878455,-1
1457_hurtado_2008_18,18,0.7321675387318952,0.3013093898644277,10,NA,NA,NA,1,0,10,0.6,0.5163977794943222,10,NA,NA,NA,NA,NA,NA,5,10,1260,554.7327239867218,10,1260,554.7327239867218,10,2520,1109.4654479734436,-7
1458_hurtado_2008_24,24,0.7603105989418595,0.27246503327116395,22,NA,NA,NA,1,0,22,0.8181818181818182,0.39477101697586137,22,NA,NA,NA,NA,NA,NA,10,22,1275.7575757575758,508.7521634634725,22,1275.7575757575758,508.7521634634725,22,2551.5151515151515,1017.504326926945,-1
1459_hurtado_2008_18,18,0.8033573711281924,0.32362288117268656,14,NA,NA,NA,1.0769230769230769,0.2773500981126146,13,0.8571428571428571,0.36313651960128146,14,NA,NA,NA,NA,NA,NA,4,14,1424.3589743589744,483.7457715680536,13,1443.5897435897436,459.04179898934393,13,2887.1794871794873,918.0835979786879,-7
