recording_name,age_months,exp_to_target_lang,initial_look,mean_prop_looking,sd_prop_looking,n_trials_prop_looking,mean_prop_looking_diff,sd_prop_looking_diff,n_trials_prop_looking_diff,mean_number_fixations,sd_number_fixations,n_trials_number_fixations,total_aoi_switches,n_trials_total_aoi_switches,mean_duration_of_look,sd_duration_of_look,n_trials_duration_of_look,mean_peak_pupil_size_difference,sd_peak_pupil_size_difference,n_trials_peak_pupil_size_difference,mean_mean_pupil_size_difference,sd_mean_pupil_size_difference,n_trials_mean_pupil_size_difference,mean_peak_pupil_latency,sd_peak_pupil_latency,n_trials_peak_pupil_latency,mean_first_look_dur,sd_first_look_dur,n_trials_first_look_dur,subject_id,prop_shift_distractor_initial,sd_prop_shift_distractor_initial,n_trials_prop_shift_distractor_initial,mean_prop_shift_target_initial,sd_prop_shift_target_initial,n_trials_prop_shift_target_initial,exp_to_target_lang_centred,age_months_centred
Mix_14_S32,14.133333333333333,69,distractor,0.2235305958132045,0.24911522138425296,6,-0.05797101449275363,3.925231146709438e-17,2,1.25,0.5,4,9,6,581.25,168.3766445931396,4,0.008333333333333378,0.052788887719544555,6,-0.007916666666666647,0.04401540134493341,6,410.8333333333333,274.94538851682285,6,675,334.58099833141216,4,72444000,0.5,0.5477225575051661,6,0.3333333333333333,0.5163977794943222,6,0.18999999999999995,-10.866666666666667
Mix_14_S32,14.133333333333333,69,target,0.707621716019758,0.2734847689266593,6,0.2279052670272541,2.7755575615628914e-17,2,1.8333333333333333,0.752772652709081,6,9,6,1026.851851851852,671.2634730161931,6,0.01250000000000003,0.07195484695279407,6,-0.015569444444444525,0.052019612131351846,6,291.3333333333333,225.09523910262223,6,1072.2222222222222,711.076388041137,6,72444000,0.5,0.5477225575051661,6,0.3333333333333333,0.5163977794943222,6,0.18999999999999995,-10.866666666666667
Mix_14_S34,14.8,57,neither,0.45985401459854014,NA,1,NA,NA,NA,1,NA,1,1,1,1050,NA,1,0.04499999999999993,NA,1,-0.011206896551724466,NA,1,233,NA,1,1033.3333333333335,NA,1,70908000,0.25,0.5,4,0.5,0.5477225575051661,6,0.06999999999999995,-10.2
Mix_14_S34,14.8,57,target,0.5685562085517637,0.3950421328450787,6,NA,NA,NA,1.25,0.5,4,5,6,1510.416666666667,715.3532861978578,4,-0.040000000000000036,0.08438009243891588,6,-0.10366666666666664,0.15989916961774522,6,310.8333333333333,196.7500105887333,6,1266.6666666666667,847.3269516325815,4,70908000,0.25,0.5,4,0.5,0.5477225575051661,6,0.06999999999999995,-10.2
Mix_14_S34,14.8,57,distractor,0.19204379562043797,0.19499371225301312,4,NA,NA,NA,1,0,2,2,4,741.6666666666667,247.48737341529164,2,-0.006249999999999978,0.04871259248558501,4,-0.02297916666666666,0.05674097966327459,4,312.25,140.09371863149326,4,666.6666666666667,141.4213562373095,2,70908000,0.25,0.5,4,0.5,0.5477225575051661,6,0.06999999999999995,-10.2
Mix_20_S47,20.2,80,distractor,0.5565179896541971,0.2732066212070309,7,0.5144927536231884,0,2,1,0,6,5,7,1433.3333333333335,417.6654695380557,6,0.07428571428571441,0.08541216596737328,7,0.014630952380952498,0.07118708816326194,7,449.57142857142856,242.93404944748355,7,1433.3333333333335,417.6654695380557,6,61680000,0.8571428571428571,0.3779644730092272,7,0.4,0.5477225575051661,5,0.30000000000000004,-4.800000000000001
Mix_20_S47,20.2,80,target,0.7442338467355855,0.2672746509416524,5,NA,NA,NA,1.4,0.5477225575051661,5,5,5,1436.6666666666667,858.082487617336,5,0.020000000000000018,0.07889866919029738,5,-0.014450000000000074,0.07104391736415173,5,526.4,259.16847802153717,5,1386.6666666666667,911.8357551908373,5,61680000,0.8571428571428571,0.3779644730092272,7,0.4,0.5477225575051661,5,0.30000000000000004,-4.800000000000001
Mix_14_S41,14.866666666666667,85,distractor,0.2678620543742727,0.38284341808101535,5,NA,NA,NA,1.5,0.7071067811865476,2,4,5,1237.5,913.346259032624,2,0.10799999999999992,0.0893448375677075,5,0.04690632183908043,0.08279431456074153,5,470,239.78010759860794,5,1225,931.0239285622877,2,68436000,0.4,0.5477225575051661,5,0.6,0.5477225575051661,5,0.35,-10.133333333333333
Mix_14_S41,14.866666666666667,85,target,0.7954062703559999,0.23693639044675752,5,0.3722627737226277,0.061936360395902015,2,1.4,0.5477225575051661,5,4,5,1490.0000000000002,821.803572096831,5,0.09700000000000006,0.057727809589486256,5,-0.012784798534798636,0.17647416767326637,5,409.6,224.18139976367354,5,1406.6666666666667,827.1100961245191,5,68436000,0.4,0.5477225575051661,5,0.6,0.5477225575051661,5,0.35,-10.133333333333333
Mix_14_S41,14.866666666666667,85,neither,0.7013574660633484,0.014398101879364116,2,NA,NA,NA,1.5,0.7071067811865476,2,3,2,1008.3333333333335,318.19805153394645,2,0.0625,0.2863782463805519,2,0.028196428571428456,0.25012218796899854,2,433,353.5533905932738,2,1300,94.28090415820628,2,68436000,0.4,0.5477225575051661,5,0.6,0.5477225575051661,5,0.35,-10.133333333333333
Mix_14_S43,14,48,distractor,0.37489996781701357,0.31261222236778397,7,-0.4147088381528429,0.1111486859046307,4,1,0,5,6,7,1170,514.9703335576181,5,0.05642857142857131,0.1210961837313038,7,-4.761904761916926e-5,0.09240171025582301,7,337.7142857142857,197.1097108090773,7,1170,514.9703335576181,5,68664000,0.5714285714285714,0.5345224838248488,7,0.3333333333333333,0.5773502691896257,3,-0.020000000000000018,-11
Mix_14_S43,14,48,target,0.6876430446194226,0.2728239105878351,3,0.5625,0.04679383110793328,2,1.3333333333333333,0.5773502691896257,3,3,3,1297.2222222222224,884.210780133167,3,0.023333333333333428,0.07653975002136694,3,-0.04124999999999993,0.11132469402607825,3,366.3333333333333,185.26287629563927,3,1283.3333333333335,901.3878188659974,3,68664000,0.5714285714285714,0.5345224838248488,7,0.3333333333333333,0.5773502691896257,3,-0.020000000000000018,-11
Mix_20_S51,21.7,40,target,1,0,3,NA,NA,NA,1,0,3,0,3,2283.3333333333335,16.666666666666515,3,0.10500000000000027,0.05499999999999994,3,0.04416081871345042,0.024901892885126918,3,116.66666666666667,57.735026918962575,3,1922.2222222222224,639.9508082946977,3,49872000,1,0,4,1,0,3,-0.09999999999999998,-3.3000000000000007
Mix_20_S51,21.7,40,distractor,0.6175805371063835,0.1159504912314446,4,0.12265558397271953,0.01070003867524404,2,1,0,4,4,4,1283.3333333333335,279.88092706244447,4,0.07250000000000012,0.05041494487418061,4,0.05689583333333326,0.038261852133733676,4,454,107.41508273980894,4,1254.1666666666667,251.4310891528583,4,49872000,1,0,4,1,0,3,-0.09999999999999998,-3.3000000000000007
Mix_20_S51,21.7,40,neither,0.4642857142857143,0.5038119992737816,3,0.13138686131386862,0.18580908118770592,2,1.5,0.7071067811865476,2,3,3,1262.5000000000002,1420.106118882983,2,0.14000000000000012,0.049497474683058526,2,0.19911931818181805,0.1087846284768622,2,366.5,235.46655813512032,2,1283.3333333333335,1390.6433363335436,2,49872000,1,0,4,1,0,3,-0.09999999999999998,-3.3000000000000007
Mix_14_S46,14,29,target,0.4576271186440678,NA,1,NA,NA,NA,1,NA,1,1,1,766.6666666666667,NA,1,0.09499999999999975,NA,1,-0.004583333333333606,NA,1,649,NA,1,516.6666666666667,NA,1,51576000,1,0,3,0,NA,1,-0.21000000000000002,-11
Mix_14_S46,14,29,distractor,0.341222374117111,0.17868406734855527,3,NA,NA,NA,1,0,2,3,3,908.3333333333334,106.06601717798213,2,0.058333333333333424,0.14545904349105723,3,-0.0508611111111111,0.1631908675730945,3,272,312.72511891435903,3,841.6666666666667,200.3469213361885,2,51576000,1,0,3,0,NA,1,-0.21000000000000002,-11
Mix_14_S46,14,29,neither,0.8791208791208791,NA,1,NA,NA,NA,1,NA,1,0,1,1200,NA,1,0.1299999999999999,NA,1,0.030666666666666842,NA,1,649,NA,1,1166.6666666666667,NA,1,51576000,1,0,3,0,NA,1,-0.21000000000000002,-11
Mix_20_S53,21.133333333333333,25,target,0.5867611654104481,0.1449838831364483,3,NA,NA,NA,1.3333333333333333,0.5773502691896257,3,4,3,961.1111111111112,438.5371304859086,3,0.1333333333333333,0.1218947633548439,3,0.05630611672278333,0.19871543309511178,3,311,211.21789696898318,3,944.4444444444445,409.7198681664954,3,64716000,0.5,0.5773502691896257,4,0,0,3,-0.25,-3.866666666666667
Mix_20_S53,21.133333333333333,25,distractor,0.33261516168033756,0.297503581837598,4,-0.2663043478260869,0.47526418069098697,4,1,0,2,4,4,1225,294.62782549439487,2,-0.018749999999999933,0.15101738310538965,4,-0.056062500000000015,0.15062492315965456,4,153.75,106.4248561192356,4,1183.3333333333335,353.55339059327383,2,64716000,0.5,0.5773502691896257,4,0,0,3,-0.25,-3.866666666666667
Mix_20_S54,20.3,47,target,0.6993761776704535,0.3212257060812163,3,NA,NA,NA,1,0,3,2,3,1533.3333333333335,741.8071028089296,3,-0.006666666666666672,0.09291573243177599,3,-0.055000000000000014,0.14591895105769445,3,116.33333333333333,17.009801096230763,3,1533.3333333333335,741.8071028089296,3,68664000,0.3333333333333333,0.5163977794943222,6,0.3333333333333333,0.5773502691896257,3,-0.030000000000000027,-4.699999999999999
Mix_20_S54,20.3,47,neither,1,NA,1,NA,NA,NA,1,NA,1,0,1,2233.3333333333335,NA,1,0.17999999999999972,NA,1,0.09141666666666692,NA,1,183,NA,1,816.6666666666667,NA,1,68664000,0.3333333333333333,0.5163977794943222,6,0.3333333333333333,0.5773502691896257,3,-0.030000000000000027,-4.699999999999999
Mix_20_S54,20.3,47,distractor,0.1428673646999713,0.23482257079457755,6,-0.40151236674893664,0.04136517115169957,2,1,0,2,2,6,750,707.1067811865476,2,0.002500000000000021,0.07055139970262815,6,-0.050268939393939505,0.12479971481886694,6,413.5,219.98886335448893,6,750,707.1067811865476,2,68664000,0.3333333333333333,0.5163977794943222,6,0.3333333333333333,0.5773502691896257,3,-0.030000000000000027,-4.699999999999999
Mix_14_S48,15.1,60,target,0.6251208377638119,0.3087278851615248,6,-0.04744525547445254,0.04645227029692648,2,1.5,0.5477225575051661,6,6,6,872.2222222222223,564.6450868236384,6,0.03249999999999997,0.07360366838684074,6,-0.0246547619047619,0.0956172168293714,6,452.1666666666667,224.94836444541372,6,886.1111111111112,602.0720394942293,6,92556000,0,0,3,0.5,0.5477225575051661,6,0.09999999999999998,-9.9
Mix_14_S48,15.1,60,neither,0.8126253095883949,0.0911091117403353,2,NA,NA,NA,1,0,2,2,2,1758.3333333333335,35.35533905932738,2,0.11750000000000016,0.11667261889578037,2,0.05296491228070188,0.050961309773935516,2,458,11.313708498984761,2,1758.3333333333335,35.35533905932738,2,92556000,0,0,3,0.5,0.5477225575051661,6,0.09999999999999998,-9.9
Mix_14_S48,15.1,60,distractor,0,0,3,NA,NA,NA,NA,NA,NA,0,3,NA,NA,NA,0.04166666666666652,0.0809835374217089,3,-0.013317632850241493,0.10641361719961334,3,228,149.80320423809366,3,NA,NA,NA,92556000,0,0,3,0.5,0.5477225575051661,6,0.09999999999999998,-9.9
Mix_20_S56,20.2,91.5,target,0.8533356160474804,0.17404198445691865,3,NA,NA,NA,1.3333333333333333,0.5773502691896257,3,1,3,1458.3333333333335,807.5597673099978,3,-0.04999999999999997,0.08231038816577169,3,-0.057464646464646364,0.09736538862004576,3,266,183,3,1366.6666666666667,935.1173426070359,3,91668000,1,NA,1,0.6666666666666666,0.5773502691896257,3,0.41500000000000004,-4.800000000000001
Mix_20_S56,20.2,91.5,distractor,0.2283464566929134,NA,1,NA,NA,NA,1,NA,1,2,1,466.6666666666667,NA,1,0.029999999999999805,NA,1,0.03316666666666679,NA,1,450,NA,1,466.6666666666667,NA,1,91668000,1,NA,1,0.6666666666666666,0.5773502691896257,3,0.41500000000000004,-4.800000000000001
Mix_20_S58,20.133333333333333,82,distractor,0.5665000528932614,0.04335144901701958,4,0.0689199196022427,0,2,1,0,4,6,4,1295.8333333333335,98.48387722908795,4,0.05499999999999994,0.04020779360604938,4,0.04125000000000001,0.04508782581847398,4,416.25,70.08268925585928,4,1295.8333333333335,98.48387722908795,4,85728000,1,0,4,0.6666666666666666,0.5773502691896257,3,0.31999999999999995,-4.866666666666667
Mix_20_S58,20.133333333333333,82,target,0.7402545117190918,0.16675585052369551,3,NA,NA,NA,1,0,3,3,3,1700.0000000000002,392.99420408505324,3,0.041666666666666664,0.030138568866708782,3,-0.007305555555555602,0.03894523695500492,3,294.3333333333333,295.8079331818762,3,1700.0000000000002,392.99420408505324,3,85728000,1,0,4,0.6666666666666666,0.5773502691896257,3,0.31999999999999995,-4.866666666666667
Mix_20_S65,20.9,67,distractor,0.46495085641792167,0.17725159132469617,5,-0.04897916005500895,5.887846720064156e-17,2,1,0,5,7,5,1043.3333333333335,425.0163395551857,5,0.07799999999999993,0.04982469267341227,5,0.04046666666666665,0.04508828531029118,5,313,201.9566785228951,5,1043.3333333333335,425.0163395551857,5,84744000,0.8,0.44721359549995793,5,0.4,0.5477225575051661,5,0.17000000000000004,-4.100000000000001
Mix_20_S65,20.9,67,target,0.6580182878451285,0.299360453760518,5,NA,NA,NA,1.8,0.8366600265340756,5,8,5,1017.2222222222223,725.9104542946885,5,0.11499999999999995,0.11197097838279338,5,0.05658333333333347,0.08553802354638684,5,326.2,214.37397230074362,5,860,779.832603119983,5,84744000,0.8,0.44721359549995793,5,0.4,0.5477225575051661,5,0.17000000000000004,-4.100000000000001
Mix_20_S65,20.9,67,neither,0.8846153846153846,NA,1,NA,NA,NA,1,NA,1,1,1,1916.6666666666667,NA,1,0.0050000000000003375,NA,1,0.016157407407407565,NA,1,300,NA,1,1916.6666666666667,NA,1,84744000,0.8,0.44721359549995793,5,0.4,0.5477225575051661,5,0.17000000000000004,-4.100000000000001
Mix_20_S01,22,39,target,0.832089552238806,0.23746123248801967,2,NA,NA,NA,1.5,0.7071067811865476,2,1,2,1308.3333333333335,247.48737341529164,2,-0.004999999999999893,0.007071067811865324,2,-0.021458333333333357,0.003948012861625319,2,366.5,306.1772362537751,2,1533.3333333333335,70.71067811865476,2,4224000,0.8,0.44721359549995793,5,1,0,2,-0.10999999999999999,-3
Mix_20_S01,22,39,distractor,0.4315906954887218,0.3208654576364746,5,0.0480135806222763,0.20549596585106167,2,1.25,0.5,4,5,5,931.2500000000001,550.6046760237869,4,0.09000000000000012,0.11581234821900464,5,0.020775925925926052,0.05212284320341411,5,513.2,185.68710240617145,5,854.1666666666667,596.3430220938282,4,4224000,0.8,0.44721359549995793,5,1,0,2,-0.10999999999999999,-3
Mix_20_S01,22,39,neither,0,0,2,NA,NA,NA,NA,NA,NA,0,2,NA,NA,NA,0.0625,0.08838834764831845,2,0.036203703703703516,0.08125180698634314,2,457.5,82.73149339882606,2,NA,NA,NA,4224000,0.8,0.44721359549995793,5,1,0,2,-0.10999999999999999,-3
Mix_20_S02,20.533333333333335,64,neither,0.7062310785460895,0.2961448713183083,4,-0.08229813664596272,0.06514751917764257,2,1,0,4,2,4,1558.3333333333335,710.9591851597129,4,0.04166666666666696,0.09169696468985927,3,-0.059130952380952305,0.030435838706659408,3,472,323.130004796831,3,1558.3333333333335,710.9591851597129,4,5364000,0.6,0.5477225575051661,5,1,0,3,0.14,-4.466666666666665
Mix_20_S02,20.533333333333335,64,target,0.8865248226950354,0.1965447724900854,3,0.6490557553956835,0.004557192984265751,2,1.3333333333333333,0.5773502691896257,3,1,3,1663.888888888889,587.5049251172597,3,0.08333333333333319,0.05033222956847171,3,0.010754489337822637,0.1055296698263627,3,310.6666666666667,211.88754879259267,3,1466.6666666666667,877.9711460710616,3,5364000,0.6,0.5477225575051661,5,1,0,3,0.14,-4.466666666666665
Mix_20_S02,20.533333333333335,64,distractor,0.4098673378318154,0.25737319854029583,5,0.24352780549283196,0.005012834924128739,2,1.25,0.5,4,5,5,1018.7500000000001,495.7399538587261,4,0.10200000000000013,0.1786966703662942,5,0.018126190476190553,0.13847996838529,5,472.8,197.54923436956165,5,1041.6666666666667,459.97181878249245,4,5364000,0.6,0.5477225575051661,5,1,0,3,0.14,-4.466666666666665
Mix_20_S04,21.366666666666667,55,target,0.6968620862781447,0.31364523178151377,6,0.581219806763285,0.27126725893542847,4,1.3333333333333333,0.816496580927726,6,5,6,1346.2962962962963,907.8917830402114,6,0.12750000000000009,0.10553435459602703,6,0.023708333333333442,0.15712942957603093,6,371.8333333333333,245.36944933439995,6,1330.5555555555557,928.2849578458994,6,4824000,1,0,6,0.5,0.5477225575051661,6,0.050000000000000044,-3.633333333333333
Mix_20_S04,21.366666666666667,55,distractor,0.5113177662356154,0.23795166707258486,6,0.15642520892838252,0.1660237544964164,4,1.5,0.8366600265340756,6,9,6,746.7592592592594,327.9680082009406,6,0.07583333333333349,0.08272947882506362,6,0.03891194581280777,0.06695661616222123,6,358.1666666666667,208.91282073311504,6,697.2222222222223,360.1568588309308,6,4824000,1,0,6,0.5,0.5477225575051661,6,0.050000000000000044,-3.633333333333333
Mix_14_S01,14,60,target,0.6462832347643305,0.2955942532188185,4,NA,NA,NA,1.75,0.9574271077563381,4,4,4,864.5833333333335,538.44662550574,4,0.028750000000000053,0.08788012668781642,4,0.01777380952380958,0.11123282944768928,4,321,299.0930735852415,4,812.5000000000001,603.4430532523501,4,19872000,1,NA,1,0.25,0.5,4,0.09999999999999998,-11
Mix_14_S01,14,60,distractor,0.3157894736842105,NA,1,NA,NA,NA,1,NA,1,2,1,700,NA,1,0.18999999999999995,NA,1,0.1311666666666662,NA,1,400,NA,1,700,NA,1,19872000,1,NA,1,0.25,0.5,4,0.09999999999999998,-11
Mix_14_S01,14,60,neither,0.37573960349568436,0.33722987992461795,4,NA,NA,NA,1,0,3,3,4,588.8888888888889,110.9721353079899,3,-0.05750000000000011,0.24994999499899975,4,-0.11348527568922306,0.310338598663804,4,237.25,184.23603520122404,4,588.8888888888889,110.9721353079899,3,19872000,1,NA,1,0.25,0.5,4,0.09999999999999998,-11
Mix_14_S02,14,55,distractor,0.2600746268656716,0.24112256667336118,5,NA,NA,NA,1,0,4,5,5,733.3333333333334,505.708157676679,4,-0.019999999999999928,0.05556527692723213,5,-0.04583333333333321,0.06083336187213951,5,189.6,54.83429583755043,5,658.3333333333334,558.1882066777066,4,20520000,0.2,0.44721359549995793,5,0.25,0.5,4,0.050000000000000044,-11
Mix_14_S02,14,55,target,0.4402872593553969,0.4040646973873255,4,NA,NA,NA,1.25,0.5,4,5,4,808.3333333333334,865.1161343576514,4,-0.007499999999999729,0.009574271077563371,4,-0.030443965517241156,0.024946288637722996,4,212.25,215.71644196336388,4,1150,917.1210994798403,3,20520000,0.2,0.44721359549995793,5,0.25,0.5,4,0.050000000000000044,-11
Mix_14_S02,14,55,neither,0,NA,1,NA,NA,NA,NA,NA,NA,0,1,NA,NA,NA,0.04999999999999982,NA,1,0.06083333333333307,NA,1,517,NA,1,NA,NA,NA,20520000,0.2,0.44721359549995793,5,0.25,0.5,4,0.050000000000000044,-11
Mix_20_S19,19.633333333333333,50,distractor,0.5628038752901433,0.1882884147959232,8,0.06616752052903131,0.21461902592704113,4,1.25,0.4629100498862757,8,11,8,1029.1666666666667,471.8042034034949,8,0.16000000000000003,0.3849211422022511,8,-0.0318480392156863,0.15372615193256361,8,283.25,206.44456191156294,8,1022.9166666666667,476.3400062846933,8,21636000,0.875,0.3535533905932738,8,0.3333333333333333,0.5773502691896257,3,0,-5.366666666666667
Mix_20_S19,19.633333333333333,50,target,0.7559033065518388,0.21324227420222597,3,NA,NA,NA,1.3333333333333333,0.5773502691896257,3,5,3,1486.1111111111113,787.5918523740111,3,0.0783333333333333,0.2467961371928931,3,-0.043083333333333286,0.24398208324474227,3,260.6666666666667,210.5334494405422,3,1094.4444444444443,577.4304511592075,3,21636000,0.875,0.3535533905932738,8,0.3333333333333333,0.5773502691896257,3,0,-5.366666666666667
Mix_20_S25,21.2,36,target,0.7562423715840212,0.21170902719700732,3,NA,NA,NA,1.6666666666666667,0.5773502691896257,3,3,3,980.5555555555555,277.43033826997475,3,0.11999999999999995,0.1325707358356286,3,0.06406565656565677,0.14331606107358225,3,327.6666666666667,230.37867378152288,3,761.1111111111112,645.5689422976134,3,7548000,0.7777777777777778,0.44095855184409843,9,0.3333333333333333,0.5773502691896257,3,-0.14,-3.8000000000000007
Mix_20_S25,21.2,36,distractor,0.5845835296408758,0.33128266423890507,9,0.23185491016054152,0.3608267441181608,6,1.125,0.3535533905932738,8,6,9,1259.3750000000002,659.6571605345042,8,0.06111111111111109,0.12419183190174432,9,-0.011501601261658716,0.1199511078622532,9,416.3333333333333,202.66659813595334,9,1160.4166666666667,647.641478077944,8,7548000,0.7777777777777778,0.44095855184409843,9,0.3333333333333333,0.5773502691896257,3,-0.14,-3.8000000000000007
Mix_20_S32,21.633333333333333,38,target,0.6498101127708401,0.26948419387887895,4,0.10283757338551859,1.962615573354719e-17,2,1.25,0.5,4,5,4,1235.4166666666667,519.0971060943758,4,0.12625000000000008,0.1663016836956258,4,0.08262499999999984,0.12044988007927258,4,345.75,193.14653331948088,4,1166.6666666666667,579.7509043642029,4,34956000,0.75,0.4629100498862757,8,0.25,0.5,4,-0.12,-3.366666666666667
Mix_20_S32,21.633333333333333,38,distractor,0.5892999936383398,0.3812695536236263,8,0.2562523790491416,0.2796496177507676,6,1.3333333333333333,0.5163977794943222,6,7,8,1544.4444444444446,649.2231825348974,6,0.012500000000000178,0.14073785154372234,8,-0.056218749999999984,0.15594893813220875,8,351.5,213.5589580687932,8,1575.0000000000002,636.6361249218863,6,34956000,0.75,0.4629100498862757,8,0.25,0.5,4,-0.12,-3.366666666666667
Mix_20_S37,20.533333333333335,56,neither,0.5517490172662587,0.23135632003784187,3,NA,NA,NA,1,0,2,4,3,1100,94.28090415820628,2,0.14333333333333323,0.06934214687571562,3,0.09616666666666651,0.05177884327706758,3,427.6666666666667,221.25174198937583,3,1016.6666666666667,117.8511301977579,2,20736000,1,0,3,0,NA,1,0.06000000000000005,-4.466666666666665
Mix_20_S37,20.533333333333335,56,distractor,0.6912906541126546,0.21890053237886153,3,NA,NA,NA,2,1,3,3,3,760.1851851851852,283.63727343326804,3,0.05333333333333323,0.02362907813126321,3,0.043555555555555646,0.025075487883441154,3,455.3333333333333,41.25934237640408,3,433.33333333333337,136.42254619787417,3,20736000,1,0,3,0,NA,1,0.06000000000000005,-4.466666666666665
Mix_20_S37,20.533333333333335,56,target,0.7050359712230215,NA,1,NA,NA,NA,2,NA,1,3,1,816.6666666666667,NA,1,0.14000000000000012,NA,1,0.07591666666666708,NA,1,666,NA,1,550,NA,1,20736000,1,0,3,0,NA,1,0.06000000000000005,-4.466666666666665
Mix_20_S39,21.466666666666665,18,neither,0.42924528301886794,0.6070445008299606,2,NA,NA,NA,3,NA,1,0,2,438.8888888888889,NA,1,-0.18999999999999995,NA,1,-0.17772727272727273,NA,1,283,NA,1,833.3333333333334,NA,1,34344000,0.6666666666666666,0.5773502691896257,3,1,0,2,-0.32,-3.533333333333335
Mix_20_S39,21.466666666666665,18,target,1,0,2,NA,NA,NA,1,0,2,0,2,2341.666666666667,82.49579113843043,2,0.04499999999999993,0.0707106781186545,2,-0.008458333333333234,0.06805902768920516,2,308,411.5361466505707,2,1816.6666666666667,824.9579113843054,2,34344000,0.6666666666666666,0.5773502691896257,3,1,0,2,-0.32,-3.533333333333335
Mix_20_S39,21.466666666666665,18,distractor,0.23813778596824334,0.2127473736981355,3,-0.27491382806163833,0.03688224238853193,2,1.5,0.7071067811865476,2,3,3,529.1666666666667,265.16504294495536,2,-0.05833333333333357,0.22678918257565414,3,-0.057416666666666526,0.21589765772493044,3,272.3333333333333,91.57146571576396,3,350,0,2,34344000,0.6666666666666666,0.5773502691896257,3,1,0,2,-0.32,-3.533333333333335
Mix_20_S42,20.866666666666667,77.5,target,0.8130677939400305,0.22889606530307058,4,NA,NA,NA,1.5,0.5773502691896257,4,4,4,1493.75,897.6145083250134,4,0.0787500000000001,0.08816414615174763,4,0.06045370370370373,0.06798516263730137,4,383,182.3513092906108,4,1270.8333333333335,1151.8403149356734,4,39912000,0.3333333333333333,0.5163977794943222,6,0.5,0.5773502691896257,4,0.275,-4.133333333333333
Mix_20_S42,20.866666666666667,77.5,distractor,0.1586991276543982,0.23200739945078025,6,-0.32988499711179964,0.10322726732650328,2,1,0,3,4,6,733.3333333333334,564.4564740625367,3,0.1224999999999999,0.10083402203621546,6,0.05705555555555549,0.06691058848830914,6,469,193.99484529234275,6,716.6666666666667,581.1865258054232,3,39912000,0.3333333333333333,0.5163977794943222,6,0.5,0.5773502691896257,4,0.275,-4.133333333333333
Mix_20_S42,20.866666666666667,77.5,neither,1,NA,1,NA,NA,NA,1,NA,1,0,1,1266.6666666666667,NA,1,NA,NA,NA,NA,NA,NA,NA,NA,NA,1266.6666666666667,NA,1,39912000,0.3333333333333333,0.5163977794943222,6,0.5,0.5773502691896257,4,0.275,-4.133333333333333
Mix_20_S43,21,63,neither,0.4288233576642336,0.4664533709315968,5,-0.10431763285024155,0.08817484922404711,2,1.3333333333333333,0.5773502691896257,3,3,5,1261.111111111111,955.4424997718965,3,0.06699999999999999,0.06667083320313302,5,0.0015738095238094552,0.07028656237390003,5,379.6,224.42437479026205,5,550,250,3,39540000,0.5,0.5773502691896257,4,1,0,3,0.13,-4
Mix_20_S43,21,63,distractor,0.3162173727000428,0.40327705911400685,4,-0.4989726953230603,0.027259645038443272,2,2,0,2,4,4,616.6666666666667,259.2724864350674,2,-0.00749999999999984,0.06357410374253569,4,-0.05255871212121216,0.035862759595804164,4,341.5,206.05743535885006,4,391.6666666666667,129.63624321753375,2,39540000,0.5,0.5773502691896257,4,1,0,3,0.13,-4
Mix_20_S43,21,63,target,0.9811827956989247,0.03259235390586594,3,NA,NA,NA,1,0,3,0,3,2127.777777777778,226.28235393795902,3,0.04500000000000023,0.06946221994724922,3,0.020722222222222236,0.0618421115362283,3,444,110.31319050775387,3,1005.5555555555557,667.9848079887025,3,39540000,0.5,0.5773502691896257,4,1,0,3,0.13,-4
Mix_14_S28,14.3,50,distractor,0.31085768341391634,0.43493875238068674,4,0.24439793782859476,0.010539287433335293,2,1,0,2,1,4,1375,1143.1559629182518,2,0.14874999999999994,0.15547641836197124,4,0.06285714285714294,0.12364902333329365,4,474.75,174.71190571910088,4,566.6666666666667,0,2,62748000,0.5,0.5773502691896257,4,0.75,0.5,4,0,-10.7
Mix_14_S28,14.3,50,target,0.8094524119947849,0.22276204589929688,4,0.21803287297169566,0.07069953848549003,2,1.5,0.5773502691896257,4,2,4,1256.25,678.6893346465398,4,0.0050000000000000044,0.07905694150420939,4,-0.03875000000000006,0.06686037829077232,4,474.5,228.21408078089016,4,1087.5,562.9576327720376,4,62748000,0.5,0.5773502691896257,4,0.75,0.5,4,0,-10.7
Mix_14_S28,14.3,50,neither,0.6504854368932039,NA,1,NA,NA,NA,2,NA,1,2,1,558.3333333333334,NA,1,-0.08999999999999986,NA,1,-0.12250000000000005,NA,1,183,NA,1,650,NA,1,62748000,0.5,0.5773502691896257,4,0.75,0.5,4,0,-10.7
Mix_14_S29,14.3,50,distractor,0.11151079136690648,0.15770007350203577,2,NA,NA,NA,1,NA,1,1,2,516.6666666666667,NA,1,0.02249999999999952,0.010606601717797986,2,-0.029291666666666716,0.05415259432586969,2,17,0,2,516.6666666666667,NA,1,64476000,0.5,0.7071067811865476,2,0.8333333333333334,0.408248290463863,6,0,-10.7
Mix_14_S29,14.3,50,target,0.8997584541062802,0.24554063846739588,6,0.8695652173913043,0.18446263857040374,2,1.8333333333333333,1.3291601358251257,6,1,6,1480.0925925925926,909.9898531971721,6,-0.01583333333333344,0.18426656415819628,6,-0.011833333333333362,0.1498133931855819,6,377.3333333333333,218.05106435572992,6,1536.1111111111113,859.2255341402039,6,64476000,0.5,0.7071067811865476,2,0.8333333333333334,0.408248290463863,6,0,-10.7
