recording_name,trial_number,target_word,age_months,subject_id,media_name,initial_look,samples_target,samples_distractor,prop_looking,prop_looking_diff,number_fixations,correct_shift,remain_on_target,latency_to_switch,total_aoi_switches,duration_of_look,first_look_dur,longest_look_by_trial,age_months_centred
135_pomper_saffran_2016_46,5,black,46,135,black,distractor,75,23,0.7653061224489796,0.6037735849056604,2,1,NA,390,1,625,633.3333333333334,1266.6666666666667,21
136_pomper_saffran_2016_42,4,white,42,136,white,distractor,105,0,1,0.6415094339622642,1,1,NA,40,0,1750.0000000000002,1750.0000000000002,3500.0000000000005,17
136_pomper_saffran_2016_42,6,red,42,136,red,distractor,97,5,0.9509803921568627,NA,1,1,NA,240,0,1616.6666666666667,1616.6666666666667,3233.3333333333335,17
136_pomper_saffran_2016_42,7,brown,42,136,brown,distractor,64,37,0.6336633663366337,0.6037735849056604,1,1,NA,490,2,1066.6666666666667,1066.6666666666667,2133.3333333333335,17
136_pomper_saffran_2016_42,8,orange,42,136,orange,distractor,43,50,0.46236559139784944,NA,2,1,NA,240,2,358.33333333333337,466.6666666666667,933.3333333333334,17
137_pomper_saffran_2016_45,10,green,45,137,green,distractor,55,41,0.5729166666666666,NA,1,1,NA,1115,1,916.6666666666667,916.6666666666667,1833.3333333333335,20
137_pomper_saffran_2016_45,13,green,45,137,green,distractor,87,15,0.8529411764705882,NA,1,1,NA,490,1,1450,1450,2900,20
138_pomper_saffran_2016_43,1,white,43,138,white,distractor,23,79,0.22549019607843138,-0.05660377358490565,1,0,NA,NA,1,383.33333333333337,383.33333333333337,766.6666666666667,18
138_pomper_saffran_2016_43,2,black,43,138,black,distractor,80,20,0.8,NA,1,1,NA,615,1,1333.3333333333335,1333.3333333333335,2666.666666666667,18
138_pomper_saffran_2016_43,5,brown,43,138,brown,distractor,73,29,0.7156862745098039,-0.05660377358490565,1,1,NA,840,1,1216.6666666666667,1216.6666666666667,2433.3333333333335,18
138_pomper_saffran_2016_43,6,blue,43,138,blue,distractor,30,65,0.3157894736842105,NA,1,1,NA,140,1,400,400,800,18
138_pomper_saffran_2016_43,8,green,43,138,green,distractor,98,4,0.9607843137254902,NA,1,1,NA,215,0,1633.3333333333335,1633.3333333333335,3266.666666666667,18
139_pomper_saffran_2016_45,11,red,45,139,red,distractor,71,32,0.6893203883495146,NA,1,1,NA,890,1,1183.3333333333335,1183.3333333333335,2366.666666666667,20
139_pomper_saffran_2016_45,13,white,45,139,white,distractor,79,25,0.7596153846153846,NA,1,1,NA,690,1,1316.6666666666667,1316.6666666666667,2633.3333333333335,20
140_pomper_saffran_2016_46,1,brown,46,140,brown,distractor,17,62,0.21518987341772153,0.1509433962264151,1,1,NA,215,1,283.33333333333337,283.33333333333337,566.6666666666667,21
140_pomper_saffran_2016_46,5,white,46,140,white,distractor,102,1,0.9902912621359223,0.37735849056603776,1,1,NA,115,0,1700.0000000000002,1700.0000000000002,3400.0000000000005,21
140_pomper_saffran_2016_46,6,orange,46,140,orange,distractor,77,23,0.77,NA,2,1,NA,215,2,641.6666666666667,916.6666666666667,1833.3333333333335,21
140_pomper_saffran_2016_46,7,yellow,46,140,yellow,distractor,102,1,0.9902912621359223,NA,1,1,NA,115,0,1700.0000000000002,1700.0000000000002,3400.0000000000005,21
