recording_name,age_months,mean_prop_looking,sd_prop_looking,n_trials_prop_looking,mean_prop_looking_diff,sd_prop_looking_diff,n_trials_prop_looking_diff,mean_number_fixations,sd_number_fixations,n_trials_number_fixations,mean_prop_shift_target_initial,sd_prop_shift_target_initial,n_trials_prop_shift_target_initial,mean_prop_shift_distractor_initial,sd_prop_shift_distractor_initial,n_trials_prop_shift_distractor_initial,mean_RT,sd_RT,n_trials_RT,total_aoi_switches,n_trials_total_aoi_switches,mean_duration_of_look,sd_duration_of_look,n_trials_duration_of_look,mean_first_look_dur,sd_first_look_dur,n_trials_first_look_dur,mean_longest_look,sd_longest_look,age_months_centred
31_ronfard_2021_19,19,0.5694562033005429,0.32019768911037,8,0.3318965517241379,0.334170404905472,4,1,0,7,NA,NA,NA,0.875,0.3535533905932738,8,518.5714285714286,364.6998113256331,7,4,8,588.0952380952381,212.0696700934506,7,588.0952380952381,212.0696700934506,7,1176.1904761904761,424.1393401869012,-6
32_ronfard_2021_20,20,0.23990221088435373,0.2848234087565323,4,NA,NA,NA,1,NA,1,NA,NA,NA,0.75,0.5,4,1006.6666666666666,448.1443219916251,3,1,4,533.3333333333334,NA,1,533.3333333333334,NA,1,1066.6666666666667,NA,-5
33_ronfard_2021_18,18,0.21428571428571427,0.3030457633656632,2,NA,NA,NA,1,NA,1,NA,NA,NA,0.5,0.7071067811865476,2,140,NA,1,1,2,233.33333333333334,NA,1,233.33333333333334,NA,1,466.6666666666667,NA,-7
34_ronfard_2021_20,20,0.42341014595515414,0.321646898305774,13,-0.049329501915708826,0.08714843432815314,6,1,0,9,NA,NA,NA,0.7692307692307693,0.4385290096535146,13,650,404.5230387615629,10,7,13,533.3333333333334,212.29565338094997,9,533.3333333333334,212.29565338094997,9,1066.6666666666667,424.59130676189994,-5
35_ronfard_2021_18,18,0.650452841900155,0.15029127314104002,11,0.23994252873563215,0.055794505284332184,4,1,0,11,NA,NA,NA,1,0,11,387.72727272727275,221.48773822001564,11,13,11,566.6666666666667,122.70108212870642,11,566.6666666666667,122.70108212870642,11,1133.3333333333335,245.40216425741284,-7
36_ronfard_2021_18,18,0.70971516674583,0.16872353498352785,10,0.40086206896551724,0.061965111071401784,4,1,0,10,NA,NA,NA,1,0,10,350,155.54563460426797,10,7,10,611.6666666666667,154.76984106635152,10,611.6666666666667,154.76984106635152,10,1223.3333333333335,309.53968213270304,-7
37_ronfard_2021_21,21,0.5549858346235388,0.27650499092177294,14,0.16906130268199235,0.0826301418635306,6,1,0,12,NA,NA,NA,0.9285714285714286,0.2672612419124244,14,565,355.7562367689427,13,12,14,587.5,165.46918294670613,12,587.5,165.46918294670613,12,1175,330.93836589341225,-4
38_ronfard_2021_18,18,0.4815386120778278,0.3051227565146477,12,-0.045977011494252866,0.21731434643955344,6,1,0,9,NA,NA,NA,0.8333333333333334,0.3892494720807615,12,545,287.66299727285053,10,8,12,564.8148148148149,167.38272105758702,9,564.8148148148149,167.38272105758702,9,1129.6296296296298,334.76544211517404,-7
39_ronfard_2021_23,23,0.8437249950485245,0.14395258554420579,8,0.47413793103448276,0.060957481136771345,2,1,0,8,NA,NA,NA,1,0,8,215,108.56202966836189,8,5,8,758.3333333333334,154.04596304401727,8,758.3333333333334,154.04596304401727,8,1516.6666666666667,308.09192608803454,-2
40_ronfard_2021_22,22,0.5258716532804352,0.3696124769946216,16,0.05244252873563217,0.4862318895689452,4,1,0,12,NA,NA,NA,0.8125,0.4031128874149275,16,570.7692307692307,417.97550842247404,13,7,16,630.5555555555555,213.77243320562454,12,630.5555555555555,213.77243320562454,12,1261.111111111111,427.5448664112491,-3
41_ronfard_2021_24,24,0.8691328267214792,0.14517874067548442,15,0.6921695402298851,0.11937707442119404,8,1,0,15,NA,NA,NA,1,0,15,246.66666666666666,121.54756074808544,15,4,15,778.8888888888889,143.29826075145343,15,778.8888888888889,143.29826075145343,15,1557.7777777777778,286.59652150290685,-1
42_ronfard_2021_18,18,0.6633545706103178,0.24217212209527286,12,0.38936781609195403,0.28572959092124534,6,1,0,11,NA,NA,NA,1,0,12,558.75,331.16958715218016,12,8,12,657.5757575757576,126.3512820063432,11,657.5757575757576,126.3512820063432,11,1315.1515151515152,252.7025640126864,-7
43_ronfard_2021_18,18,0.7019149831649831,0.2736395569269123,12,0.3227969348659004,0.4894098012735295,6,1,0,11,NA,NA,NA,0.9166666666666666,0.28867513459481287,12,412.72727272727275,229.52520162678908,11,8,12,701.5151515151516,153.01680108452607,11,701.5151515151516,153.01680108452607,11,1403.0303030303032,306.03360216905213,-7
44_ronfard_2021_20,20,0.7379560199597557,0.25194800757137165,5,0.47413793103448276,0.012191496227354213,2,1,0,5,NA,NA,NA,1,0,5,505,369.3744712348161,5,3,5,636.6666666666667,243.92621835300938,5,636.6666666666667,243.92621835300938,5,1273.3333333333335,487.85243670601875,-5
45_ronfard_2021_18,18,0.7726516639492574,0.14259179904952676,15,0.48659003831417624,0.13270346003706454,6,1,0,15,NA,NA,NA,1,0,15,380,175.20396277318778,15,9,15,684.4444444444445,133.84821222318928,15,684.4444444444445,133.84821222318928,15,1368.888888888889,267.69642444637856,-7
46_ronfard_2021_22,22,0.6980701011951012,0.2785198092088489,8,0.2988505747126437,0.17056479817516823,6,1,0,7,NA,NA,NA,1,0,8,471.25,410.30258868999874,8,4,8,683.3333333333334,165.2719420071502,7,683.3333333333334,165.2719420071502,7,1366.6666666666667,330.5438840143004,-3
47_ronfard_2021_20,20,0.4126262626262626,0.4619316511677321,8,-0.09698275862068967,0.07293701233618999,4,1.25,0.5,4,NA,NA,NA,0.5,0.5345224838248488,8,321.25,308.47406698132664,4,2,8,633.3333333333334,210.81851067789196,4,687.5,165.20189667999176,4,1375,330.4037933599835,-5
48_ronfard_2021_22,22,0.6244706870660304,0.3866670749184934,8,0.10344827586206896,0.7621391760448395,6,1,0,6,NA,NA,NA,0.875,0.3535533905932738,8,457.85714285714283,453.6229816971463,7,2,8,730.5555555555557,169.1208202790297,6,730.5555555555557,169.1208202790297,6,1461.1111111111113,338.2416405580594,-3
49_ronfard_2021_19,19,0.7563381512646822,0.160364086053446,6,0.44612068965517243,0.22061499724972064,4,1,0,6,NA,NA,NA,1,0,6,323.3333333333333,228.9468642865996,6,4,6,616.6666666666667,112.05157542647741,6,616.6666666666667,112.05157542647741,6,1233.3333333333335,224.10315085295483,-6
50_ronfard_2021_18,18,0.37915457998791335,0.30599496052691805,12,-0.25862068965517243,0.14982263702701484,6,1,0,8,NA,NA,NA,0.75,0.45226701686664544,12,751.1111111111111,327.42153428128563,9,8,12,485.4166666666667,205.37180761993446,8,485.4166666666667,205.37180761993446,8,970.8333333333334,410.7436152398689,-7
51_ronfard_2021_21,21,0.7205044492544492,0.14998479417670757,10,0.3625478927203065,0.2253021390489739,6,1,0,10,NA,NA,NA,1,0,10,497.5,185.984617046082,10,9,10,645,123.98974469738799,10,645,123.98974469738799,10,1290,247.97948939477598,-4
52_ronfard_2021_24,24,0.805302676626206,0.18261098929255343,4,0.4655172413793104,0.024382992454708582,2,1,0,4,NA,NA,NA,1,0,4,315,287.22813232690146,4,1,4,729.1666666666667,175,4,729.1666666666667,175,4,1458.3333333333335,350,-1
53_ronfard_2021_23,23,0.6488671187843764,0.3654403736937944,9,0.3635057471264368,0.37657385413477024,6,1,0,7,NA,NA,NA,1,0,9,592.7777777777778,488.6915637131916,9,2,9,697.6190476190477,202.62823361565648,7,697.6190476190477,202.62823361565648,7,1395.2380952380954,405.25646723131297,-2
55_ronfard_2021_20,20,0.841849648135824,0.18025038698220625,14,0.7595785440613027,0.12289537061553583,6,1,0,14,NA,NA,NA,1,0,14,290,290.3909831191786,14,5,14,729.7619047619048,199.69833782339336,14,729.7619047619048,199.69833782339336,14,1459.5238095238096,399.3966756467867,-5
57_ronfard_2021_18,18,0.5952260702260702,0.23106650027980805,9,0.34097096188747733,0.15461714325971646,4,1,0,9,NA,NA,NA,1,0,9,601.1111111111111,365.100823213412,9,9,9,544.4444444444445,210.653744329409,9,544.4444444444445,210.653744329409,9,1088.888888888889,421.307488658818,-7
58_ronfard_2021_21,21,0.7391435185185186,0.1601257044701622,8,0.646551724137931,0.021116290886061817,4,1,0,8,NA,NA,NA,1,0,8,386.875,158.9235552980471,8,7,8,654.1666666666667,168.03013713059627,8,618.75,185.89925160159132,8,1308.3333333333335,336.06027426119255,-4
59_ronfard_2021_18,18,0.787087731644382,0.058094159351161925,7,0.5560344827586207,0.13158911657304956,4,1,0,7,NA,NA,NA,1,0,7,372.14285714285717,82.55589736945623,7,6,7,716.6666666666666,72.6483157256779,7,716.6666666666666,72.6483157256779,7,1433.3333333333333,145.2966314513558,-7
60_ronfard_2021_22,22,0.663946608946609,0.15627104282258952,5,0.1681034482758621,0.0060957481136771265,2,1,0,5,NA,NA,NA,1,0,5,540,231.8404623873926,5,5,5,606.6666666666666,145.10532573119275,5,606.6666666666666,145.10532573119275,5,1213.3333333333333,290.2106514623855,-3
61_ronfard_2021_18,18,0.673800617112942,0.13765313966576595,12,0.35344827586206895,0.1900813741229774,6,1,0,12,NA,NA,NA,1,0,12,465,198.86038958388508,12,12,12,598.6111111111111,131.5137841478049,12,598.6111111111111,131.5137841478049,12,1197.2222222222222,263.0275682956098,-7
62_ronfard_2021_18,18,0.6987816414574562,0.14566010740115015,11,0.5193965517241379,0.004310344827586225,4,1,0,11,NA,NA,NA,1,0,11,496.8181818181818,199.7157070346838,11,11,11,625.7575757575759,132.15387419461626,11,625.7575757575759,132.15387419461626,11,1251.5151515151517,264.30774838923253,-7
108_pomper_saffran_2016_46,46,0.7655561290983907,0.2135904176132636,4,NA,NA,NA,1,0,4,NA,NA,NA,0.75,0.5,4,256.6666666666667,104.08329997330664,3,1,4,1312.5,371.52712876371146,4,1312.5,371.52712876371146,4,2625,743.0542575274229,21
109_pomper_saffran_2016_43,43,0.6466666666666667,0.26398653164297775,2,NA,NA,NA,1,0,2,NA,NA,NA,1,0,2,202.5,17.67766952966369,2,1,2,950.0000000000001,259.2724864350675,2,950.0000000000001,259.2724864350675,2,1900.0000000000002,518.544972870135,18
110_pomper_saffran_2016_47,47,0.7584253617669459,0.24645067840098542,2,NA,NA,NA,1,0,2,NA,NA,NA,1,0,2,390,212.13203435596427,2,2,2,1300,447.8342947514801,2,1300,447.8342947514801,2,2600,895.6685895029602,22
111_pomper_saffran_2016_42,42,0.9635922330097088,0.018378344161165926,4,NA,NA,NA,1,0,4,NA,NA,NA,1,0,4,183.75,47.32423621500228,4,0,4,1654.166666666667,31.549490810001554,4,1654.166666666667,31.549490810001554,4,3308.333333333334,63.09898162000311,17
112_pomper_saffran_2016_43,43,0.9264705882352942,0.10398629135096289,2,NA,NA,NA,1,0,2,NA,NA,NA,1,0,2,277.5,229.80970388562795,2,1,2,1575,176.77669529663706,2,1575,176.77669529663706,2,3150,353.5533905932741,18
113_pomper_saffran_2016_42,42,0.6793754538852578,0.39970990266781137,3,NA,NA,NA,1.3333333333333333,0.5773502691896257,3,NA,NA,NA,1,0,3,573.3333333333334,480.4511768466525,3,3,3,822.2222222222222,561.825727559844,3,911.1111111111111,541.6880337666007,3,1822.2222222222222,1083.3760675332014,17
114_pomper_saffran_2016_42,42,0.7973024645257655,0.12227747262390938,5,NA,NA,NA,1,0,5,NA,NA,NA,1,0,5,565,287.22813232690146,5,4,5,1366.6666666666667,215.3807997220014,5,1366.6666666666667,215.3807997220014,5,2733.3333333333335,430.7615994440028,17
115_pomper_saffran_2016_42,42,0.5877260081654563,0.3487123140720944,3,NA,NA,NA,1,0,3,NA,NA,NA,1,0,3,590,463.0064794363034,3,4,3,983.3333333333334,621.1548384528076,3,983.3333333333334,621.1548384528076,3,1966.6666666666667,1242.309676905615,17
116_pomper_saffran_2016_45,45,0.8093583396801218,0.16085733304596753,4,NA,NA,NA,1,0,4,NA,NA,NA,1,0,4,590,420.31734043061635,4,2,4,1383.3333333333335,280.2115602870776,4,1383.3333333333335,280.2115602870776,4,2766.666666666667,560.4231205741552,20
117_pomper_saffran_2016_43,43,0.6379107787026779,0.18234737576110094,6,NA,NA,NA,1.1666666666666667,0.408248290463863,6,NA,NA,NA,1,0,6,602.5,231.16552511133662,6,10,6,884.7222222222223,461.2307408405215,6,911.1111111111112,429.6855008371002,6,1822.2222222222224,859.3710016742004,18
118_pomper_saffran_2016_42,42,0.8395209255010275,0.1828948236403917,5,NA,NA,NA,1,0,5,NA,NA,NA,1,0,5,375,429.97092924987385,5,2,5,1310,356.40956465529626,5,1310,356.40956465529626,5,2620,712.8191293105925,17
119_pomper_saffran_2016_43,43,0.7302440008750688,0.10838867316204363,3,NA,NA,NA,1,0,3,NA,NA,NA,1,0,3,448.3333333333333,289.75564417856185,3,3,3,1244.4444444444446,212.3501650401821,3,1244.4444444444446,212.3501650401821,3,2488.888888888889,424.7003300803642,18
120_pomper_saffran_2016_42,42,0.6604575582090573,0.25266294101783016,3,NA,NA,NA,1,0,3,NA,NA,NA,1,0,3,648.3333333333334,267.31691553909064,3,3,3,1055.5555555555557,518.0983747570782,3,1055.5555555555557,518.0983747570782,3,2111.1111111111113,1036.1967495141564,17
121_pomper_saffran_2016_42,42,0.6311368174619569,0.16550362605802205,3,NA,NA,NA,1.3333333333333333,0.5773502691896257,3,NA,NA,NA,1,0,3,648.3333333333334,289.75564417856185,3,4,3,944.4444444444446,520.238549271532,3,977.7777777777778,463.18142993543796,3,1955.5555555555557,926.3628598708759,17
122_pomper_saffran_2016_44,44,0.8319023744673373,0.09487494974171837,4,NA,NA,NA,1,0,4,NA,NA,NA,1,0,4,527.5,252.07472437090289,4,3,4,1425,168.04981624726855,4,1425,168.04981624726855,4,2850,336.0996324945371,19
123_pomper_saffran_2016_43,43,0.6479170823142073,0.2154512995781555,5,NA,NA,NA,1.2,0.44721359549995793,5,NA,NA,NA,1,0,5,590,331.19103248729425,5,8,5,918.3333333333334,405.9625051104543,5,1000.0000000000001,376.3863263545406,5,2000.0000000000002,752.7726527090812,18
124_pomper_saffran_2016_42,42,0.8216197903149205,0.1504540632654597,6,NA,NA,NA,1.3333333333333333,0.5163977794943222,6,NA,NA,NA,1,0,6,448.3333333333333,288.38631497813253,6,4,6,1216.6666666666667,553.3985905294664,6,1113.888888888889,709.1792334700624,6,2638.888888888889,809.5037345783505,17
125_pomper_saffran_2016_43,43,0.7617149292924427,0.22077846045518407,5,NA,NA,NA,1.2,0.44721359549995793,5,NA,NA,NA,0.8,0.44721359549995793,5,290,208.16659994661327,4,4,5,1195,538.8258840602717,5,1150,616.1033463091508,5,2480,940.9215341001254,18
126_pomper_saffran_2016_44,44,0.7681906168585492,0.2158153686033241,6,NA,NA,NA,1,0,6,NA,NA,NA,1,0,6,348.3333333333333,255.27762664727723,6,5,6,1311.1111111111113,377.81045610297866,6,1311.1111111111113,377.81045610297866,6,2622.2222222222226,755.6209122059573,19
127_pomper_saffran_2016_41,41,0.7763420902341519,0.1114974719821905,4,NA,NA,NA,1,0,4,NA,NA,NA,1,0,4,671.25,282.38198124762374,4,4,4,1329.1666666666667,188.25465416508254,4,1329.1666666666667,188.25465416508254,4,2658.3333333333335,376.5093083301651,16
128_pomper_saffran_2016_47,47,0.8155339805825244,0.1525847926747739,3,NA,NA,NA,1,0,3,NA,NA,NA,1,0,3,565,392.9058411375428,3,2,3,1400,261.9372274250286,3,1400,261.9372274250286,3,2800,523.8744548500572,22
129_pomper_saffran_2016_45,45,0.859175709118599,0.18529078322925618,2,NA,NA,NA,1,0,2,NA,NA,NA,1,0,2,465,459.6194077712559,2,1,2,1466.6666666666667,306.4129385141707,2,1466.6666666666667,306.4129385141707,2,2933.3333333333335,612.8258770283414,20
130_pomper_saffran_2016_44,44,0.8895501421191174,0.03712434660595908,4,NA,NA,NA,1,0,4,NA,NA,NA,1,0,4,340,108.01234497346434,4,1,4,1400,145.9325059618189,4,1400,145.9325059618189,4,2800,291.8650119236378,19
131_pomper_saffran_2016_42,42,0.8960726654366004,0.08022584346231719,4,NA,NA,NA,1,0,4,NA,NA,NA,1,0,4,358.75,190.80421903092184,4,1,4,1537.5,127.20281268728131,4,1537.5,127.20281268728131,4,3075,254.40562537456262,17
132_pomper_saffran_2016_41,41,0.9030433159073936,0.08689286087883177,5,NA,NA,NA,1,0,5,NA,NA,NA,1,0,5,335,225.97013076953334,5,1,5,1553.3333333333335,150.64675384635564,5,1553.3333333333335,150.64675384635564,5,3106.666666666667,301.2935076927113,16
133_pomper_saffran_2016_45,45,0.7474226804123711,0.35719827090866835,2,NA,NA,NA,1,0,2,NA,NA,NA,1,0,2,290,282.842712474619,2,2,2,1108.3333333333335,436.0491817317044,2,1108.3333333333335,436.0491817317044,2,2216.666666666667,872.0983634634088,20
134_pomper_saffran_2016_44,44,0.8980582524271845,0.03432557190225965,2,NA,NA,NA,1,0,2,NA,NA,NA,1,0,2,352.5,88.38834764831844,2,1,2,1541.6666666666667,58.92556509887907,2,1541.6666666666667,58.92556509887907,2,3083.3333333333335,117.85113019775814,19
135_pomper_saffran_2016_46,46,0.5689831374552887,0.060340742186077365,2,NA,NA,NA,1,0,2,NA,NA,NA,1,0,2,1115,35.35533905932738,2,2,2,941.6666666666667,153.20646925708527,2,941.6666666666667,153.20646925708527,2,1883.3333333333335,306.41293851417055,21
136_pomper_saffran_2016_42,42,0.6302921428272761,0.2686633228555717,6,NA,NA,NA,1.1666666666666667,0.408248290463863,6,NA,NA,NA,1,0,6,502.5,430.62454644388305,6,7,6,919.4444444444446,553.3149260659859,6,886.1111111111112,588.5402531939762,6,1905.5555555555557,1056.9172503436937,17
