recording_name,trial_number,target_word,age_months,subject_id,media_name,initial_look,samples_target,samples_distractor,prop_looking,prop_looking_diff,number_fixations,correct_shift,remain_on_target,latency_to_switch,total_aoi_switches,duration_of_look,first_look_dur,longest_look_by_trial,age_months_centred
125_pomper_saffran_2016_43,9,white,43,125,white,target,106,0,1,1,1,NA,1,NA,0,1766.6666666666667,1766.6666666666667,3533.3333333333335,18
125_pomper_saffran_2016_43,10,black,43,125,black,distractor,77,27,0.7403846153846154,NA,1,1,NA,740,1,1283.3333333333335,1283.3333333333335,2566.666666666667,18
125_pomper_saffran_2016_43,11,red,43,125,red,target,106,0,1,0.9339622641509434,1,NA,1,NA,0,1766.6666666666667,1766.6666666666667,3533.3333333333335,18
125_pomper_saffran_2016_43,12,blue,43,125,blue,distractor,101,3,0.9711538461538461,NA,1,1,NA,140,0,1683.3333333333335,1683.3333333333335,3366.666666666667,18
125_pomper_saffran_2016_43,13,brown,43,125,brown,distractor,103,0,1,0.9716981132075472,1,1,NA,90,0,1716.6666666666667,1716.6666666666667,3433.3333333333335,18
125_pomper_saffran_2016_43,14,blue,43,125,blue,distractor,102,0,1,NA,1,1,NA,115,0,1700.0000000000002,1700.0000000000002,3400.0000000000005,18
125_pomper_saffran_2016_43,15,black,43,125,black,target,106,0,1,NA,1,NA,1,NA,0,1766.6666666666667,1766.6666666666667,3533.3333333333335,18
125_pomper_saffran_2016_43,16,green,43,125,green,distractor,97,7,0.9326923076923077,0.9150943396226415,1,1,NA,240,0,1616.6666666666667,1616.6666666666667,3233.3333333333335,18
126_pomper_saffran_2016_44,1,black,44,126,black,distractor,55,45,0.55,NA,2,1,NA,440,3,458.33333333333337,700,1400,19
126_pomper_saffran_2016_44,2,white,44,126,white,distractor,89,15,0.8557692307692307,0.7264150943396227,1,1,NA,440,1,1483.3333333333335,1483.3333333333335,2966.666666666667,19
126_pomper_saffran_2016_44,3,green,44,126,green,target,85,13,0.8673469387755102,0.33018867924528306,2,NA,0,NA,2,708.3333333333334,650,1533.3333333333335,19
126_pomper_saffran_2016_44,4,blue,44,126,blue,distractor,97,7,0.9326923076923077,NA,1,1,NA,240,0,1616.6666666666667,1616.6666666666667,3233.3333333333335,19
126_pomper_saffran_2016_44,5,brown,44,126,brown,target,89,12,0.8811881188118812,0.6981132075471699,1,NA,0,NA,1,1300,1300,2600,19
126_pomper_saffran_2016_44,6,blue,44,126,blue,target,106,0,1,NA,1,NA,1,NA,0,1766.6666666666667,1766.6666666666667,3533.3333333333335,19
126_pomper_saffran_2016_44,7,red,44,126,red,distractor,49,50,0.494949494949495,0.339622641509434,1,1,NA,515,2,816.6666666666667,816.6666666666667,1633.3333333333335,19
126_pomper_saffran_2016_44,8,black,44,126,black,target,64,39,0.6213592233009708,NA,1,NA,1,NA,1,1066.6666666666667,1066.6666666666667,2133.3333333333335,19
127_pomper_saffran_2016_41,9,orange,41,127,orange,distractor,77,25,0.7549019607843137,NA,1,1,NA,740,1,1283.3333333333335,1283.3333333333335,2566.666666666667,16
127_pomper_saffran_2016_41,10,red,41,127,red,target,74,26,0.74,NA,2,NA,0,NA,2,616.6666666666667,266.6666666666667,1933.3333333333335,16
127_pomper_saffran_2016_41,11,yellow,41,127,yellow,distractor,98,5,0.9514563106796117,0.8018867924528302,1,1,NA,215,0,1633.3333333333335,1633.3333333333335,3266.666666666667,16
127_pomper_saffran_2016_41,12,white,41,127,white,distractor,79,23,0.7745098039215687,0.5094339622641508,1,1,NA,690,1,1316.6666666666667,1316.6666666666667,2633.3333333333335,16
127_pomper_saffran_2016_41,13,red,41,127,red,distractor,90,15,0.8571428571428571,NA,1,1,NA,415,1,1500,1500,3000,16
127_pomper_saffran_2016_41,14,black,41,127,black,distractor,87,13,0.87,0.7735849056603774,1,1,NA,415,1,1450,1450,2900,16
127_pomper_saffran_2016_41,15,orange,41,127,orange,distractor,55,42,0.5670103092783505,NA,1,1,NA,840,2,916.6666666666667,916.6666666666667,1833.3333333333335,16
127_pomper_saffran_2016_41,16,brown,41,127,brown,distractor,78,25,0.7572815533980582,0.5188679245283019,1,1,NA,715,1,1300,1300,2600,16
128_pomper_saffran_2016_47,9,brown,47,128,brown,target,66,33,0.6666666666666666,0.17924528301886788,2,NA,0,NA,2,550,333.33333333333337,1533.3333333333335,22
128_pomper_saffran_2016_47,10,yellow,47,128,yellow,target,74,25,0.7474747474747475,NA,2,NA,0,NA,2,616.6666666666667,733.3333333333334,1466.6666666666667,22
128_pomper_saffran_2016_47,11,green,47,128,green,distractor,90,13,0.8737864077669902,0.7641509433962265,1,1,NA,415,1,1500,1500,3000,22
128_pomper_saffran_2016_47,12,orange,47,128,orange,target,106,0,1,NA,1,NA,1,NA,0,1766.6666666666667,1766.6666666666667,3533.3333333333335,22
128_pomper_saffran_2016_47,13,white,47,128,white,target,53,47,0.53,0.18867924528301888,1,NA,0,NA,1,883.3333333333334,883.3333333333334,1766.6666666666667,22
128_pomper_saffran_2016_47,14,orange,47,128,orange,distractor,98,5,0.9514563106796117,NA,1,1,NA,215,0,1633.3333333333335,1633.3333333333335,3266.666666666667,22
128_pomper_saffran_2016_47,15,yellow,47,128,yellow,target,76,24,0.76,NA,1,NA,0,NA,1,1150,1150,2300,22
128_pomper_saffran_2016_47,16,red,47,128,red,distractor,94,9,0.912621359223301,0.7641509433962265,1,1,NA,315,0,1566.6666666666667,1566.6666666666667,3133.3333333333335,22
129_pomper_saffran_2016_45,1,orange,45,129,orange,distractor,87,16,0.8446601941747572,NA,1,1,NA,490,1,1450,1450,2900,20
129_pomper_saffran_2016_45,2,red,45,129,red,distractor,67,4,0.9436619718309859,NA,2,1,NA,215,0,558.3333333333334,666.6666666666667,1333.3333333333335,20
129_pomper_saffran_2016_45,3,yellow,45,129,yellow,target,73,25,0.7448979591836735,0.6132075471698113,1,NA,0,NA,1,1150,1150,2300,20
129_pomper_saffran_2016_45,4,white,45,129,white,target,78,0,1,0.48113207547169806,2,NA,1,NA,0,650,816.6666666666667,1633.3333333333335,20
129_pomper_saffran_2016_45,5,red,45,129,red,distractor,97,7,0.9326923076923077,NA,1,1,NA,240,0,1616.6666666666667,1616.6666666666667,3233.3333333333335,20
129_pomper_saffran_2016_45,6,black,45,129,black,distractor,95,8,0.9223300970873787,0.6603773584905661,1,1,NA,290,0,1583.3333333333335,1583.3333333333335,3166.666666666667,20
129_pomper_saffran_2016_45,7,orange,45,129,orange,target,59,0,1,NA,1,NA,1,NA,0,983.3333333333334,983.3333333333334,1966.6666666666667,20
129_pomper_saffran_2016_45,8,brown,45,129,brown,target,39,27,0.5909090909090909,0.36792452830188677,1,NA,0,NA,1,650,650,1300,20
130_pomper_saffran_2016_44,10,blue,44,130,blue,distractor,79,24,0.7669902912621359,NA,1,1,NA,690,1,1316.6666666666667,1316.6666666666667,2633.3333333333335,19
130_pomper_saffran_2016_44,11,black,44,130,black,distractor,62,41,0.6019417475728155,0.5849056603773585,1,1,NA,1115,1,1033.3333333333335,1033.3333333333335,2066.666666666667,19
130_pomper_saffran_2016_44,12,brown,44,130,brown,target,106,0,1,1,1,NA,1,NA,0,1766.6666666666667,1766.6666666666667,3533.3333333333335,19
130_pomper_saffran_2016_44,13,yellow,44,130,yellow,target,106,0,1,0.6132075471698113,1,NA,1,NA,0,1766.6666666666667,1766.6666666666667,3533.3333333333335,19
130_pomper_saffran_2016_44,14,green,44,130,green,target,75,27,0.7352941176470589,NA,2,NA,0,NA,2,625,483.33333333333337,1533.3333333333335,19
