recording_name,trial_number,target_word,age_months,subject_id,media_name,initial_look,samples_target,samples_distractor,prop_looking,prop_looking_diff,number_fixations,correct_shift,remain_on_target,latency_to_switch,total_aoi_switches,duration_of_look,first_look_dur,longest_look_by_trial,age_months_centred
5_casillas_tseltal_2015_27,13,ixim,27,5,corn,target,26,76,0.2549019607843137,NA,1,NA,0,NA,1,433.33333333333337,433.33333333333337,1040,2
5_casillas_tseltal_2015_27,14,karo,27,5,car,target,82,23,0.780952380952381,NA,1,NA,1,NA,1,1366.6666666666667,1366.6666666666667,3280,2
5_casillas_tseltal_2015_27,15,na,27,5,house,target,53,52,0.5047619047619047,NA,1,NA,0,NA,1,883.3333333333334,883.3333333333334,2120,2
5_casillas_tseltal_2015_27,17,waybal,27,5,bed,target,37,68,0.3523809523809524,NA,1,NA,0,NA,1,616.6666666666667,616.6666666666667,1480,2
5_casillas_tseltal_2015_27,23,p'in,27,5,pot-tseltal,target,20,82,0.19607843137254902,NA,1,NA,0,NA,1,266.6666666666667,266.6666666666667,640,2
5_casillas_tseltal_2015_27,24,tzek',27,5,skirt-tseltal,target,45,57,0.4411764705882353,NA,2,NA,0,NA,3,375,350,960,2
5_casillas_tseltal_2015_27,25,ich,27,5,chile,target,58,45,0.5631067961165048,NA,2,NA,0,NA,2,483.33333333333337,700,1680,2
5_casillas_tseltal_2015_27,27,mes,27,5,broom,target,66,39,0.6285714285714286,NA,1,NA,1,NA,1,1100,1100,2640,2
5_casillas_tseltal_2015_27,29,si',27,5,firewood,target,46,41,0.5287356321839081,NA,2,NA,0,NA,2,383.33333333333337,500.00000000000006,1200,2
6_casillas_tseltal_2015_39,1,wa,39,6,tortilla,target,95,0,1,NA,1,NA,1,NA,0,1533.3333333333335,1533.3333333333335,3680,14
6_casillas_tseltal_2015_39,2,moch,39,6,basket-tseltal,target,103,0,1,NA,2,NA,1,NA,0,858.3333333333334,933.3333333333334,2240,14
6_casillas_tseltal_2015_39,3,pelota,39,6,ball,target,106,0,1,NA,1,NA,1,NA,0,1766.6666666666667,1766.6666666666667,4240,14
6_casillas_tseltal_2015_39,7,balti,39,6,bucket,target,98,5,0.9514563106796117,NA,1,NA,1,NA,0,1633.3333333333335,1633.3333333333335,3920,14
6_casillas_tseltal_2015_39,8,mut,39,6,chicken,target,106,0,1,NA,1,NA,1,NA,0,1766.6666666666667,1766.6666666666667,4240,14
6_casillas_tseltal_2015_39,9,k'ajk',39,6,fire,target,106,0,1,NA,1,NA,1,NA,0,1766.6666666666667,1766.6666666666667,4240,14
6_casillas_tseltal_2015_39,12,ja',39,6,water,target,51,53,0.49038461538461536,NA,1,NA,0,NA,1,850.0000000000001,850.0000000000001,2040,14
6_casillas_tseltal_2015_39,13,ixim,39,6,corn,target,106,0,1,NA,1,NA,1,NA,0,1766.6666666666667,1766.6666666666667,4240,14
6_casillas_tseltal_2015_39,15,na,39,6,house,target,13,92,0.12380952380952381,NA,1,NA,0,NA,1,216.66666666666669,216.66666666666669,520,14
6_casillas_tseltal_2015_39,19,lo'bal,39,6,banana,target,106,0,1,NA,1,NA,1,NA,0,1766.6666666666667,1766.6666666666667,4240,14
6_casillas_tseltal_2015_39,21,tz'i,39,6,dog,target,63,34,0.6494845360824743,NA,2,NA,0,NA,2,525,616.6666666666667,1480,14
6_casillas_tseltal_2015_39,26,xila,39,6,chair,target,102,0,1,NA,2,NA,1,NA,0,850.0000000000001,1433.3333333333335,3440,14
6_casillas_tseltal_2015_39,27,mes,39,6,broom,target,106,0,1,NA,1,NA,1,NA,0,1766.6666666666667,1766.6666666666667,4240,14
7_casillas_tseltal_2015_25,5,baso,25,7,cup,target,106,0,1,NA,1,NA,1,NA,0,1766.6666666666667,1766.6666666666667,4240,0
7_casillas_tseltal_2015_25,6,nichim,25,7,flower,target,106,0,1,NA,1,NA,1,NA,0,1766.6666666666667,1766.6666666666667,4240,0
7_casillas_tseltal_2015_25,10,mexa,25,7,table,target,85,21,0.8018867924528302,NA,1,NA,1,NA,1,1416.6666666666667,1416.6666666666667,3400,0
